Ax,Ay,Az
256,-224,11776
511,-416,11944
256,-352,11944
511,-424,11904
256,-360,12016
256,-456,11968
511,-400,12016
256,-472,11944
256,-392,11960
511,-376,11920
256,-424,12016
256,-472,12232
256,-408,11960
511,-352,11968
511,-408,11696
511,-408,11928
256,-392,11904
511,-432,11904
256,-408,11728
511,-344,11968
511,-432,11936
511,-376,11968
511,-376,11936
511,-440,11944
256,-408,11960
256,-360,11688
511,-488,11920
767,-496,15632
511,-288,15888
256,-288,15704
767,-472,15968
256,-336,15992
512,-472,15656
511,-304,15616
511,-352,15680
256,-296,15720
512,-472,15880
256,-376,15872
256,-288,15736
767,-464,15776
767,-472,15944
256,-312,15640
511,-336,15656
511,-368,15936
511,-264,15712
512,-488,15680
511,-280,15640
767,-488,15656
511,-280,15656
511,-280,15952
512,-416,15752
511,-296,15632
511,-264,16000
256,-288,15680
256,-320,15752
511,-296,15728
511,-320,15688
256,-336,15688
767,-440,15632
511,-664,16112
256,-304,15720
767,-760,16120
256,-320,15632
255,-184,3992
255,-152,3976
0,-104,3960
0,-144,3968
255,-168,3960
255,-136,3976
255,-160,4000
255,-136,3976
0,-104,3984
0,-136,3992
0,-168,3992
0,-112,3976
0,-176,3984
255,-136,3952
0,-120,3992
0,-128,3960
255,-104,3936
0,-112,3992
0,-144,3960
255,-120,3984
0,-136,3976
0,-96,3992
0,-128,3960
255,-136,3976
0,-152,4008
0,-152,3992
0,-176,4000
255,-104,3960
255,-128,3976
0,-112,4008
255,-184,4016
255,-128,3952
255,-192,3976
255,-168,3976
255,-104,3968
255,-128,3968
0,-160,3976
0,-272,7912
511,-232,7984
256,-256,7736
255,-96,7976
0,-48,8024
0,-40,7696
255,-88,7952
256,-216,7680
255,-40,7736
511,-248,7704
255,-32,7736
255,-272,8168
256,-256,8000
0,-8,7752
255,-16,7976
256,-168,7696
255,-32,7968
256,-488,7912
255,-272,7912
255,-80,8000
256,-496,7928
255,-24,7936
256,-232,7696
511,-240,7952
0,-48,7952
0,-88,7704
255,-8,7968
0,-280,8168
256,-224,7688
256,-496,7920
255,-24,7952
256,-240,7720
255,-24,7712
255,-16,7696
511,-248,7720
511,-368,11976
256,-328,11680
511,-352,12024
256,-352,12184
256,-408,11928
511,-416,11944
256,-456,11952
511,-360,12008
256,-392,12000
511,-472,11952
256,-416,11936
256,-432,11968
256,-416,11976
256,-368,11992
511,-432,11896
256,-368,11920
511,-448,11976
256,-184,11544
511,-264,11704
511,-336,11968
511,-408,11976
256,-432,11952
255,-344,12024
256,-464,11904
256,-440,11904
511,-336,11952
256,-384,12016
511,-440,11976
256,-360,11864
511,-376,11688
511,-376,11928
256,-376,11976
256,-416,12008
256,-480,11952
511,-400,11976
256,-448,11896
511,-632,16120
512,-496,15696
767,-448,16024
512,-448,15392
767,-480,15648
511,-352,15968
256,-336,16000
256,-336,15896
512,-496,15728
767,-480,15696
256,-296,15888
256,-280,15968
767,-464,16008
512,-408,15928
256,-280,15928
512,-424,15648
256,-352,15936
512,-496,15680
511,-336,16008
511,-288,15976
512,-464,15688
511,-264,15656
511,-312,15696
511,-320,15648
511,-376,15712
512,-704,16120
256,-296,15896
256,-344,15648
512,-504,15976
256,-376,15944
511,-288,15920
256,-536,16072
256,-560,15840
511,-536,16112
512,-464,15536
511,-304,15728
511,-392,15680
255,-120,3960
255,-136,3968
0,-104,4008
0,-128,3984
0,-112,3984
0,-136,3968
0,-136,3984
255,-144,3992
0,-160,3976
0,-152,3992
255,-128,3968
0,-128,3960
0,-136,4008
255,-136,3968
255,-160,3944
255,-152,3968
0,-112,3968
0,-128,3952
0,-120,3984
0,-160,3960
0,-216,3992
0,-120,3992
255,-104,4008
0,-136,4008
0,-104,3984
255,-168,3952
0,-160,4008
0,-88,4024
0,-144,4000
0,-152,3992
255,-128,4008
0,-144,3960
255,-120,3968
0,-144,3984
0,-128,4008
0,-128,3992
0,-64,7960
256,-488,7904
511,-240,7688
255,-48,7976
0,-8,7984
256,-240,7688
511,-240,7736
255,-48,7728
255,-64,7760
255,-8,7704
255,-96,7976
0,-304,7928
511,-208,7696
255,-80,7720
255,-88,7952
256,-504,8184
0,-24,7712
511,-232,7720
511,-240,7680
255,-8,7736
255,-48,7728
511,-240,7720
511,-224,7704
511,-512,7904
511,-256,7728
511,-248,7760
255,-280,7920
255,-24,7704
255,-304,8176
0,-40,7936
0,-16,7976
256,-240,7720
511,-504,7912
255,-24,7976
0,-48,7680
511,-224,7976
256,-432,11992
511,-384,11696
511,-472,12272
256,-352,11920
256,-352,11944
511,-392,12000
256,-464,11920
256,-344,11936
256,-312,11968
256,-448,11920
511,-424,11888
256,-368,11896
256,-408,12128
256,-368,11744
511,-392,11944
511,-496,11896
256,-440,11896
511,-352,11896
256,-416,11904
511,-344,12008
256,-496,11976
511,-432,11976
256,-368,11944
256,-480,11896
256,-408,12208
256,-416,11704
511,-320,12016
256,-400,11960
256,-384,11944
256,-400,11896
256,-400,11672
511,-384,11928
256,-448,11920
511,-328,11984
256,-424,11944
256,-384,15904
511,-672,16112
256,-320,15656
511,-264,15648
767,-424,15736
256,-336,15952
512,-464,15616
767,-496,15640
511,-272,15904
256,-272,15936
512,-424,15688
767,-504,15680
256,-296,15920
256,-296,15688
256,-312,15984
512,-512,15904
256,-296,15896
512,-472,15976
512,-496,15728
256,-264,15960
256,-288,15728
511,-264,15664
511,-376,15928
256,-328,15800
511,-296,15632
512,-512,15688
511,-328,15688
511,-288,15984
767,-640,15816
512,-464,15952
512,-504,15712
256,-272,15664
256,-376,15680
511,-368,15720
512,-496,15920
256,-288,15888
0,-136,3992
255,-64,3976
0,-120,3984
255,-120,3992
0,-160,4000
255,-200,4008
255,-144,4008
0,-128,3976
0,-112,3992
0,-112,4000
0,-160,3960
255,-136,3952
255,-112,3984
0,-136,3976
0,-112,3984
255,-168,3976
0,-128,3992
0,-120,3944
0,-152,3952
255,-112,3976
255,-120,4008
0,-152,3968
0,-160,3968
0,-144,3984
0,-128,4016
255,-136,3976
255,-192,3992
0,-144,3960
0,-128,4032
255,-136,3936
255,-88,3968
0,-152,3992
0,-96,3976
255,-120,3984
0,-128,3936
0,-144,3992
0,-40,7952
0,-136,7720
255,-24,7720
511,-176,7696
255,-56,7952
0,-88,7728
255,-72,8000
0,-32,7736
511,-240,7728
255,-40,7680
255,-56,7736
255,-56,7704
255,-104,7960
256,-248,7680
255,-8,7704
255,-280,8184
255,-48,7688
256,-216,7728
255,-264,7928
255,-48,7712
255,-320,7920
255,-48,7720
255,-8,7736
511,-232,7688
255,-32,7680
255,-24,7712
255,-32,7752
255,-16,7704
255,-16,7952
0,-16,7712
255,-8,7944
0,-120,7992
0,-48,7960
0,-272,7928
511,-248,7744
255,-8,7960
256,-392,11704
511,-368,11976
511,-368,11984
256,-408,11888
256,-384,11888
511,-448,11872
256,-432,11960
511,-424,11920
256,-384,11888
511,-416,11984
256,-392,11960
511,-440,11992
511,-360,11952
256,-392,12024
256,-504,12192
256,-432,11976
511,-208,11784
256,-336,11688
511,-408,11856
511,-408,12008
256,-416,11968
511,-448,11928
511,-504,11920
256,-344,11944
256,-296,11976
256,-368,11920
511,-312,11952
256,-408,11952
256,-496,12000
511,-400,11920
256,-344,11880
511,-440,11944
511,-488,11952
0,-304,12264
256,-432,11912
511,-368,11832
256,-312,15688
512,-720,15856
511,-568,15824
511,-280,15728
767,-480,15952
256,-320,15872
256,-272,15896
256,-264,15688
512,-768,15840
511,-592,16080
256,-584,15832
256,-272,15672
511,-352,15624
511,-384,15952
512,-424,15384
767,-736,15808
511,-408,15920
511,-264,15704
511,-600,15856
511,-328,15624
767,-472,15632
256,-320,15888
511,-544,15864
512,-464,15656
511,-280,15920
512,-456,15624
767,-504,15672
511,-352,15936
256,-288,15728
511,-376,15760
511,-272,15672
767,-464,15728
256,-304,15696
511,-280,15624
255,-112,3992
0,-152,3976
0,-168,3984
255,-168,3960
0,-80,3936
255,-120,3976
255,-112,3992
0,-160,3976
255,-128,3984
0,-136,3976
255,-144,3992
255,-64,3984
0,-112,3968
0,-136,3984
255,-144,3984
255,-128,3976
255,-144,3944
0,-160,3952
255,-216,4000
255,-136,4000
0,-128,3952
0,-144,3992
255,-144,4000
255,-144,3960
0,-144,3928
255,-136,3992
0,-112,4000
0,-152,3952
0,-152,3984
255,-144,3992
255,-112,3960
0,-104,3968
255,-112,3992
255,-104,4016
255,-176,3984
255,-120,3976
255,-112,3992
0,-32,7704
255,-16,8032
256,-248,7688
255,-88,7960
255,-16,7960
0,-56,7728
511,-248,7720
511,-232,7696
255,-40,7976
0,-8,7704
255,-48,7968
0,-88,7968
256,-240,7752
511,-232,7680
511,-208,7936
0,-32,7968
0,-48,7704
511,-368,12016
256,-432,11912
511,-456,11952
256,-272,11952
256,-432,11896
511,-432,11944
511,-432,11888
511,-344,11936
511,-296,11936
256,-392,11744
511,-448,11920
511,-424,11880
256,-448,11944
511,-480,12192
256,-400,11936
256,-344,11896
256,-360,11920
256,-384,11928
256,-384,11888
511,-448,11968
256,-408,11936
511,-424,11984
511,-392,11968
256,-424,11912
511,-384,15936
256,-272,15928
256,-296,15736
767,-472,15680
511,-272,15704
767,-512,15688
767,-488,15704
256,-520,15864
511,-392,15872
512,-472,15656
512,-512,15872
256,-568,16112
256,-264,15720
511,-360,15688
511,-264,15944
256,-296,15640
511,-344,15736
512,-760,15864
511,-320,15688
511,-472,16016
512,-472,15968
512,-512,15616
511,-336,16056
256,-320,15712
256,-264,15680
767,-512,15936
256,-312,15632
511,-336,16016
256,-264,15632
512,-464,15672
767,-768,15840
256,-280,15632
256,-376,15976
256,-272,15736
767,-496,15952
0,-176,3960
255,-144,3968
255,-96,4016
0,-136,3952
0,-144,3976
0,-120,4008
0,-160,3976
0,-120,3976
0,-144,3976
0,-136,3992
0,-88,3992
0,-200,3960
255,-160,3984
255,-136,3976
0,-144,3968
255,-128,3968
0,-136,3952
0,-144,3992
0,-144,3984
0,-120,3992
0,-136,3952
255,-96,4000
0,-128,3984
255,-160,4008
255,-144,3976
255,-136,3992
255,-152,3968
255,-168,3992
0,-152,3968
0,-72,3968
0,-136,3992
0,-120,3984
0,-112,4016
0,-160,3992
255,-144,3944
255,-120,3944
0,-128,3976
511,-216,7992
256,-256,7992
0,-312,8152
256,-144,7696
255,-272,7912
255,-48,7704
255,-48,7688
255,-120,8000
256,-224,7696
255,-304,7904
511,-488,7928
511,-464,7928
255,-344,7872
255,-288,7928
511,-216,7712
511,-240,7736
255,-24,7736
255,-80,7696
255,-40,7992
256,-256,7728
511,-256,7744
511,-224,8040
256,-504,7912
255,-72,7960
256,-248,7712
255,-16,7680
255,-40,7728
511,-248,7736
0,-320,8184
0,-32,7728
255,-32,7680
255,-88,7952
0,-8,7768
255,-40,7968
0,-48,7688
511,-208,7744
255,-8,7952
256,-424,12016
256,-392,12000
511,-440,11936
256,-456,11856
256,-328,11928
256,-448,11920
511,-464,11904
511,-496,11920
256,-376,11960
256,-320,11736
511,-376,11928
256,-384,11944
256,-352,11912
511,-448,11960
511,-384,12232
256,-440,11960
256,-328,11928
511,-384,11712
511,-400,11960
256,-392,11968
511,-392,11976
256,-440,11976
256,-432,11952
256,-32,11800
256,-424,12248
256,-384,11936
256,-432,11936
256,-416,11896
256,-456,12000
256,-416,11984
256,-376,11640
511,-424,11928
256,-456,11888
511,-360,11896
256,-408,11912
511,-336,12016
511,-264,15624
511,-360,15672
511,-376,15896
256,-320,15952
256,-640,15784
256,-280,15960
256,-536,15864
256,-264,15872
512,-496,15944
512,-496,15936
256,-336,15912
512,-504,15688
767,-472,15928
512,-496,15640
767,-472,15624
511,-352,16024
511,-272,15712
511,-264,15944
256,-264,15880
512,-464,15648
767,-440,15672
511,-288,15736
256,-296,15744
511,-384,15680
511,-288,15696
767,-504,15648
511,-296,15912
256,-264,15976
256,-272,15952
256,-568,16096
512,-504,15736
512,-472,15688
511,-280,15648
511,-280,15672
511,-488,15664
511,-616,16112
0,-168,4008
255,-160,3968
255,-128,3960
0,-96,3968
0,-136,3968
255,-152,4000
0,-152,3952
0,-136,3976
0,-96,3984
0,-136,3984
0,-160,3960
255,-192,3952
255,-144,3968
255,-104,3968
255,-96,4008
0,-136,4016
0,-128,4000
0,-128,3984
0,-176,3992
255,-152,3952
255,-144,4000
255,-88,3968
0,-128,3984
255,-136,4008
0,-72,3976
0,-128,3992
255,-160,3992
0,-128,3976
0,-168,3968
255,-152,4000
255,-160,3952
255,-160,3984
0,-168,3976
0,-112,3976
255,-120,3944
255,-128,3984
0,-176,3984
0,-80,7984
255,-128,7944
0,-32,7976
256,-240,7976
256,-496,7920
255,-40,7968
0,-24,7696
511,-224,7712
255,-32,7936
256,-192,7720
511,-240,7968
0,-312,8144
0,-32,7976
0,-40,7936
256,-256,7704
255,-40,7968
0,-8,7680
511,-448,8176
0,-96,7936
0,-40,7704
255,-8,7736
255,-48,7728
255,-56,7712
511,-512,7888
511,-248,7680
511,-496,8184
0,-72,8000
0,-32,7968
256,-224,7736
511,-208,7752
511,-256,7744
255,-320,8152
0,-144,7944
0,-48,7720
255,-72,7952
256,-224,8000
256,-224,7704
511,-416,11960
511,-456,12264
256,-392,11904
256,-408,11976
256,-376,11936
256,-400,11952
256,-400,11928
511,-384,11664
511,-336,11880
511,-408,11976
511,-376,11968
256,-96,11776
511,-448,11856
256,-424,11912
256,-424,12016
256,-448,11704
511,-384,11920
256,-456,11920
256,-320,11984
511,-344,11920
511,-488,11888
511,-496,11960
511,-384,11936
256,-360,12008
256,-432,11672
511,-456,11952
511,-376,11984
256,-408,11928
256,-416,11976
511,-312,11920
256,-384,12000
511,-456,11944
256,-408,12008
511,-464,12008
511,-360,11680
511,-400,11952
512,-456,15624
512,-432,15680
511,-280,15928
256,-528,15864
511,-280,15712
511,-344,15728
767,-512,15664
511,-568,15864
256,-320,15624
511,-264,15728
512,-512,15616
511,-352,15896
512,-496,15672
767,-424,15688
767,-448,15720
256,-312,15728
511,-352,15984
256,-336,15624
511,-288,15920
256,-280,15672
767,-496,15744
767,-712,15864
511,-472,15896
511,-352,15936
511,-280,15656
256,-272,15680
767,-504,15640
511,-384,15656
767,-448,15680
511,-296,15672
511,-288,15984
767,-504,15672
512,-512,15888
511,-296,15728
511,-352,15888
256,-264,15768
255,-144,4016
255,-160,4000
255,-168,3936
0,-80,4016
255,-136,3952
0,-176,3976
255,-104,3984
0,-160,3944
0,-160,4008
255,-152,3952
0,-120,4016
0,-128,3992
0,-136,3960
0,-136,3992
255,-96,3936
0,-168,3992
0,-88,3984
0,-144,3992
0,-160,3984
255,-144,3992
255,-152,3968
0,-176,3952
255,-160,3992
0,-120,3968
0,-168,4000
255,-144,3968
0,-160,4008
255,-120,3984
255,-152,3976
0,-152,3936
255,-136,3984
255,-128,3992
0,-168,4024
255,-112,3968
0,-104,3984
0,-272,8136
0,-72,7712
255,-24,7736
255,-8,7696
511,-256,7984
0,-24,7688
255,-24,7952
0,-320,7920
255,-40,7984
0,-24,7704
255,-24,7968
0,-24,7944
256,-240,7696
511,-232,7704
511,-200,7704
511,-232,7992
0,-88,7960
0,-24,7696
255,-64,7952
0,-40,7720
511,-472,8168
256,-248,7952
256,-256,7952
256,-240,7712
511,-232,7968
256,-208,7680
511,-512,7888
255,-48,7984
255,-312,8160
0,-40,7944
0,-16,7688
511,-208,7736
255,-8,7704
511,-208,7760
0,-24,7712
255,-48,7712
511,-384,11920
256,-400,11952
256,-464,11976
256,-352,11992
511,-360,11960
256,-352,11952
256,-384,12000
511,-504,11896
256,-360,11952
256,-336,11960
256,-416,11968
256,-384,11920
256,-480,11912
511,-456,11952
256,-376,11696
511,-456,11968
256,-360,11984
511,-472,11936
511,-448,12024
511,-432,11888
256,-320,11944
511,-368,11976
256,-408,12016
256,-464,11968
256,-472,11936
511,-400,11976
511,-424,11984
511,-400,12000
511,-384,11960
256,-440,11968
511,-384,11960
256,-392,11984
256,-392,11920
256,-408,11920
256,-472,11912
512,-440,15688
512,-512,15904
256,-280,15640
511,-280,15976
512,-512,15992
512,-496,15776
512,-496,15680
256,-632,15856
256,-272,15664
256,-264,15640
511,-600,16064
512,-376,15928
512,-512,15656
511,-448,15928
511,-288,15672
511,-288,15696
512,-664,15840
767,-448,15416
511,-384,15704
256,-288,15936
256,-296,15920
511,-336,15944
512,-488,15968
512,-456,15704
511,-280,15912
512,-448,15656
511,-320,15648
511,-312,15704
511,-272,15952
256,-288,15696
511,-264,15672
511,-520,15864
511,-384,15944
512,-432,15720
767,-720,15848
511,-328,15656
767,-416,15656
255,-128,3960
0,-128,3960
0,-128,4000
0,-176,3984
255,-112,3960
0,-112,4008
0,-152,4000
0,-128,4016
0,-120,3976
0,-120,3952
0,-112,3952
0,-152,3976
0,-168,3976
255,-112,3992
255,-96,3992
0,-88,4000
0,-112,3976
255,-192,3992
255,-160,3976
0,-152,3992
0,-120,3976
255,-112,3976
0,-144,3984
255,-168,3968
0,-120,3952
255,-120,4008
0,-104,3960
0,-144,3968
255,-184,3984
255,-136,4016
255,-152,3992
0,-120,4000
0,-104,3976
0,-160,4000
255,-128,3976
255,-144,3952
255,-56,7992
0,-24,7952
0,-88,7968
0,-64,7768
255,-264,7912
511,-512,7920
255,-64,7704
255,-304,7912
255,-16,7688
255,-16,7944
256,-240,7704
255,-24,7944
256,-248,7976
0,-80,7736
511,-216,7784
511,-240,7712
511,-496,7928
255,-48,8000
0,-64,7944
0,-80,7944
0,-16,7712
255,-8,7712
255,-24,7760
255,-16,7976
0,-384,8144
0,-8,7960
256,-256,7680
511,-256,7728
255,-72,7720
255,-24,7936
0,-8,7736
511,-496,7904
255,-64,7728
511,-248,8008
0,-8,7744
511,-504,11984
256,-472,11952
511,-416,11936
256,-440,11968
256,-384,11680
511,-440,12160
256,-312,11680
511,-368,11976
256,-472,11936
511,-472,11952
511,-424,11888
256,-432,11928
256,-304,11944
511,-336,11664
511,-464,11944
511,-360,11968
511,-440,11896
511,-384,11904
256,-320,11648
511,-416,11992
511,-496,11920
511,-472,11888
511,-480,12000
256,-328,11968
256,-416,11976
256,-368,11944
256,-288,11712
511,-440,12000
511,-328,11944
256,-360,11976
256,-440,11952
256,-360,11920
256,-432,11920
256,-368,11928
256,-328,11992
256,-480,11960
511,-16,11776
512,-440,15616
256,-264,15928
512,-512,15896
256,-320,15624
511,-624,15832
767,-488,15616
511,-264,15696
767,-488,15656
511,-280,15744
511,-344,15624
767,-408,15640
767,-456,15664
256,-304,15640
256,-272,15952
256,-368,15680
511,-328,16000
512,-424,15872
512,-496,15896
512,-472,15928
256,-280,15704
511,-320,15992
256,-320,15672
767,-768,15840
767,-488,15760
512,-360,15744
511,-352,15720
511,-544,15848
512,-688,15856
511,-344,15976
512,-440,15736
511,-304,15920
511,-304,15648
767,-472,15632
511,-296,15696
511,-280,15624
256,-304,15984
0,-168,3968
255,-136,3984
255,-128,3968
0,-152,4000
255,-144,3976
255,-144,4008
0,-144,3976
0,-112,3976
0,-176,3968
255,-120,3968
0,-144,3968
0,-160,3960
0,-152,4000
255,-168,4000
255,-160,3976
255,-128,3976
0,-120,3968
0,-112,3960
0,-112,3976
255,-160,3984
255,-144,4000
255,-112,3952
0,-104,3960
0,-152,3976
0,-128,4016
255,-168,3984
0,-160,3960
255,-144,4024
255,-120,3992
0,-120,3968
255,-136,3968
255,-176,3968
255,-120,3952
0,-152,3960
0,-128,3960
0,-176,3968
0,-312,7896
511,-240,7680
255,-48,7744
511,-248,8008
256,-248,7736
255,-32,7736
511,-208,7984
256,-216,7688
255,-24,8000
0,-48,7960
0,-96,7976
0,-8,7728
511,-240,7712
255,-24,7720
255,-40,8016
0,-24,7680
255,-40,8000
256,-216,7744
255,-72,7760
255,-24,7968
0,-296,8184
0,-40,7968
0,-56,7688
511,-200,7696
255,-48,7952
256,-240,7728
255,-40,7776
255,-40,7936
0,-16,7720
255,-72,7712
255,-312,7928
511,-248,7696
255,-24,7944
0,-16,7984
511,-256,7992
0,-40,7736
255,-8,7952
256,-416,11952
256,-400,11952
256,-320,11896
256,-416,11960
511,-488,11944
511,-352,12016
256,-392,11944
256,-488,12024
256,-432,11968
256,-456,11984
511,-448,11936
511,-408,11904
511,-320,11888
256,-392,11944
0,-280,11952
511,-424,11952
511,-464,11936
511,-376,11904
511,-336,12000
256,-480,11920
256,-432,11944
256,-352,11952
511,-376,11880
256,-432,11880
256,-320,11856
256,-440,11968
511,-440,11968
511,-480,11928
256,-408,11960
511,-392,11968
511,-368,11880
256,-376,11968
256,-400,11976
511,-448,11856
256,-360,11968
511,-416,11968
511,-336,15712
767,-472,15680
767,-504,15672
256,-688,16096
256,-272,15896
256,-320,15992
511,-304,15664
767,-392,15712
512,-432,15936
256,-352,15968
256,-376,15672
511,-384,15656
767,-480,15744
511,-352,16000
512,-456,15624
511,-360,15880
256,-424,15944
512,-480,15640
767,-456,15728
256,-296,15640
512,-480,15656
511,-280,15736
256,-264,15624
511,-264,16016
256,-328,15672
512,-424,15880
256,-336,15928
256,-368,15952
512,-496,16008
512,-496,15664
767,-464,15728
512,-456,15728
256,-336,15936
512,-504,15928
256,-352,15624
511,-384,15872
767,-512,15672
255,-144,3976
255,-128,3976
0,-112,3984
255,-168,3968
0,-160,3984
255,-144,3944
0,-144,3992
255,-112,3944
255,-112,3992
0,-104,3944
255,-120,3960
0,-128,3976
255,-152,4000
0,-144,3960
0,-144,3936
255,-136,4000
0,-112,4000
255,-152,3992
255,-144,4000
255,-112,4000
255,-160,4008
255,-88,3976
255,-128,4000
0,-144,3984
0,-144,4000
255,-168,3976
0,-144,3968
255,-104,3976
0,-112,3960
0,-128,3992
0,-168,3992
0,-160,3984
255,-136,4000
255,-112,3944
0,-112,3992
0,-136,3968
0,-48,7968
0,-104,7952
0,-32,7952
0,-312,8168
0,-16,7712
255,-24,7720
255,-264,7928
511,-256,7704
255,-80,7968
0,-64,7952
256,-248,8000
0,-264,7904
255,-72,7752
255,-16,8000
0,-288,7920
255,-40,7720
255,-8,7680
255,-64,7736
255,-336,7912
255,-368,8184
256,-504,8176
0,-56,7944
256,-256,7704
511,-456,7928
255,-32,7680
255,-88,7992
256,-256,7744
255,-288,7920
511,-256,8000
256,-488,7888
255,-16,7688
255,-296,8160
0,-24,7976
0,-32,7680
511,-256,7720
511,-184,7744
511,-512,7928
511,-424,11976
256,-432,11920
511,-456,11912
511,-376,11936
511,-424,11664
511,-304,11928
511,-376,11944
256,-408,11896
256,-424,11944
0,-280,11952
511,-424,11928
511,-296,11920
256,-416,11936
256,-288,11928
511,-424,12000
511,-480,12024
256,-360,11904
256,-344,12024
256,-392,11976
256,-440,11960
256,-456,11944
511,-456,11856
511,-336,11952
256,-352,11880
511,-320,11880
511,-456,11728
511,-432,11984
511,-360,11944
256,-384,11944
511,-360,11952
511,-400,12008
256,-352,15992
512,-448,15656
767,-464,15968
256,-296,15664
767,-472,15672
511,-296,15936
256,-368,15952
256,-272,15784
511,-368,15888
256,-376,15944
256,-312,16000
512,-464,15736
767,-496,15672
512,-432,15696
511,-336,15880
256,-264,15928
256,-328,15912
767,-496,15976
512,-760,15536
511,-288,15976
512,-480,15704
767,-504,15640
511,-272,15896
512,-512,15952
256,-368,15896
256,-288,15656
511,-272,15696
511,-320,16032
256,-296,15656
511,-280,15768
256,-288,15616
512,-472,15736
511,-288,15640
511,-272,16016
256,-368,15880
256,-632,15864
255,-120,3984
255,-88,3960
0,-88,4000
0,-128,3960
255,-168,3984
0,-144,3984
255,-176,3984
0,-160,3976
255,-152,3984
0,-120,4000
255,-152,3984
255,-152,4000
255,-152,3960
255,-128,3968
255,-160,3984
0,-144,3976
0,-136,3960
0,-160,3984
0,-168,3968
255,-168,4016
255,-104,3984
0,-112,4016
0,-128,3984
0,-152,3968
0,-168,3984
255,-160,4016
0,-120,3976
255,-96,4000
0,-128,3984
0,-144,3976
0,-168,3968
255,-112,3952
0,-112,3960
0,-128,3992
0,-120,3960
0,-136,4016
256,-240,7736
255,-312,8184
0,-64,7960
256,-216,7728
255,-48,7968
256,-184,7704
511,-224,7976
0,-24,7984
256,-240,7968
0,-32,8024
0,-40,7752
255,-16,7736
255,-352,8176
0,-88,7992
0,-328,8160
0,-80,7952
0,-8,7704
255,-32,7760
255,-272,7904
255,-8,7712
255,-136,7984
256,-152,7952
256,-176,7704
0,-32,7680
255,-32,7680
255,-32,7992
