Ax,Ay,Az
256,-716,15828
511,-708,15868
511,-672,15868
511,-408,15624
511,-460,15872
256,-464,15908
256,-396,15656
511,-688,15868
511,-428,15616
511,-456,15616
255,-264,15640
256,-688,15864
511,-456,15656
511,-448,15908
256,-684,16104
256,-756,16124
256,-388,15876
256,-428,15912
0,-292,15628
511,-708,15844
255,-272,15668
511,-468,15656
511,-440,15644
511,-432,15896
256,-708,16120
256,-436,15628
511,-468,15616
511,-480,15652
511,-500,15648
511,-468,15636
511,-668,15860
511,-652,15868
511,-716,15868
255,-296,15636
511,-452,15684
511,-488,15656
511,-424,15872
256,-712,15856
511,-440,15624
511,-704,15856
511,-452,15620
511,-744,15824
511,-496,15692
511,-732,15844
511,-432,15656
511,-732,16116
256,-456,15636
255,-288,15644
256,-512,15636
511,-488,15724
511,-496,15636
511,-428,15620
511,-744,15860
511,-464,15664
511,-468,15988
256,-508,15944
256,-696,15856
511,-428,15896
256,-452,15668
511,-728,15864
256,-456,15624
511,-424,15632
511,-724,15856
255,-264,15652
511,-472,15664
511,-432,15620
511,-460,15660
511,-484,15688
511,-688,15860
511,-432,15656
511,-408,15972
256,-728,15828
511,-440,15912
256,-420,15616
511,-416,15908
256,-456,15648
256,-452,15700
511,-452,15888
0,-540,15868
511,-748,15864
511,-412,15664
511,-380,15656
511,-468,15672
511,-448,15628
511,-496,15660
511,-444,15616
511,-480,15928
256,-460,15616
511,-420,15632
511,-472,15644
511,-380,15624
511,-448,15904
256,-496,15660
511,-752,15812
511,-408,15668
511,-708,16120
256,-448,15896
256,-476,15672
511,-504,15648
511,-716,15864
511,-432,15684
256,-448,15636
511,-472,15880
256,-460,15656
511,-732,15836
511,-460,15676
511,-424,15616
511,-440,15676
511,-432,15624
511,-480,15648
511,-412,15636
511,-680,15824
511,-656,15860
255,-260,15668
511,-704,15868
511,-456,15640
511,-444,15892
256,-672,15840
511,-480,15676
511,-740,15856
511,-480,15936
256,-452,15676
511,-380,15704
511,-724,16120
256,-488,15688
511,-380,15652
0,-272,15640
511,-484,15908
256,-768,16120
256,-508,15632
511,-760,15836
255,-264,15628
256,-720,15812
511,-700,15808
256,-476,15744
511,-468,15892
0,-264,15628
511,-468,15692
511,-484,15896
256,-744,15812
511,-436,15880
256,-480,15636
511,-424,15628
511,-428,15880
256,-444,15620
511,-504,15672
511,-444,15620
511,-688,16112
256,-436,15880
0,-268,15644
511,-396,15640
511,-392,15904
256,-456,15648
511,-460,15908
256,-392,15680
511,-712,15856
511,-444,15644
511,-440,15872
256,-488,15912
256,-680,15832
511,-436,15696
511,-464,15628
511,-652,15808
256,-416,15620
511,-740,15868
511,-476,15624
511,-384,15636
511,-692,15840
511,-472,15640
511,-484,15948
256,-644,16100
256,-420,15620
511,-472,15672
511,-440,15660
511,-424,15616
511,-756,15808
511,-476,15644
511,-748,15848
511,-764,15824
511,-504,15628
511,-412,15696
511,-436,15656
511,-436,15616
256,-420,15628
511,-448,15632
511,-708,15848
511,-736,15860
511,-420,15624
511,-468,15664
255,-276,15880
256,-500,15716
511,-424,15648
511,-508,15668
511,-512,15632
511,-424,15628
511,-492,15640
256,-664,15868
511,-684,15856
511,-464,15952
0,-276,15696
255,-292,15988
256,-484,15700
511,-760,15852
511,-472,15676
256,-448,15664
256,-716,15856
511,-716,15808
511,-724,15812
511,-448,15644
511,-428,15624
511,-696,15856
511,-500,15628
511,-480,15636
255,-272,15900
256,-752,15832
511,-456,15640
511,-456,15680
255,-272,15636
511,-468,15632
511,-440,15652
511,-480,15920
0,-520,16116
256,-716,15852
511,-504,15924
256,-716,15840
511,-428,15876
256,-428,15644
511,-752,15852
511,-456,15664
511,-416,15644
511,-472,15896
256,-408,15880
256,-456,15628
511,-456,15880
256,-412,15668
511,-768,15868
511,-472,15648
511,-468,15896
256,-452,15684
511,-740,16116
256,-744,16088
256,-440,15644
256,-704,15860
511,-452,15636
511,-488,15628
511,-712,15856
511,-680,15848
511,-404,15640
511,-492,15648
511,-404,15648
511,-496,15668
511,-464,15664
511,-456,15640
511,-428,15636
255,-284,15656
511,-448,15668
511,-488,15676
511,-460,15912
256,-472,15912
256,-496,15640
511,-440,15636
511,-436,15660
511,-504,15672
511,-724,15868
511,-400,15652
255,-568,16108
256,-404,15912
256,-728,16116
256,-444,15620
511,-468,15912
256,-456,15632
511,-716,15860
511,-740,15864
511,-708,15844
511,-416,15644
511,-672,16120
256,-464,15664
511,-444,15664
255,-276,15888
256,-448,15912
256,-448,15648
511,-684,15832
255,-528,16072
256,-400,15628
256,-708,15840
511,-460,15632
511,-764,15856
511,-672,15864
256,-708,15856
511,-672,15852
511,-732,15836
511,-652,16088
256,-492,15672
511,-408,15628
255,-272,15668
511,-380,15636
511,-768,15840
511,-408,15632
511,-472,15672
511,-420,15636
511,-456,15684
511,-680,15868
511,-424,15640
256,-724,15868
511,-724,15860
511,-480,15680
511,-704,15828
255,-548,16100
256,-476,15624
511,-500,15636
511,-500,15664
511,-736,15860
511,-444,15644
255,-520,15864
256,-468,15944
256,-500,15648
511,-720,15836
511,-756,15828
511,-712,15848
511,-680,15844
511,-488,15636
511,-436,15632
256,-464,15628
511,-492,15652
511,-472,15632
511,-368,15668
511,-476,15680
511,-504,15676
511,-400,15672
511,-468,15668
511,-456,15624
511,-444,15904
256,-476,15656
511,-456,15664
511,-476,15688
511,-436,15676
511,-484,15676
511,-464,15912
256,-448,15632
511,-452,15652
511,-452,15648
511,-460,15616
255,-280,15908
0,-544,15860
511,-720,16108
256,-500,15620
511,-440,15632
511,-420,15624
511,-420,15664
511,-464,15904
256,-440,15620
256,-736,15868
511,-496,15904
256,-688,15868
511,-464,15652
511,-396,15624
511,-352,15656
511,-472,15884
0,-268,15664
511,-352,15624
256,-348,15620
0,-552,16096
0,-300,15624
255,-372,15880
256,-708,15868
511,-700,15840
511,-720,15848
511,-480,15672
255,-284,15636
511,-384,15880
256,-440,15664
511,-368,15636
511,-608,15864
0,-372,15900
256,-688,16112
0,-580,15856
511,-436,15880
256,-636,15836
511,-472,15652
511,-628,15856
511,-704,15864
511,-488,15700
511,-768,15868
511,-476,15648
511,-620,15860
256,-472,15620
511,-656,15852
255,-272,15644
511,-460,15940
256,-736,15856
256,-456,15668
256,-492,15628
511,-472,15632
511,-428,15644
511,-740,15860
511,-712,16116
256,-672,15864
511,-476,15648
511,-444,15660
511,-484,15636
511,-716,15860
511,-708,15852
511,-488,15664
511,-452,15872
256,-480,15616
255,-524,15864
511,-700,15868
511,-744,15856
511,-452,15932
256,-648,15848
256,-668,15868
511,-472,15884
256,-712,15848
511,-500,15872
256,-440,15632
255,-280,15912
256,-704,15856
511,-484,15884
256,-764,16104
256,-724,16104
256,-448,15632
511,-448,15896
256,-756,15824
511,-504,15624
511,-484,15904
256,-468,15616
511,-704,15804
511,-468,15652
511,-736,15864
511,-740,15848
256,-688,15856
511,-408,15888
256,-484,15628
511,-448,15896
256,-744,16120
256,-504,15620
511,-484,15672
255,-264,15676
511,-716,15856
511,-436,15668
511,-744,15812
511,-444,15872
256,-416,15908
256,-436,15648
256,-748,16124
256,-488,15636
511,-480,15648
511,-468,15692
511,-712,15840
511,-500,15724
511,-428,15640
255,-280,15636
511,-448,15656
511,-404,15872
0,-316,15628
511,-484,15932
256,-732,15868
511,-452,15616
511,-488,15880
256,-716,15868
256,-684,15840
511,-444,15872
256,-676,15852
511,-424,15672
511,-408,15676
511,-416,15624
511,-412,15640
511,-440,15652
511,-428,15872
256,-432,15620
511,-692,15860
256,-400,15640
511,-456,15892
256,-504,15620
256,-508,15664
256,-472,15672
256,-420,15632
511,-416,15632
511,-452,15648
511,-720,15860
511,-384,15636
511,-404,15660
511,-492,15620
511,-440,15688
511,-448,15640
511,-440,15696
511,-684,15840
255,-264,15624
256,-500,15888
256,-504,15880
256,-676,15868
511,-480,15628
511,-392,15656
511,-372,15648
511,-436,15896
256,-484,15660
511,-428,15660
511,-496,15660
511,-696,15816
511,-720,15864
511,-708,16052
256,-760,16124
256,-432,15676
511,-688,15832
511,-644,15868
511,-384,15620
511,-712,15860
255,-284,15708
511,-460,15684
511,-496,15652
511,-484,15892
256,-712,16100
256,-460,15644
255,-288,15632
511,-460,15624
511,-472,15876
256,-696,16108
0,-272,15624
511,-668,15844
511,-680,15860
256,-416,15876
256,-716,15844
511,-472,15648
511,-408,15632
511,-420,15644
511,-692,16104
256,-408,15876
256,-488,15884
256,-432,15616
511,-724,15868
511,-444,15888
256,-460,15636
255,-268,15644
511,-440,15940
256,-412,15636
511,-740,15860
511,-472,15648
511,-472,15668
511,-736,16120
256,-696,15852
511,-492,15876
256,-412,15620
511,-460,15624
511,-712,15864
511,-388,15620
511,-456,15628
511,-452,15908
256,-744,15828
511,-432,15892
256,-756,16120
256,-492,15916
256,-500,15888
256,-472,15668
511,-488,15616
511,-460,15648
511,-460,15652
511,-432,15636
511,-444,15680
511,-704,15852
511,-456,15620
511,-704,15836
511,-452,15616
511,-736,15836
511,-708,15840
511,-768,15832
511,-504,15616
511,-468,15632
511,-480,15616
511,-652,15860
511,-456,15944
256,-476,15656
511,-496,15900
256,-716,15852
256,-440,15668
256,-720,15852
511,-472,15876
256,-428,15672
511,-700,15848
511,-420,15628
511,-500,15676
511,-740,15868
511,-456,15632
511,-680,15868
511,-440,15656
511,-756,15868
511,-448,15652
511,-496,15644
511,-452,15668
511,-448,15876
256,-460,15960
256,-704,15836
511,-424,15908
0,-260,15624
511,-444,15656
511,-420,15680
511,-504,15688
511,-700,15844
511,-416,15636
511,-432,15712
511,-384,15720
511,-436,15632
255,-268,15900
256,-476,15912
256,-496,15876
256,-696,15824
511,-424,15624
511,-456,15620
511,-700,16060
256,-504,15624
511,-448,15684
511,-676,15864
511,-480,15624
511,-452,15684
511,-436,15624
511,-692,15852
511,-692,16120
256,-432,15648
511,-716,15868
511,-480,15632
511,-696,16124
256,-448,15644
511,-460,15876
256,-476,15620
511,-440,15704
511,-452,15916
256,-468,15908
256,-424,15636
511,-656,15860
511,-436,15640
511,-756,15868
511,-672,16124
256,-488,15896
256,-460,15660
511,-440,15640
511,-472,15660
511,-708,15828
511,-484,15692
511,-480,15628
511,-408,15656
511,-704,15868
256,-488,15660
511,-716,16104
256,-416,15904
256,-476,15668
511,-440,15660
511,-748,16080
256,-476,15624
511,-732,15828
511,-680,15856
511,-468,15620
255,-516,15836
511,-484,15644
511,-400,15704
511,-664,15856
256,-704,15844
511,-688,15868
511,-700,15836
511,-740,15860
511,-724,15860
511,-448,15884
256,-432,15620
511,-660,15844
511,-712,15848
511,-720,15856
256,-736,15844
511,-488,15640
511,-456,15656
511,-496,15664
511,-432,15872
256,-444,15620
256,-728,15868
511,-492,15640
255,-568,15856
511,-452,15652
511,-420,15632
511,-452,15644
511,-712,16112
256,-660,15864
511,-736,16112
256,-396,15648
511,-368,15628
511,-420,15632
256,-432,15688
511,-476,15668
511,-472,15676
511,-440,15636
511,-696,16120
256,-472,15616
511,-420,15688
511,-460,15616
511,-440,15920
256,-500,15700
511,-388,15916
256,-764,16112
256,-436,15692
511,-448,15624
511,-436,15648
511,-688,16120
256,-372,15620
255,-284,15620
511,-428,15660
511,-408,15932
256,-460,15912
256,-420,15648
511,-700,15864
511,-476,15616
511,-692,15852
511,-720,16100
256,-676,15828
511,-472,15912
256,-480,15644
511,-408,15628
511,-440,15648
256,-704,15860
511,-736,15824
511,-688,16088
256,-448,15660
511,-700,15864
511,-420,15656
511,-444,15668
511,-432,15620
511,-496,15640
511,-484,15624
511,-444,15920
256,-724,15864
511,-424,15620
511,-488,15636
511,-452,15916
256,-436,15636
511,-492,15676
511,-468,15876
256,-512,15656
511,-424,15660
511,-444,15896
256,-448,15648
511,-704,15856
511,-468,15620
511,-388,15628
511,-484,15908
256,-480,15656
511,-436,15644
511,-688,15868
511,-760,15856
511,-700,15860
511,-492,15636
511,-724,16120
256,-460,15644
511,-444,15676
511,-444,15636
511,-440,15616
511,-408,15648
511,-748,15852
511,-704,15868
511,-732,15860
511,-660,15856
511,-712,15816
511,-472,15636
511,-372,15640
511,-696,15868
511,-708,15852
511,-468,15676
511,-464,15888
256,-432,15932
256,-744,15820
511,-484,15644
511,-448,15640
511,-492,15628
511,-432,15888
256,-440,15676
511,-636,15848
0,-280,15640
511,-412,15880
256,-452,15668
511,-460,15636
511,-716,15868
511,-452,15632
511,-412,15616
511,-440,15620
511,-432,15652
511,-724,15860
511,-708,15856
511,-416,15656
511,-436,15876
256,-488,15616
511,-708,15844
511,-440,15628
511,-428,15628
256,-420,15648
511,-508,15616
511,-448,15676
511,-476,15616
511,-464,15620
511,-388,15684
255,-528,16108
256,-512,15900
256,-712,15848
511,-444,15624
511,-472,15668
511,-476,15636
256,-452,15664
511,-448,15628
255,-520,15832
511,-680,15848
511,-416,15660
511,-504,15676
511,-460,15724
511,-500,15624
511,-724,16104
256,-468,15620
511,-412,15660
511,-464,15648
511,-456,15652
511,-372,15896
256,-692,15864
255,-276,15884
256,-712,16108
256,-460,15920
256,-464,15880
256,-436,15624
255,-280,15648
511,-692,15836
511,-440,15616
511,-488,15896
256,-488,15672
256,-468,15912
256,-472,15920
256,-508,15652
511,-440,15664
511,-736,16112
256,-724,15856
511,-476,15624
511,-404,15692
511,-428,15668
511,-644,15856
511,-452,15632
511,-444,15668
256,-452,15720
511,-476,15880
256,-456,15628
511,-688,16100
256,-484,15616
511,-700,15848
511,-448,15876
256,-480,15932
0,-260,15636
511,-492,15628
511,-456,15620
511,-500,15916
256,-468,15676
511,-716,15844
511,-460,15876
256,-492,15656
511,-428,15712
511,-420,15884
0,-268,15692
511,-720,15868
511,-428,15700
511,-444,15916
256,-440,15636
511,-708,15836
511,-744,15860
511,-436,15656
511,-752,15864
511,-464,15680
511,-356,15648
511,-764,15848
511,-428,15680
511,-752,15860
511,-380,15668
511,-756,15864
511,-476,15648
511,-640,15856
511,-760,15852
511,-748,15848
511,-692,16104
256,-436,15928
256,-712,15860
511,-408,15648
511,-424,15616
511,-420,15628
511,-504,15624
511,-484,15652
255,-260,15624
511,-432,15620
511,-428,15904
256,-464,15648
511,-432,15920
256,-444,15660
511,-448,15904
256,-472,15896
256,-508,15656
511,-400,15968
256,-452,15628
511,-468,15912
256,-700,15868
511,-496,15620
511,-688,15868
511,-456,15648
511,-444,15884
256,-700,16052
256,-404,15632
511,-484,15644
511,-672,15868
511,-428,15648
511,-720,15864
511,-432,15644
255,-520,15864
511,-736,15852
511,-440,15644
511,-468,15620
511,-492,15648
511,-432,15700
511,-420,15740
511,-672,15864
256,-432,15884
256,-472,15616
511,-724,15864
511,-444,15660
511,-476,15652
511,-724,16124
256,-460,15880
256,-428,15624
511,-696,15864
511,-736,16100
256,-444,15628
511,-444,15628
511,-472,15644
511,-756,15864
511,-712,16124
256,-464,15884
256,-384,15932
256,-436,15624
511,-440,15924
256,-424,15660
511,-460,15624
511,-724,15868
511,-704,15852
511,-400,15636
256,-476,15956
256,-480,15636
511,-736,15836
511,-436,15680
511,-440,15924
256,-752,15860
511,-396,15680
511,-424,15892
256,-476,15956
256,-440,15616
511,-460,15632
511,-452,15924
256,-448,15872
256,-460,15620
511,-436,15656
511,-472,15632
511,-460,15652
511,-456,15636
511,-468,15880
256,-472,15676
511,-724,15820
511,-464,15624
511,-404,15648
511,-716,16100
256,-740,15848
511,-440,15656
511,-688,15864
511,-468,15664
511,-456,15616
511,-372,15632
256,-416,15880
256,-444,15620
511,-452,15652
511,-432,15656
511,-424,15644
511,-692,15836
511,-468,15872
256,-444,15704
511,-696,16100
256,-468,15892
256,-696,15856
511,-460,15640
511,-688,16100
0,-520,16108
256,-452,15632
511,-448,15640
511,-676,15856
511,-452,15616
256,-460,15688
256,-464,15652
511,-420,15876
256,-460,15656
511,-488,15916
256,-424,15888
256,-464,15648
256,-400,15652
511,-472,15616
511,-712,15864
511,-464,15632
511,-456,15660
511,-456,15676
511,-424,15948
256,-408,15628
511,-440,15620
511,-492,15900
256,-452,15672
511,-708,16104
256,-468,15708
511,-428,15692
511,-440,15620
511,-740,16124
256,-740,16124
256,-720,15836
511,-420,15620
511,-456,15668
511,-768,16088
256,-424,15644
256,-464,15652
256,-408,15640
511,-688,16100
256,-436,15672
256,-468,15696
511,-436,15652
511,-664,15868
511,-664,16116
256,-744,16116
256,-688,15868
511,-712,15852
511,-496,15648
511,-492,15668
511,-472,15652
511,-676,15856
511,-708,15852
511,-460,15916
256,-660,16116
256,-736,15848
511,-768,15860
511,-440,15624
511,-396,15672
511,-488,15648
511,-468,15680
511,-720,16088
256,-464,15652
511,-612,15868
511,-672,15856
511,-744,15860
255,-516,15808
511,-740,16116
256,-460,15952
256,-404,15648
511,-432,15628
511,-460,15924
256,-396,15684
255,-272,15660
511,-424,15640
511,-460,15692
511,-452,15668
255,-260,15636
255,-272,15616
511,-416,15676
511,-384,15632
511,-436,15656
511,-492,15904
256,-708,15864
511,-716,15864
511,-736,15820
511,-728,15832
511,-672,15860
511,-412,15696
511,-436,15632
511,-488,15628
511,-768,15832
511,-692,16088
256,-416,15912
256,-440,15636
511,-712,16124
256,-440,15684
511,-436,15616
511,-368,15700
511,-696,15864
511,-416,15640
511,-768,16124
256,-504,15676
511,-408,15908
256,-440,15920
256,-424,15896
256,-760,16116
256,-480,15884
256,-428,15640
511,-420,15908
256,-440,15656
511,-484,15876
256,-728,15856
511,-696,15848
256,-444,15624
511,-444,15624
511,-512,15896
256,-472,15628
511,-424,15644
511,-480,15632
511,-448,15652
511,-736,15848
511,-456,15680
256,-468,15668
511,-492,15648
511,-680,15844
511,-488,15912
256,-484,15648
511,-740,15860
511,-404,15688
511,-456,15620
511,-708,15848
511,-432,15656
511,-748,15840
511,-428,15724
511,-448,15632
511,-744,15864
511,-416,15900
256,-476,15880
256,-472,15640
511,-428,15684
511,-660,15824
511,-748,16124
256,-668,15804
511,-716,15828
511,-676,15864
511,-464,15688
511,-724,15860
511,-460,15660
511,-656,15844
511,-408,15648
255,-520,15860
511,-436,15624
511,-704,15868
511,-392,15672
511,-468,15660
511,-768,15864
511,-492,15888
256,-452,15912
256,-444,15628
511,-432,15648
511,-424,15664
511,-732,15844
511,-400,15644
255,-516,15848
511,-424,15616
511,-480,15936
256,-696,15856
511,-416,15636
255,-532,15848
511,-400,15668
255,-268,15680
511,-504,15620
511,-712,16108
256,-464,15644
511,-428,15660
511,-452,15636
511,-388,15660
511,-452,15640
511,-452,15624
511,-696,16120
256,-676,15864
511,-440,15660
511,-440,15956
256,-424,15900
256,-716,15840
511,-460,15660
511,-388,15880
256,-712,15840
511,-472,15916
256,-488,15688
511,-672,15852
511,-384,15880
256,-656,16092
256,-700,15856
511,-752,15864
256,-732,15844
511,-712,16092
256,-444,15656
511,-420,15668
511,-436,15652
511,-640,16080
256,-488,15624
511,-484,15616
511,-436,15652
511,-444,15648
511,-676,15864
511,-480,15624
511,-396,15692
511,-388,15644
511,-456,15660
511,-468,15660
511,-460,15648
511,-456,15652
511,-452,15892
256,-404,15900
256,-748,15844
511,-468,15624
511,-424,15676
511,-504,15656
511,-760,15868
511,-428,15624
511,-460,15676
511,-432,15624
511,-432,15616
511,-452,15664
511,-460,15924
256,-464,15620
511,-436,15624
511,-472,15940
256,-468,15920
256,-460,15616
511,-496,15656
511,-444,15664
511,-440,15652
511,-448,15704
511,-452,15660
511,-464,15892
256,-748,16112
256,-464,15652
511,-476,15616
511,-716,16116
256,-456,15624
511,-436,15652
511,-440,15616
511,-692,15860
511,-496,15676
256,-648,15860
511,-468,15956
256,-412,15656
511,-436,15632
511,-452,15692
511,-420,15884
256,-420,15636
511,-472,15616
511,-732,15812
511,-692,15864
511,-436,15920
256,-408,15640
256,-420,15660
511,-768,15852
511,-484,15628
511,-464,15664
511,-460,15912
256,-468,15964
256,-472,15628
511,-716,16120
256,-452,15632
511,-660,15844
511,-460,15908
256,-444,15620
511,-468,15660
511,-468,15664
511,-396,15664
256,-736,15848
256,-724,15820
511,-484,15920
256,-392,15632
511,-472,15620
511,-428,15640
256,-412,15632
511,-440,15652
511,-500,15656
511,-672,16112
256,-428,15680
511,-464,15900
256,-456,15632
511,-408,15640
511,-472,15644
511,-436,15880
256,-472,15620
256,-412,15672
511,-732,15860
255,-260,15648
511,-440,15876
256,-448,15636
511,-760,15856
511,-672,15864
511,-416,15616
511,-356,15640
511,-700,15848
511,-432,15620
511,-508,15688
511,-484,15960
256,-460,15624
511,-468,15652
511,-436,15648
511,-480,15652
511,-428,15636
256,-708,16108
256,-440,15636
511,-680,15848
511,-468,15692
511,-444,15632
511,-468,15640
511,-492,15692
511,-456,15640
511,-408,15656
511,-432,15872
256,-420,15664
511,-464,15696
511,-384,15656
511,-472,15656
511,-728,15868
511,-424,15652
511,-472,15620
511,-420,15636
511,-688,15852
511,-412,15632
511,-720,16100
256,-464,15632
511,-708,15848
511,-500,15884
256,-448,15936
256,-696,15844
511,-652,15840
511,-496,15916
256,-464,15616
511,-460,15880
256,-480,15672
511,-464,15636
511,-448,15672
511,-488,15648
511,-408,15924
0,-520,16124
256,-500,15616
511,-452,15656
511,-444,15652
511,-436,15652
511,-728,15856
511,-720,16124
256,-716,15828
511,-408,15896
256,-376,15624
256,-644,15832
511,-496,15884
256,-476,15644
511,-684,15852
511,-496,15656
511,-736,15868
511,-448,15916
256,-468,15892
256,-704,15868
256,-436,15664
511,-428,15900
256,-464,15668
511,-476,15624
511,-416,15672
511,-412,15632
511,-412,15884
256,-444,15616
256,-708,15860
511,-404,15896
256,-400,15704
511,-448,15616
511,-424,15880
256,-480,15640
511,-680,16092
256,-448,15616
511,-688,15868
511,-672,16112
256,-460,15616
511,-700,15844
511,-452,15704
511,-496,15632
511,-716,15828
511,-424,15640
511,-468,15616
511,-460,15916
256,-712,16124
256,-708,15824
511,-504,15876
256,-740,15840
511,-416,15888
256,-472,15676
511,-704,15848
255,-524,15868
511,-484,15644
511,-464,15660
511,-384,15672
511,-636,15868
511,-692,15860
511,-476,15668
511,-408,15652
511,-432,15640
511,-440,15628
511,-740,15828
511,-448,15660
511,-748,16104
256,-428,15628
511,-736,16104
256,-468,15644
511,-764,15868
255,-548,16112
256,-456,15876
256,-464,15636
511,-740,15864
511,-500,15660
511,-440,15640
511,-448,15668
256,-436,15616
511,-420,15648
511,-460,15644
511,-400,15648
511,-464,15632
511,-436,15632
511,-692,15836
511,-736,15836
511,-424,15932
0,-272,15896
256,-436,15652
511,-428,15668
511,-492,15688
511,-652,15808
511,-484,15652
511,-440,15652
511,-428,15640
511,-744,15844
511,-452,15924
256,-468,15668
511,-476,15884
256,-412,15624
511,-436,15704
511,-444,15944
256,-468,15652
511,-460,15680
511,-396,15632
256,-432,15632
511,-424,15648
511,-420,15684
511,-416,15660
511,-468,15688
511,-688,16112
256,-680,16112
256,-400,15684
511,-704,15848
511,-696,15868
511,-664,15800
511,-484,15636
511,-432,15688
256,-720,15864
511,-460,15664
511,-492,15628
256,-704,15856
511,-740,16104
256,-440,15904
256,-672,15868
511,-484,15640
511,-476,15640
511,-476,15876
256,-428,15928
256,-444,15912
256,-440,15644
511,-468,15624
511,-488,15656
256,-512,15916
256,-492,15676
511,-492,15628
255,-260,15676
255,-260,15904
256,-432,15620
511,-440,15616
511,-436,15656
511,-428,15704
511,-500,15892
256,-724,15840
511,-700,15848
511,-756,16112
256,-664,15820
511,-496,15668
511,-504,15620
256,-708,16096
256,-472,15660
511,-360,15900
256,-452,15644
511,-400,15616
511,-420,15636
511,-440,15936
256,-660,15868
511,-416,15652
511,-456,15632
511,-680,15860
511,-660,15852
511,-712,16100
256,-752,15820
511,-720,15836
256,-456,15652
511,-724,15828
511,-344,15884
256,-484,15672
511,-404,15912
256,-412,15664
256,-760,15852
511,-720,15852
511,-720,15860
511,-660,16092
256,-488,15884
256,-436,15656
511,-676,15860
511,-396,15632
511,-460,15636
511,-428,15904
256,-724,16104
256,-464,15928
256,-456,15680
511,-684,15860
511,-460,15632
511,-448,15616
511,-416,15632
511,-468,15636
511,-452,15616
511,-684,16124
256,-716,15860
511,-512,15688
511,-488,15876
256,-392,15908
256,-448,15896
256,-448,15880
256,-436,15672
511,-444,15616
511,-456,15680
511,-440,15884
256,-760,15832
511,-444,15936
256,-724,15864
511,-444,15628
511,-500,15884
256,-448,15664
511,-680,15840
511,-452,15624
511,-756,15832
511,-728,15852
511,-448,15624
511,-692,15856
511,-416,15900
256,-436,15892
256,-452,15696
511,-464,15900
256,-376,15632
255,-568,15828
511,-484,15660
256,-508,15928
256,-500,15668
511,-488,15620
511,-464,15880
256,-488,15648
511,-424,15920
256,-724,15852
511,-448,15924
256,-456,15932
256,-468,15656
256,-692,15844
511,-468,15696
511,-412,15648
511,-412,15620
511,-432,15668
511,-392,15692
511,-468,15900
0,-284,15896
256,-412,15648
511,-400,15656
511,-756,15840
511,-424,15648
511,-492,15704
511,-436,15896
256,-488,15684
511,-448,15616
511,-448,15632
511,-500,15632
511,-460,15636
511,-420,15628
511,-428,15624
511,-484,15668
511,-432,15664
511,-472,15616
511,-380,15664
511,-412,15632
511,-420,15676
511,-428,15656
511,-384,15624
511,-420,15900
256,-684,16124
256,-476,15636
511,-756,15864
511,-496,15916
256,-472,15628
511,-476,15656
511,-412,15896
256,-712,15868
511,-456,15656
511,-400,15628
511,-724,16044
256,-432,15624
511,-440,15636
511,-744,16116
256,-488,15648
511,-380,15908
256,-360,15620
256,-504,15624
511,-480,15904
0,-260,15684
511,-452,15652
511,-732,15792
511,-500,15656
511,-452,15932
256,-736,16084
256,-420,15928
256,-420,15620
511,-496,15632
511,-428,15624
511,-480,15620
511,-416,15616
511,-460,15640
511,-708,15848
511,-464,15936
256,-444,15660
511,-468,15652
511,-468,15656
511,-696,15816
511,-484,15640
511,-468,15644
511,-476,15676
511,-476,15944
256,-396,15628
511,-692,15868
511,-436,15636
511,-476,15636
511,-416,15900
256,-376,15660
256,-420,15652
511,-504,15896
256,-444,15620
511,-468,15664
511,-428,15952
256,-412,15652
255,-540,15844
511,-504,15660
511,-488,15636
511,-752,15848
511,-764,15852
511,-416,15664
511,-424,15656
511,-400,15920
256,-456,15636
511,-452,15636
511,-440,15620
511,-420,15648
511,-440,15616
511,-700,16124
256,-748,15816
511,-448,15684
511,-488,15620
511,-448,15616
256,-440,15892
256,-724,15856
511,-744,15860
511,-484,15920
0,-540,15844
511,-464,15696
511,-432,15636
511,-436,15628
511,-684,15836
511,-748,15844
511,-492,15912
256,-476,15652
511,-508,15616
511,-724,15848
511,-476,15908
256,-428,15664
511,-448,15628
511,-424,15632
511,-444,15616
511,-472,15652
511,-420,15628
511,-472,15876
256,-676,15852
511,-668,16124
256,-444,15652
511,-620,16120
256,-720,15848
511,-732,15868
511,-452,15640
511,-468,15628
511,-424,15676
255,-532,15840
511,-452,15672
511,-488,15644
511,-480,15632
511,-612,16096
256,-680,15840
511,-432,15660
255,-264,15688
511,-432,15672
256,-716,15868
255,-260,15680
511,-404,15660
511,-656,15820
511,-396,15648
511,-460,15664
511,-464,15628
511,-468,15940
256,-492,15632
511,-464,15648
256,-428,15632
511,-444,15660
511,-424,15896
256,-480,15648
511,-496,15648
511,-700,15840
511,-464,15636
256,-668,15868
511,-440,15928
256,-660,16120
256,-396,15632
511,-688,15860
511,-728,16096
256,-484,15676
511,-452,15648
511,-676,15828
511,-496,15892
256,-720,15848
511,-512,15620
511,-412,15656
511,-428,15616
511,-456,15880
256,-664,16116
256,-680,15824
511,-428,15676
511,-444,15624
256,-468,15688
511,-504,15616
511,-440,15676
511,-740,15844
511,-436,15656
511,-684,15864
511,-748,15848
511,-472,15672
511,-744,15864
511,-432,15672
511,-408,15892
256,-732,15832
511,-452,15636
511,-452,15644
511,-496,15668
511,-392,15644
511,-744,15860
255,-524,16124
256,-660,15844
511,-704,15864
511,-428,15704
