Ax,Ay,Az
-1,-453,15625
-1,-457,15621
-1,-458,15620
-1,-460,15620
-1,-465,15619
-1,-461,15620
-1,-456,15626
-1,-453,15627
-1,-449,15626
-1,-443,15628
-1,-440,15628
-1,-443,15631
-1,-448,15628
-1,-451,15628
-1,-448,15627
-1,-444,15626
-1,-450,15628
-1,-446,15629
-1,-449,15637
-1,-451,15636
-1,-450,15633
-1,-451,15632
-1,-449,15635
-1,-448,15630
-1,-446,15634
-1,-440,15634
-1,-443,15636
-1,-448,15640
-1,-450,15641
-1,-448,15639
-1,-452,15638
-1,-454,15638
-1,-457,15636
-1,-454,15633
-1,-455,15637
-1,-455,15634
-1,-446,15630
-1,-447,15625
-1,-450,15626
-1,-452,15625
-1,-447,15621
-1,-444,15622
-1,-441,15622
-1,-446,15626
-1,-445,15625
-1,-441,15623
-1,-441,15624
-1,-446,15621
-1,-445,15623
-1,-440,15623
-1,-433,15624
-1,-429,15624
-1,-432,15623
-1,-432,15620
-1,-433,15618
-1,-434,15624
-1,-432,15623
-1,-430,15624
-1,-432,15627
-1,-431,15631
-1,-432,15632
-1,-430,15633
-1,-425,15639
-1,-429,15635
-1,-430,15636
-1,-432,15641
-1,-440,15636
-1,-440,15637
-1,-435,15634
-1,-434,15633
-1,-434,15636
-1,-433,15640
-1,-432,15637
-1,-434,15633
-1,-433,15636
-1,-435,15898
-256,-428,15638
-1,-433,15897
-256,-440,15899
-256,-447,15899
-256,-454,15894
-256,-453,15631
-1,-457,15629
-1,-459,15630
-1,-458,15893
-256,-464,15899
-256,-459,15647
-1,-460,15647
-1,-456,15898
-256,-448,15894
-256,-448,15639
-1,-450,15642
-1,-449,15639
-1,-449,15638
-1,-451,15635
-1,-449,15630
-1,-450,15631
-1,-449,15632
-1,-452,15633
-1,-448,15634
-1,-452,15633
-1,-452,15637
-1,-452,15642
-1,-456,15641
-1,-454,15636
-1,-457,15637
-1,-457,15635
-1,-449,15634
-1,-448,15635
-1,-449,15633
-1,-449,15637
-1,-448,15636
-1,-453,15639
-1,-451,15633
-1,-448,15633
-1,-449,15636
-1,-455,15637
-1,-458,15636
-1,-455,15633
-1,-453,15631
-1,-456,15633
-1,-456,15632
-1,-449,15638
-1,-448,15639
-1,-449,15637
-1,-451,15635
-1,-446,15635
-1,-451,15633
-1,-449,15629
-1,-450,15631
-1,-448,15636
-1,-447,15636
-1,-443,15641
-1,-441,15636
-1,-444,15631
-1,-448,15628
-1,-449,15632
-1,-449,15633
-1,-448,15630
-1,-440,15628
-1,-441,15620
-1,-440,15625
-1,-438,15624
-1,-436,15625
-1,-437,15631
-1,-435,15633
-1,-424,15631
-1,-422,15631
-1,-433,15640
-1,-434,15641
-1,-433,15643
-1,-434,15644
-1,-436,15648
-1,-436,15650
-1,-437,15653
-1,-438,15651
-1,-445,15652
-1,-449,15653
-1,-452,15648
-1,-456,15643
-1,-453,15900
-256,-453,15639
-1,-445,15634
-1,-452,15638
-1,-450,15638
-1,-445,15637
-1,-448,15638
-1,-449,15896
-256,-449,15901
-256,-454,15645
-1,-455,15643
-1,-458,15639
-1,-460,15640
-1,-464,15641
-1,-459,15635
-1,-456,15629
-1,-452,15625
-1,-449,15628
-1,-448,15629
-1,-441,15634
-1,-444,15634
-1,-446,15636
-1,-451,15634
-1,-447,15634
-1,-451,15637
-1,-450,15634
-1,-446,15633
-1,-443,15635
-1,-446,15639
-1,-446,15636
-1,-451,15635
-1,-454,15630
-1,-455,15633
-1,-453,15627
-1,-448,15624
-1,-443,15630
-1,-442,15635
-1,-446,15636
-1,-443,15631
-1,-451,15635
-1,-449,15628
-1,-451,15628
-1,-452,15629
-1,-449,15628
-1,-448,15632
-1,-449,15631
-1,-448,15624
-1,-443,15621
-1,-446,15623
-1,-443,15621
-1,-441,15620
-1,-443,15628
-1,-441,15631
-1,-443,15635
-1,-439,15639
-1,-442,15641
-1,-445,15638
-1,-441,15643
-1,-443,15643
-1,-440,15643
-1,-442,15648
-1,-443,15642
-1,-439,15644
-1,-436,15647
-1,-435,15643
-1,-436,15639
-1,-435,15634
-1,-432,15633
-1,-435,15629
-1,-439,15628
-1,-440,15625
-1,-439,15625
-1,-433,15626
-1,-433,15627
-1,-438,15633
-1,-436,15628
-1,-440,15630
-1,-439,15635
-1,-438,15639
-1,-439,15644
-1,-446,15647
-1,-447,15647
-1,-453,15648
-1,-446,15642
-1,-451,15640
-1,-452,15636
-1,-455,15638
-1,-454,15641
-1,-448,15643
-1,-449,15906
-256,-457,15646
-1,-449,15903
-256,-447,15644
-1,-446,15643
-1,-445,15639
-1,-443,15642
-1,-436,15639
-1,-431,15641
-1,-426,15642
-1,-422,15640
-1,-419,15639
-1,-421,15637
-1,-435,15640
-1,-438,15643
-1,-446,15638
-1,-453,15643
-1,-451,15641
-1,-453,15641
-1,-450,15639
-1,-449,15639
-1,-451,15638
-1,-450,15633
-1,-451,15635
-1,-451,15637
-1,-452,15633
-1,-452,15635
-1,-449,15638
-1,-447,15635
-1,-443,15632
-1,-442,15631
-1,-446,15629
-1,-436,15627
-1,-433,15627
-1,-434,15626
-1,-431,15628
-1,-432,15621
-1,-438,15622
-1,-445,15625
-1,-448,15626
-1,-447,15630
-1,-445,15627
-1,-444,15625
-1,-445,15626
-1,-444,15630
-1,-441,15630
-1,-436,15630
-1,-439,15631
-1,-439,15635
-1,-438,15635
-1,-444,15637
-1,-446,15639
-1,-445,15639
-1,-446,15642
-1,-448,15638
-1,-452,15633
-1,-454,15635
-1,-449,15635
-1,-451,15636
-1,-454,15632
-1,-451,15627
-1,-455,15623
-1,-451,15625
-1,-443,15633
-1,-437,15633
-1,-430,15630
-1,-427,15628
-1,-425,15629
-1,-423,15633
-1,-427,15632
-1,-430,15631
-1,-419,15629
-1,-416,15628
-1,-416,15885
-256,-418,15626
-1,-418,15618
-1,-418,15618
-1,-420,15624
-1,-427,15627
-1,-427,15626
-1,-426,15626
-1,-427,15627
-1,-429,15628
-1,-435,15630
-1,-437,15634
-1,-437,15638
-1,-440,15641
-1,-446,15634
-1,-445,15634
-1,-447,15637
-1,-449,15635
-1,-446,15894
-256,-444,15635
-1,-450,15643
-1,-447,15643
-1,-453,15644
-1,-451,15896
-256,-442,15895
-256,-438,15638
-1,-439,15641
-1,-439,15643
-1,-440,15643
-1,-441,15642
-1,-442,15641
-1,-443,15642
-1,-440,15634
-1,-440,15634
-1,-444,15631
-1,-445,15634
-1,-443,15634
-1,-443,15636
-1,-446,15636
-1,-445,15633
-1,-446,15633
-1,-446,15633
-1,-441,15633
-1,-439,15632
-1,-438,15626
-1,-435,15624
-1,-434,15628
-1,-441,15630
-1,-439,15639
-1,-433,15639
-1,-433,15894
-256,-438,15641
-1,-445,15645
-1,-447,15650
-1,-445,15646
-1,-451,15645
-1,-449,15907
-256,-450,15904
-256,-451,15902
-256,-448,15649
-1,-447,15904
-256,-445,15903
-256,-445,15893
-256,-442,15637
-1,-440,15635
-1,-436,15632
-1,-430,15626
-1,-428,15628
-1,-429,15631
-1,-438,15634
-1,-438,15638
-1,-441,15638
-1,-441,15638
-1,-440,15635
-1,-443,15625
-1,-447,15626
-1,-443,15622
-1,-443,15625
-1,-442,15624
-1,-448,15625
-1,-448,15625
-1,-449,15627
-1,-444,15627
-1,-446,15629
-1,-444,15625
-1,-445,15622
-1,-446,15619
-1,-445,15617
-1,-703,15870
-1,-446,15618
-1,-443,15620
-1,-443,15622
-1,-448,15622
-1,-452,15622
-1,-450,15623
-1,-443,15630
-1,-442,15636
-1,-438,15633
-1,-442,15634
-1,-452,15633
-1,-458,15629
-1,-457,15625
-1,-458,15626
-1,-459,15627
-1,-461,15622
-1,-460,15617
-1,-457,15619
-1,-716,15869
-1,-716,15866
-1,-716,15870
-1,-458,15620
-1,-458,15628
-1,-457,15631
-1,-459,15631
-1,-458,15633
-1,-457,15638
-1,-460,15636
-1,-456,15635
-1,-448,15632
-1,-444,15634
-1,-444,15640
-1,-448,15638
-1,-449,15636
-1,-454,15637
-1,-448,15634
-1,-449,15634
-1,-448,15630
-1,-446,15628
-1,-447,15628
-1,-441,15625
-1,-445,15627
-1,-446,15628
-1,-445,15632
-1,-444,15636
-1,-449,15635
-1,-450,15633
-1,-453,15632
-1,-453,15630
-1,-445,15626
-1,-441,15633
-1,-437,15639
-1,-437,15641
-1,-443,15634
-1,-443,15633
-1,-443,15637
-1,-444,15636
-1,-439,15641
-1,-436,15639
-1,-433,15639
-1,-432,15638
-1,-437,15638
-1,-441,15636
-1,-444,15640
-1,-443,15638
-1,-445,15641
-1,-449,15641
-1,-451,15644
-1,-451,15644
-1,-452,15639
-1,-445,15638
-1,-445,15639
-1,-437,15637
-1,-438,15630
-1,-444,15625
-1,-435,15624
-1,-433,15622
-1,-438,15622
-1,-438,15621
-1,-437,15624
-1,-445,15623
-1,-443,15627
-1,-442,15624
-1,-440,15622
-1,-445,15626
-1,-445,15626
-1,-447,15623
-1,-442,15625
-1,-441,15631
-1,-440,15626
-1,-440,15625
-1,-441,15627
-1,-441,15626
-1,-439,15629
-1,-433,15627
-1,-432,15624
-1,-432,15619
-1,-431,15616
-1,-433,15616
-1,-437,15617
-1,-435,15616
-1,-434,15616
-1,-435,15619
-1,-435,15624
-1,-435,15627
-1,-434,15624
-1,-433,15620
-1,-436,15625
-1,-437,15628
-1,-441,15620
-1,-443,15622
-1,-441,15620
-1,-445,15619
-1,-444,15621
-1,-445,15619
-1,-447,15623
-1,-446,15620
-1,-452,15619
-1,-452,15616
-1,-449,15617
-1,-444,15616
-1,-444,15616
-1,-440,15616
-1,-438,15617
-1,-438,15620
-1,-436,15626
-1,-436,15627
-1,-434,15625
-1,-431,15621
-1,-434,15620
-1,-435,15619
-1,-438,15624
-1,-439,15626
-1,-440,15629
-1,-440,15635
-1,-450,15638
-1,-452,15633
-1,-453,15632
-1,-453,15634
-1,-452,15633
-1,-453,15638
-1,-455,15642
-1,-457,15646
-1,-456,15641
-1,-459,15645
-1,-459,15646
-1,-464,15644
-1,-460,15645
-1,-452,15639
-1,-455,15633
-1,-459,15632
-1,-469,15630
-1,-476,15632
-1,-479,15629
-1,-471,15627
-1,-461,15624
-1,-452,15623
-1,-450,15626
-1,-449,15631
-1,-449,15629
-1,-456,15628
-1,-458,15634
-1,-453,15634
-1,-449,15628
-1,-447,15618
-1,-446,15616
-1,-446,15621
-1,-444,15622
-1,-446,15622
-1,-445,15616
-1,-437,15618
-1,-436,15623
-1,-437,15625
-1,-443,15626
-1,-445,15630
-1,-449,15631
-1,-440,15632
-1,-431,15628
-1,-437,15630
-1,-443,15632
-1,-442,15633
-1,-440,15637
-1,-439,15635
-1,-441,15632
-1,-445,15626
-1,-450,15618
