Ax,Ay,Az
-1,-435,15627
-1,-693,15862
-1,-728,16122
-256,-439,15642
-1,-485,15896
-256,-477,15635
-1,-496,15644
-1,-491,15619
-1,-424,15893
-256,-718,16127
-256,-471,15884
-256,-738,16108
-256,-444,15655
-1,-738,15862
-1,-750,15869
-1,-476,15618
-1,-416,15640
-1,-457,15652
-1,-449,15634
-1,-704,15844
-1,-697,15817
-1,-706,15792
-1,-728,16110
-256,-486,15906
-256,-453,15632
-1,-687,16127
-256,-435,15897
-256,-475,15922
-256,-408,15911
-256,-671,16120
-256,-480,15906
-256,-470,15625
-1,-723,16112
-256,-462,15623
-1,-673,15867
-1,-438,15640
-1,-471,15654
-1,-737,16118
-256,-414,15618
-1,-428,15892
-256,-469,15637
-1,-439,15623
-1,-445,15631
-1,-449,15920
-256,-475,15898
-256,-763,15869
-1,-459,15653
-1,-492,15903
-256,-766,15870
-1,-481,15648
-1,-744,15870
-1,-479,15639
-1,-474,15663
-1,-490,15651
-1,-473,15658
-1,-487,15634
-257,-258,15652
-1,-449,15691
-1,-461,15660
-1,-464,15620
-1,-720,15867
-1,-723,15854
-1,-688,15871
-1,-757,15834
-1,-725,15862
-1,-451,15617
-1,-441,15655
-1,-469,15654
-1,-460,15633
-1,-709,15865
-1,-739,16113
-256,-706,15851
-1,-705,15860
-1,-745,16087
-256,-747,16126
-256,-471,15924
-256,-457,15651
-1,-697,15866
-1,-446,15637
-1,-438,15648
-1,-451,15629
-1,-459,15910
-256,-679,15870
-1,-452,15622
-1,-688,15849
-1,-436,15872
-256,-697,15842
-1,-459,15628
-1,-451,15628
-1,-476,15616
-1,-436,15627
-1,-687,15866
-1,-441,15634
-1,-477,15895
-256,-485,15636
-1,-696,15866
-1,-439,15888
-256,-455,15873
-256,-708,16104
-256,-689,15852
-1,-463,15656
-1,-456,15656
-1,-482,15632
-1,-465,15895
-256,-712,16113
-256,-434,15620
-1,-458,15634
-1,-433,15635
-1,-480,15618
-1,-480,15619
-1,-480,15644
-1,-480,15669
-1,-489,15619
-1,-441,15641
-1,-472,15641
-1,-438,15905
-256,-469,15655
-1,-467,15658
-1,-420,15873
-256,-441,15634
-1,-446,15619
-1,-436,15631
-1,-487,15634
-1,-476,15650
-1,-456,15644
-1,-676,15870
-1,-423,15910
-256,-444,15671
-1,-432,15902
-256,-501,15913
-256,-488,15881
-256,-457,15642
-1,-702,15858
-1,-688,15870
-1,-451,15646
-1,-462,15634
-1,-441,15879
-256,-426,15881
-256,-669,15828
-1,-729,15843
-1,-761,15850
-1,-730,16117
-256,-704,15837
-1,-752,15864
-1,-720,15863
-1,-716,15860
-1,-447,15620
-1,-688,15858
-1,-738,15863
-1,-757,15860
-1,-509,15627
-1,-497,15623
-1,-471,15632
-1,-733,15850
-1,-479,15898
-256,-461,15657
-1,-471,15643
-1,-461,15639
-1,-693,15867
-1,-685,15868
-1,-420,15629
-1,-696,15870
-1,-639,16114
-256,-416,15623
-1,-452,15661
-1,-432,15636
-1,-490,15648
-1,-485,15641
-257,-265,15642
-1,-489,15620
-1,-705,15860
-1,-662,15864
-1,-457,15878
-256,-475,15622
-1,-487,15895
-256,-437,15913
-256,-491,15895
-256,-462,15907
-256,-461,15898
-256,-438,15650
-1,-701,15857
-1,-469,15888
-256,-460,15900
-256,-469,15888
-256,-472,15651
-1,-464,15633
-1,-435,15631
-1,-456,15672
-1,-431,15652
-1,-679,15859
-1,-445,15641
-1,-456,15625
-1,-447,15873
-256,-717,15849
-1,-435,15625
-1,-452,15895
-256,-435,15645
-1,-449,15623
-1,-486,15635
-1,-699,16113
-256,-410,15631
-1,-452,15899
-256,-461,15618
-1,-709,15855
-1,-442,15893
-256,-479,15635
-1,-722,15826
-1,-466,15626
-1,-449,15621
-1,-441,15636
-1,-455,15625
-1,-706,15851
-1,-702,15868
-1,-701,15862
-1,-500,15643
-1,-472,15671
-1,-444,15638
-1,-449,15894
-256,-435,15626
-1,-439,15889
-256,-427,15918
-256,-645,16114
-256,-679,16125
-256,-440,15910
-256,-467,15918
-256,-437,15892
-256,-442,15887
-256,-694,16124
-256,-461,15626
-1,-484,15639
-1,-495,15644
-1,-484,15671
-1,-454,15898
-256,-425,15907
-256,-455,15878
-256,-460,15618
-1,-697,16097
-256,-686,16117
-256,-408,15903
-256,-464,15637
-1,-459,15918
-256,-446,15878
-256,-711,15867
-1,-684,16113
-256,-671,16124
-256,-444,15904
-256,-459,15639
-1,-441,15896
-256,-427,15880
-256,-428,15895
-256,-434,15626
-1,-487,15617
-1,-491,15623
-1,-458,15629
-1,-497,15923
-256,-721,16120
-256,-462,15640
-1,-475,15887
-256,-732,15848
-1,-422,15641
-1,-688,15868
-1,-433,15619
-1,-438,15655
-1,-464,15676
-1,-463,15648
-1,-469,15630
-1,-753,15859
-1,-449,15641
-1,-423,15637
-1,-702,15845
-1,-663,15849
-1,-425,15921
-256,-445,15938
-256,-451,15671
-1,-504,15622
-1,-479,15924
-256,-448,15648
-1,-693,16117
-256,-452,15915
-256,-495,15917
-256,-494,15690
-1,-495,15679
-1,-507,15888
-256,-480,15671
-1,-475,15630
-1,-462,15623
-1,-466,15908
-256,-468,15627
-1,-457,15636
-1,-717,16122
-256,-722,15859
-1,-479,15620
-1,-441,15621
-1,-696,15868
-1,-451,15900
-256,-447,15650
-1,-481,15900
-256,-448,15903
-256,-466,15893
-256,-486,15904
-256,-454,15631
-1,-488,15620
-1,-746,15821
-1,-711,16107
-256,-701,16124
-256,-703,16106
-256,-708,16126
-256,-681,15858
-1,-724,15871
-1,-725,15840
-1,-710,15826
-1,-725,15860
-1,-451,15645
-1,-451,15616
-1,-741,15858
-1,-479,15702
-1,-444,15669
-1,-468,15650
-1,-508,15925
-256,-488,15887
-256,-475,15663
-1,-476,15698
-1,-464,15643
-1,-751,16127
-256,-475,15872
-256,-434,15874
-256,-458,15640
-1,-425,15641
-1,-720,15871
-1,-697,15870
-1,-447,15620
-1,-433,15638
-1,-447,15636
-1,-678,15856
-1,-430,15630
-1,-445,15626
-1,-733,15869
-1,-494,15649
-1,-430,15895
-256,-450,15639
-1,-464,15626
-1,-434,15657
-1,-446,15616
-1,-445,15914
-256,-462,15884
-256,-441,15899
-256,-460,15659
-1,-472,15875
-256,-660,15846
-1,-431,15681
-1,-463,15625
-1,-667,15805
-1,-677,15867
-1,-429,15619
-1,-736,16114
-256,-721,16116
-256,-497,15631
-1,-441,15875
-256,-442,15643
-1,-429,15910
-256,-450,15897
-256,-428,15891
-256,-447,15633
-1,-747,15867
-1,-747,16114
-256,-737,16080
-256,-733,15868
-1,-478,15898
-256,-482,15621
-1,-437,15903
-256,-408,15663
-1,-695,15853
-1,-646,15870
-1,-678,15867
-1,-403,15636
-1,-438,15902
-256,-426,15628
-1,-693,15867
-1,-436,15636
-1,-675,15871
-1,-477,15616
-1,-467,15634
-1,-433,15879
-256,-710,16117
-256,-489,15645
-1,-473,15645
-1,-676,15856
-1,-478,15624
-1,-451,15619
-1,-484,15658
-257,-258,15640
-1,-457,15872
-256,-721,16127
-256,-695,16123
-256,-443,15884
-256,-404,15665
-1,-442,15881
-256,-743,16109
-256,-504,15939
-256,-499,15902
-256,-485,15891
-256,-690,15862
-1,-438,15622
-1,-417,15892
-256,-449,15620
-1,-463,15661
-1,-746,15862
-1,-747,15863
-1,-458,15889
-256,-704,16124
-256,-703,15864
-1,-436,15873
-256,-457,15630
-1,-434,15638
-1,-461,15631
-1,-464,15660
-1,-464,15620
-1,-466,15903
-256,-442,15636
-1,-693,15871
-1,-459,15619
-1,-430,15618
-1,-474,15880
-256,-461,15914
-256,-457,15630
-1,-467,15652
-1,-451,15661
-1,-435,15946
-256,-448,15659
-1,-474,15635
-1,-763,15867
-1,-460,15636
-1,-475,15640
-1,-450,15660
-1,-423,15921
-256,-426,15915
-256,-690,15864
-1,-466,15915
-256,-730,16115
-256,-480,15874
-256,-439,15621
-1,-445,15664
-1,-482,15971
-256,-733,16111
-256,-705,15865
-1,-458,15660
-1,-433,15672
-1,-446,15627
-1,-412,15930
-256,-698,15838
-1,-706,15833
-1,-702,15859
-1,-412,15899
-256,-425,15623
-1,-438,15906
-256,-426,15626
-1,-424,15885
-256,-445,15670
-1,-472,15646
-257,-277,15622
-1,-490,15648
-1,-469,15627
-1,-748,16127
-256,-472,15879
-256,-416,15891
-256,-717,15850
-1,-439,15623
-1,-485,15656
-1,-465,15637
-1,-488,15621
-1,-482,15892
-256,-690,16120
-256,-434,15872
-256,-445,15641
-1,-453,15618
-1,-709,15827
-1,-459,15637
-1,-421,15643
-1,-435,15881
-256,-757,15867
-1,-739,15868
-1,-475,15622
-1,-407,15881
-256,-389,15896
-256,-418,15637
-1,-449,15895
-256,-443,15682
-1,-462,15659
-1,-491,15664
-1,-426,15638
-1,-465,15879
-256,-444,15637
-1,-463,15627
-1,-465,15664
-1,-471,15630
-1,-437,15631
-1,-441,15648
-1,-453,15643
-1,-719,16123
-256,-757,16119
-256,-453,15874
-256,-684,15848
-1,-719,15869
-1,-463,15625
-1,-720,15859
-1,-725,16097
-256,-704,16121
-256,-458,15899
-256,-463,15878
-256,-408,15652
-1,-466,15622
-1,-451,15637
-1,-506,15647
-1,-719,15851
-1,-731,15871
-1,-438,15661
-1,-437,15918
-256,-440,15652
-1,-677,15862
-1,-690,16123
-256,-445,15899
-256,-420,15906
-256,-479,15650
-1,-459,15657
-1,-442,15620
-1,-475,15618
-1,-721,15868
-1,-703,15864
-1,-439,15659
-1,-477,15669
-1,-488,15650
-1,-747,15863
-1,-488,15628
-257,-267,15655
-1,-495,15930
-256,-453,15662
-1,-727,15866
-1,-730,16110
-256,-737,15867
-1,-432,15929
-256,-477,15887
-256,-437,15891
-256,-443,15888
-256,-458,15656
-1,-462,15887
-256,-725,16118
-256,-682,15861
-1,-675,15864
-1,-419,15879
-256,-430,15884
-256,-493,15927
-256,-729,16120
-256,-461,15640
-1,-447,15653
-1,-443,15635
-1,-475,15631
-1,-732,15851
-1,-736,15866
-1,-732,15828
-1,-744,15864
-1,-492,15646
-1,-481,15914
-256,-471,15686
-1,-425,15665
-1,-439,15661
-1,-432,15901
-256,-427,15634
-1,-438,15621
-1,-484,15631
-1,-451,15619
-1,-449,15639
-1,-455,15630
-1,-723,16109
-256,-718,16127
-256,-687,15862
-1,-706,16121
-256,-456,15641
-1,-489,15657
-1,-456,15649
-1,-434,15634
-1,-700,15835
-1,-700,15869
-1,-470,15653
-1,-470,15639
-1,-419,15636
-1,-704,15852
-1,-463,15899
-256,-710,16095
-256,-723,16086
-256,-755,16103
-256,-472,15916
-256,-465,15921
-256,-706,16123
-256,-724,15841
-1,-736,16125
-256,-477,15652
-1,-691,16123
-256,-443,15897
-256,-465,15670
-1,-439,15908
-256,-472,15893
-256,-451,15630
-1,-392,15628
-1,-426,15640
-1,-707,15855
-1,-690,15827
-1,-689,16092
-256,-689,16093
-256,-461,15884
-256,-456,15884
-256,-714,16124
-256,-718,15843
-1,-426,15879
-256,-728,15827
-1,-445,15622
-1,-470,15897
-256,-511,15625
-1,-474,15628
-1,-477,15636
-1,-450,15629
-1,-696,15869
-1,-440,15874
-256,-434,15912
-256,-451,15915
-256,-441,15896
-256,-475,15888
-256,-467,15634
-1,-452,15641
-1,-700,15861
-1,-683,15871
-1,-708,15865
-1,-426,15643
-1,-439,15894
-256,-494,15889
-256,-455,15875
-256,-689,15861
-1,-683,16103
-256,-454,15900
-256,-431,15651
-1,-442,15634
-1,-440,15677
-1,-456,15893
-256,-490,15896
-256,-470,15897
-256,-488,15872
-256,-727,16127
-256,-463,15898
-256,-715,16092
-256,-688,15862
-1,-702,15869
-1,-735,16106
-256,-716,16110
-256,-452,15886
-256,-447,15660
-1,-456,15626
-1,-702,15864
-1,-469,15620
-1,-432,15646
-1,-424,15639
-1,-456,15681
-1,-455,15640
-1,-426,15624
-1,-694,15868
-1,-731,15857
-1,-492,15657
-1,-511,15634
-1,-496,15886
-256,-450,15885
-256,-730,15859
-1,-465,15634
-1,-445,15638
-1,-449,15631
-1,-444,15625
-1,-712,15836
-1,-453,15885
-256,-470,15636
-1,-647,15856
-1,-392,15630
-1,-437,15643
-1,-449,15896
-256,-425,15880
-256,-689,16114
-256,-469,15880
-256,-439,15889
-256,-439,15617
-1,-478,15890
-256,-510,15905
-256,-746,16118
-256,-472,15895
-256,-468,15634
-1,-442,15619
-1,-702,15854
-1,-463,15886
-256,-671,16121
-256,-716,16115
-256,-714,15864
-1,-461,15669
-1,-436,15904
-256,-439,15876
-256,-442,15622
-1,-439,15874
-256,-446,15628
-1,-757,15866
-1,-752,15845
-1,-484,15617
-1,-711,15862
-1,-408,15642
-1,-488,15661
-1,-460,15651
-1,-467,15636
-1,-459,15882
-256,-448,15635
-1,-718,16126
-256,-431,15903
-256,-429,15913
-256,-459,15668
-1,-475,15937
-256,-469,15916
-256,-461,15622
-1,-444,15896
-256,-460,15891
-256,-448,15915
-256,-479,15907
-256,-443,15883
-256,-674,15869
-1,-438,15620
-1,-435,15617
-1,-422,15898
-256,-466,15903
-256,-492,15651
-1,-506,15628
-257,-262,15895
-256,-469,15902
-256,-462,15891
-256,-473,15636
-1,-470,15637
-1,-468,15627
-1,-722,16120
-256,-723,16116
-512,-275,15905
-512,-276,15670
-1,-494,15642
-1,-487,15678
-1,-475,15949
-256,-487,15655
-1,-492,15632
-1,-465,15876
-256,-481,15877
-256,-470,15876
-256,-465,15887
-256,-704,16112
-256,-489,15616
-1,-477,15622
-1,-492,15684
-1,-489,15645
-1,-443,15901
-256,-435,15623
-1,-450,15878
-256,-459,15880
-256,-453,15898
-256,-427,15895
-256,-430,15880
-256,-464,15641
-1,-458,15632
-1,-425,15631
-1,-468,15640
-1,-496,15884
-256,-439,15622
-1,-705,15862
-1,-724,15851
-1,-726,15871
-1,-449,15636
-1,-460,15617
-1,-475,15889
-256,-731,16111
-256,-737,15865
-1,-668,15859
-1,-659,15865
