Ax,Ay,Az
511,-697,15865
511,-697,15866
511,-694,15865
511,-697,15866
511,-698,15863
511,-701,15865
511,-703,15865
511,-704,15863
511,-706,15862
511,-703,15863
511,-705,15863
511,-704,15864
511,-707,15864
511,-709,15866
511,-708,15864
511,-707,15866
511,-709,15867
511,-704,15870
511,-702,15870
511,-699,15867
511,-698,15868
511,-699,15867
511,-698,15867
511,-696,15866
511,-697,15864
511,-702,15866
511,-702,15869
511,-702,15871
511,-706,15870
511,-706,15871
511,-701,15869
511,-699,15871
511,-445,15616
511,-698,15871
511,-699,15871
511,-696,15871
511,-697,15869
511,-695,15869
511,-692,15867
511,-697,15869
511,-695,15868
511,-696,15868
511,-700,15866
511,-699,15870
511,-442,15616
511,-701,15870
511,-702,15869
511,-700,15870
511,-700,15869
511,-699,15867
511,-702,15864
511,-698,15864
511,-697,15865
511,-696,15864
511,-696,15865
511,-697,15863
511,-695,15863
511,-696,15863
511,-693,15863
511,-694,16120
256,-694,15867
511,-693,15864
511,-692,15864
511,-693,15861
511,-698,15861
511,-698,15860
511,-697,15859
511,-697,15858
511,-694,15859
511,-691,15857
511,-692,15860
511,-693,15857
511,-696,15857
511,-698,15855
511,-699,15854
511,-697,15854
511,-696,15858
511,-691,16117
256,-692,16118
256,-694,16121
256,-696,15862
511,-702,15860
511,-703,15860
511,-704,15857
511,-705,15859
511,-707,15859
511,-709,15857
511,-703,15857
511,-707,15857
511,-708,15860
511,-707,15861
511,-706,15862
511,-706,15862
511,-710,15863
511,-709,15866
511,-710,15868
511,-712,15867
511,-711,15870
511,-712,15870
511,-711,15870
511,-710,15869
511,-713,15871
511,-457,15617
511,-711,15871
511,-715,15870
511,-716,15864
511,-722,15863
511,-723,15859
511,-718,15861
511,-720,15859
511,-719,15858
511,-720,15861
511,-721,15860
511,-723,15858
511,-719,15858
511,-719,15862
511,-723,15864
511,-722,15865
511,-717,15867
511,-718,15870
511,-716,15871
511,-461,15616
511,-715,15869
511,-715,15866
511,-714,15866
511,-717,16120
256,-719,16120
256,-720,15861
511,-721,15863
511,-724,15865
511,-725,16124
256,-728,16125
256,-727,16126
256,-725,16124
256,-727,16125
256,-725,16125
256,-726,15866
511,-725,15867
511,-728,15867
511,-725,15865
511,-729,15865
511,-730,15861
511,-732,15858
511,-732,15858
511,-734,15857
511,-734,15855
511,-740,15856
511,-740,15853
511,-745,15852
511,-744,15851
511,-738,15852
511,-725,15854
511,-711,15860
511,-709,15860
511,-708,15860
511,-708,15859
511,-710,15859
511,-704,15854
511,-718,15854
511,-738,16102
256,-724,16105
256,-698,15853
511,-698,15854
511,-704,15850
511,-704,15848
511,-709,15845
511,-718,15844
511,-719,16103
256,-722,16104
256,-723,16107
256,-731,16106
256,-738,16109
256,-743,16110
256,-750,16114
256,-754,16113
256,-758,16113
256,-756,16111
256,-746,16114
256,-731,16117
256,-717,16115
256,-706,16114
256,-694,15861
511,-691,15860
511,-694,15857
511,-703,16111
256,-710,16109
256,-713,16106
256,-716,16105
256,-714,16105
256,-711,16107
256,-709,16111
256,-708,15855
511,-706,15853
511,-705,15856
511,-700,16110
256,-700,15852
511,-697,15854
511,-691,15856
511,-689,15854
511,-689,15850
511,-692,16106
256,-698,16109
256,-707,16108
256,-714,16107
256,-720,16106
256,-725,16106
256,-732,16105
256,-732,16103
256,-726,16104
256,-713,16104
256,-704,16100
256,-696,16101
256,-684,16102
256,-676,16104
256,-669,16106
256,-661,16108
256,-655,16107
256,-651,16109
256,-645,16108
256,-640,16108
256,-638,16105
256,-634,16105
256,-628,15850
511,-621,15850
511,-613,15851
511,-604,15852
511,-594,15854
511,-587,15858
511,-580,15860
511,-579,15858
511,-579,15856
511,-581,15857
511,-583,16113
256,-585,16112
256,-584,16113
256,-580,16110
256,-575,16111
256,-570,16113
256,-564,16115
256,-560,16115
256,-553,16114
256,-551,16115
256,-549,16113
256,-549,16114
256,-552,16117
256,-560,16114
256,-567,16109
256,-581,16102
511,-593,16095
511,-592,16093
511,-576,16098
511,-561,16104
511,-552,16106
511,-543,16104
511,-537,16104
511,-528,16106
511,-523,16109
767,-768,16110
767,-761,16110
767,-759,16106
767,-754,16108
767,-753,16109
767,-747,16366
512,-737,16114
767,-722,16112
767,-705,16116
767,-685,16123
767,-666,16126
512,-390,15873
512,-368,15879
512,-344,15885
512,-324,15633
767,-309,15635
767,-294,15636
767,-287,15636
767,-282,15636
767,-279,15892
512,-277,15894
512,-279,15897
512,-277,15895
512,-277,15894
512,-274,15896
512,-272,15898
512,-264,15901
768,-508,15901
768,-503,15901
768,-493,15902
768,-478,15905
768,-456,15909
768,-436,15912
768,-421,15919
768,-401,15925
768,-382,15929
768,-358,15935
768,-338,15680
1023,-310,15682
1023,-292,15682
1023,-271,15683
768,-257,15684
1024,-500,15684
1024,-489,15686
1024,-481,15684
1024,-471,15680
1024,-463,15679
1024,-448,15680
1024,-445,15677
1024,-448,15676
1024,-455,15675
1024,-461,15675
1279,-470,15677
1279,-479,15932
1024,-495,15932
1024,-503,15933
1279,-504,15934
1023,-259,16186
768,-269,16184
768,-269,16184
768,-260,16184
1024,-504,16186
1024,-491,16184
1024,-470,16189
1024,-449,16193
1024,-433,15934
1279,-418,15935
1279,-398,15935
1279,-385,15939
1279,-366,15941
1279,-361,15942
1279,-352,15946
1279,-344,15949
1279,-338,15945
1279,-332,15945
1279,-321,16202
1024,-321,16200
1024,-322,16197
1024,-316,16197
1024,-309,16196
1279,-300,16196
1279,-302,16187
1279,-301,16182
1279,-279,16180
1279,-263,16182
1535,-499,16182
1535,-456,16191
1280,-430,16191
1280,-401,16195
1280,-369,15945
1535,-352,15935
1535,-348,15929
1535,-333,15923
1280,-317,15919
1280,-298,15915
1280,-280,15914
1280,-263,15912
1536,-501,15911
1536,-497,15905
1536,-482,15653
1791,-438,15668
1791,-391,15677
1791,-384,15934
1536,-380,15933
1536,-370,15930
1536,-381,15918
1791,-381,15915
1791,-375,16167
1536,-369,16171
1536,-353,16169
1536,-350,16164
1536,-337,16164
1791,-311,16165
1791,-312,16413
1536,-315,16413
1536,-302,16412
1536,-272,16414
1536,-272,16403
1536,-260,16402
1792,-497,16402
1792,-477,16394
1792,-443,16400
1792,-380,16412
1792,-342,16418
1792,-312,16155
2047,-289,16157
2303,-507,16159
2048,-473,16154
2048,-432,15897
2303,-396,15906
2303,-339,15914
2048,-289,15929
2304,-501,15671
2559,-461,15675
2559,-412,15679
2559,-367,15684
2304,-327,15695
2304,-291,15701
2304,-257,15699
2560,-468,15449
2815,-413,15457
2815,-371,15465
2815,-332,15461
2815,-282,15469
3071,-512,15462
3071,-455,15473
3071,-415,15484
3071,-371,15483
3071,-353,15477
3071,-314,15477
2816,-295,15471
2816,-283,15463
3072,-503,15463
3072,-464,15214
3327,-411,15225
3327,-379,15225
3327,-351,15224
3327,-331,15215
3072,-302,15211
3072,-280,14951
3583,-478,14955
3328,-401,14717
3583,-345,14724
3583,-304,14726
3583,-264,14731
3839,-465,14740
3584,-421,14487
3839,-390,14485
3839,-366,14483
3839,-337,14482
3839,-300,14481
3584,-266,14484
3840,-505,14488
4095,-505,14493
4095,-511,14748
3840,-510,14747
3840,-490,14744
4095,-482,14734
4095,-469,14727
4095,-459,14979
3840,-446,14978
3840,-436,14982
3840,-430,14981
4095,-426,14979
4095,-402,14982
4095,-372,14988
4095,-349,14989
4095,-341,14984
4095,-337,14975
4095,-316,14976
4095,-285,14983
3840,-270,14990
4095,-267,14987
4095,-260,14985
4351,-491,14982
4351,-471,14978
4351,-468,14975
4351,-459,14978
4351,-451,15234
4096,-447,15225
4096,-436,15223
4096,-424,15228
4351,-429,15216
4351,-421,15213
4351,-401,15220
4351,-385,15217
4351,-367,15221
4351,-332,15231
4351,-299,15240
4351,-291,15233
4351,-269,15232
4352,-494,15239
4352,-470,15240
4352,-462,15238
4352,-447,15244
4352,-435,15247
4607,-439,15238
4607,-430,15237
4607,-417,15231
4607,-396,15230
4607,-389,15228
4607,-386,15211
4607,-402,15195
4607,-372,15202
4607,-318,15225
4607,-293,15237
4607,-292,15233
4607,-288,15230
4607,-287,15221
4607,-284,15209
4863,-509,15210
4863,-474,15216
4608,-422,14967
4863,-367,14981
4608,-303,14741
5119,-493,14761
4864,-417,14517
5119,-367,14518
4864,-326,14272
5119,-295,14280
5119,-288,14280
5119,-290,14530
4864,-303,14521
4864,-319,14507
5119,-334,14499
5119,-351,14751
4864,-367,14742
4864,-371,14740
4864,-337,14748
4864,-296,14764
4864,-259,14770
5120,-501,14767
5120,-506,14758
5119,-270,14742
5119,-299,14987
4864,-299,14982
4864,-279,14985
5120,-510,14989
5120,-495,14992
5375,-500,14983
5119,-259,14966
5119,-268,14955
5119,-280,14940
5119,-317,15169
4864,-367,15136
4864,-392,15127
4864,-354,15162
5119,-311,15439
4864,-296,15448
4864,-287,15441
4864,-277,15175
5119,-257,15175
5375,-489,15181
5375,-459,15187
5375,-438,15196
5375,-404,15208
5375,-372,15216
5375,-349,15220
5120,-321,15221
5120,-290,14975
5375,-259,14986
5631,-486,14999
5631,-457,15010
5376,-432,15017
5376,-401,15022
5376,-365,14775
5631,-323,14793
5631,-281,14804
5632,-500,14814
5632,-469,14561
5887,-440,14565
5887,-417,14575
5887,-396,14580
5887,-381,14579
5887,-363,14576
5887,-349,14574
5887,-334,14574
5887,-321,14570
5887,-316,14564
5887,-311,14555
5887,-306,14547
5887,-305,14540
5887,-299,14535
5887,-291,14781
5632,-281,14782
5632,-271,14778
5632,-264,14772
5888,-509,14770
5888,-500,14767
5888,-498,14756
5888,-493,14748
6143,-485,14748
6143,-476,14748
6143,-460,14747
6143,-450,14746
6143,-430,14748
6143,-411,14749
6143,-396,14748
6143,-389,14738
6143,-384,14730
6143,-374,14736
6143,-346,14742
6143,-323,14754
6143,-290,14758
6143,-281,14758
6143,-266,14760
6399,-505,14763
6144,-482,14760
6144,-462,14762
6144,-443,14769
6144,-417,14782
6144,-396,14791
6144,-381,14789
6144,-373,14782
6144,-365,14772
6144,-358,14761
6399,-355,14754
6399,-342,14749
6399,-332,14744
6399,-319,14742
6399,-298,14746
6399,-282,14742
6399,-266,14740
6655,-507,14735
6655,-485,14730
6655,-464,14726
6655,-438,14727
6400,-407,14731
6400,-372,14482
