Ax,Ay,Az
512,-504,15688
511,-308,15964
512,-476,15656
767,-480,15924
256,-628,15868
511,-272,15656
512,-468,15944
256,-320,15968
512,-472,16028
512,-464,15740
767,-468,15672
511,-288,15620
767,-484,15740
511,-320,15928
256,-304,15680
512,-500,15676
511,-276,15932
256,-268,15928
512,-484,15696
511,-288,15940
512,-484,15948
512,-492,15668
511,-308,16024
256,-308,15688
256,-296,15936
256,-292,15680
256,-316,15696
511,-328,15880
512,-496,15684
511,-268,15944
512,-484,15624
767,-720,16104
256,-300,15924
512,-504,15628
767,-496,15892
256,-264,15880
256,-276,15716
767,-496,15920
256,-352,15896
512,-508,15972
256,-308,15936
256,-308,15676
767,-488,15624
256,-280,15672
767,-476,15700
511,-296,15632
256,-336,15896
512,-464,15704
511,-284,15920
256,-320,15916
512,-500,15652
767,-496,15980
512,-500,15688
511,-312,15660
511,-272,15772
511,-264,15664
511,-280,15640
511,-300,15660
511,-288,15872
256,-300,15952
256,-280,15704
511,-276,15696
256,-272,15688
767,-508,15716
511,-336,15696
256,-332,15964
512,-496,15672
511,-552,16120
512,-504,15976
512,-464,16020
256,-324,15652
767,-496,15640
256,-276,15672
511,-344,15664
256,-264,15624
767,-512,15696
767,-492,15916
256,-308,15644
511,-532,15868
511,-260,15704
511,-272,15676
511,-288,15680
511,-312,15656
511,-268,15616
511,-264,15684
767,-492,15636
256,-288,15652
511,-264,15984
256,-264,15676
256,-276,15960
256,-268,15692
511,-336,15972
256,-300,15940
256,-268,15896
256,-272,15916
256,-260,15636
511,-272,15936
512,-484,15920
512,-504,15932
512,-488,15656
767,-508,15892
256,-272,15624
511,-264,15912
256,-320,15668
767,-504,15708
511,-272,15916
256,-268,15900
256,-284,15756
511,-280,15960
256,-264,15680
511,-268,15928
256,-288,15652
512,-428,15952
256,-268,15916
512,-504,15972
256,-264,15720
511,-296,15652
511,-280,15768
511,-308,15680
256,-276,15676
767,-460,15704
767,-480,15920
256,-272,15728
767,-468,15660
512,-512,15680
511,-304,15644
511,-284,15640
767,-488,15704
767,-504,15652
511,-320,15924
256,-320,15736
767,-468,15624
511,-284,15680
511,-300,15680
511,-272,15912
512,-512,15640
767,-504,15676
511,-288,15700
511,-296,15948
256,-528,16120
256,-292,15672
511,-260,15704
767,-476,15636
511,-320,15624
511,-288,15656
511,-264,15944
256,-304,15984
512,-488,15684
511,-268,15704
767,-488,15952
512,-504,15672
511,-304,15964
256,-292,15676
511,-264,15720
511,-288,15632
511,-316,15892
256,-308,15644
767,-496,15740
511,-272,15712
767,-468,15672
511,-292,15940
256,-304,15640
767,-452,15736
511,-288,15644
511,-268,15680
511,-616,15856
256,-304,15680
511,-288,16016
256,-596,15832
767,-500,15924
512,-732,15868
767,-500,15676
511,-304,15688
511,-288,15704
511,-328,15916
256,-292,15688
256,-340,15920
256,-524,15860
767,-512,15924
256,-288,15928
512,-468,15964
256,-268,15720
511,-260,15732
512,-496,15656
256,-316,15644
511,-300,15648
767,-492,15668
511,-308,15644
511,-284,15948
512,-508,15940
512,-496,15676
511,-348,15620
767,-476,15744
511,-268,15724
511,-312,15676
256,-304,15660
