Ax,Ay,Az,Gx,Gy,Gz
0,-400,11936,256,542,-322
255,-464,15680,511,798,-564
0,-600,16080,256,608,-602
255,-584,16088,256,340,-324
255,-368,15648,255,736,-274
255,-384,15912,256,610,-356
0,-416,15744,511,800,-232
255,-440,15920,256,806,150
255,-352,15688,255,456,474
0,-408,15616,511,898,4
0,-304,15656,511,630,218
0,-384,15920,256,572,-108
0,-328,15928,256,612,-98
0,-424,15696,511,282,-326
0,-336,15688,511,588,-596
0,-432,15672,511,782,-510
255,-280,15896,256,538,-90
255,-416,15696,511,886,222
255,-320,15984,0,410,16
255,-320,15736,511,330,-72
255,-440,15888,256,1178,-182
511,-488,15960,256,328,-132
255,-440,15976,256,860,-212
0,-376,15712,255,396,-302
255,-424,15672,511,1160,-250
0,-336,15688,511,614,-754
255,-608,15832,255,414,-536
255,-416,15648,511,1176,-570
255,-304,15728,255,438,-460
255,-328,15640,511,1146,18
255,-336,15616,511,278,18
255,-304,15880,256,642,316
0,-336,15656,511,912,-238
255,-344,15704,511,946,-242
255,-320,15656,255,500,-128
255,-312,15640,511,928,-422
255,-328,15720,255,436,-82
0,-528,15824,511,998,-554
255,-256,3984,255,974,-408
255,-240,4016,511,342,202
255,-208,3992,511,782,-716
255,-224,3952,256,588,-540
255,-224,3976,511,892,-406
255,-184,3984,511,272,244
0,-208,3992,511,744,90
255,-232,3952,255,714,-60
255,-216,3968,511,938,-252
0,-208,3984,511,872,-392
255,-216,3992,256,1014,-468
255,-248,3936,255,414,-288
0,-224,3984,256,1096,-646
255,-224,3976,255,440,-512
255,-216,4024,511,1144,96
0,-224,3976,256,58,198
255,-216,3992,0,868,-80
255,-240,3992,256,564,-132
0,-216,3976,511,688,-324
255,-240,3984,255,666,-258
255,-232,4016,256,604,-144
0,-224,3992,255,434,-434
0,-240,3960,0,980,-486
0,-216,3976,511,892,-352
255,-192,3984,511,544,-688
255,-200,3952,256,878,-420
0,-208,3944,256,570,-190
255,-232,3984,256,642,266
0,-248,3968,511,630,106
255,-216,3984,0,684,30
0,-240,3952,256,1162,-242
255,-208,4008,511,512,-452
255,-224,3992,0,502,-272
0,-240,3960,256,1090,-18
0,-224,3984,511,-150,-292
0,-200,4000,255,1232,-350
255,-216,4008,256,354,202
0,-168,7936,256,600,468
0,-440,8160,256,864,74
255,-248,7712,511,928,-142
255,-152,7936,0,756,32
0,-152,7720,255,474,196
255,-216,7736,255,678,-240
255,-144,7960,256,814,-162
255,-160,7968,0,740,-242
0,-168,7728,511,800,-316
255,-448,7928,511,288,-442
0,-192,7728,511,388,-330
0,-216,7712,255,732,-414
255,-112,7680,511,534,-84
0,-152,7728,511,994,54
255,-152,7976,256,284,470
0,-184,7976,256,842,198
255,-144,7704,511,622,-224
0,-152,7688,511,534,-334
0,-224,7688,511,648,-300
0,-160,7720,511,294,-346
0,-472,7920,511,948,-298
0,-408,7920,511,280,-156
0,-464,7928,511,944,-14
0,-120,8032,0,504,-532
255,-232,7944,256,1052,-452
0,-192,7704,511,64,-84
255,-424,7920,511,328,196
255,-184,7688,511,604,-120
255,-192,8016,256,644,-210
255,-168,7992,256,774,224
0,-224,7696,767,318,-130
255,-432,7912,511,822,58
0,-200,7688,511,618,-114
0,-144,7704,255,756,-284
0,-184,7704,511,412,-208
0,-224,7712,511,1212,186
255,-200,7680,511,78,474
0,-392,11928,0,1138,72
255,-424,11936,256,780,60
0,-376,11976,0,232,196
255,-392,11992,511,846,390
0,-392,11888,256,576,-150
255,-448,11976,0,1210,-212
0,-376,11904,255,184,-446
255,-352,11880,256,840,-456
0,-368,11960,0,748,-530
255,-392,11912,256,602,-960
255,-448,11968,0,1136,-494
0,-456,11944,511,380,228
0,-448,11920,511,612,478
0,-440,11984,511,524,114
0,-440,11992,511,656,-376
0,-416,11928,256,256,-50
0,-328,11896,256,780,-314
255,-368,11688,511,364,-424
255,-352,11960,511,626,-332
0,-352,11984,256,566,-348
255,-384,11960,256,752,162
255,-392,11968,511,816,-498
255,-392,11928,511,272,-16
0,-464,11936,256,1060,-160
255,-368,11984,256,396,414
255,-392,11872,0,730,286
255,-328,11712,511,988,58
255,-344,11880,256,1130,120
0,-392,11856,0,510,-228
255,-360,11968,256,928,-250
0,-448,12024,511,662,-414
255,-384,11944,256,852,-452
255,-440,11976,511,786,-382
0,-376,11920,511,402,172
0,-376,11976,256,986,58
255,-328,11984,511,586,16
0,-416,11880,256,610,-256
255,-408,11896,511,802,-360
255,-424,15976,256,588,-376
255,-360,15648,511,938,-256
0,-384,15632,511,644,-36
0,-424,15664,511,538,-28
0,-352,15696,255,1010,-186
255,-408,15944,256,320,-82
255,-424,15880,0,708,-588
255,-344,15664,511,800,-284
255,-368,15696,255,762,96
255,-424,15704,511,668,138
255,-368,15640,511,836,108
0,-520,15856,256,872,-228
255,-608,15800,511,836,-128
255,-320,15888,256,534,-368
0,-384,15944,256,624,-444
255,-448,15712,511,558,-312
0,-608,15824,255,980,-708
255,-592,15848,511,282,-272
255,-384,15936,256,856,-138
255,-384,15944,256,554,0
255,-648,16120,256,774,-254
0,-320,15664,511,838,70
0,-328,15936,256,342,208
255,-408,15648,255,482,384
255,-360,15976,256,1100,56
255,-280,15656,255,494,-64
255,-408,15768,511,686,-174
255,-320,15640,511,1186,-490
255,-424,15960,0,478,-300
0,-400,15720,255,986,-952
255,-624,16088,256,418,-526
255,-344,15928,256,522,-108
255,-336,15624,255,1010,198
0,-312,15696,255,486,-144
255,-312,15680,511,638,-152
0,-304,15624,511,694,-300
255,-352,15632,511,598,-276
255,-344,15880,256,1136,-368
255,-240,3984,511,40,-664
255,-232,3992,511,1058,-444
0,-240,3992,511,870,-274
255,-224,3992,255,652,-310
0,-224,3968,511,484,-312
0,-224,3960,256,1070,-238
0,-208,4008,511,702,382
0,-216,3984,256,326,344
255,-248,3968,511,790,368
0,-224,4024,256,288,406
0,-208,4000,511,918,-246
255,-240,3984,256,618,-78
0,-208,4000,256,1108,-100
0,-192,3984,255,508,-734
255,-208,3976,511,664,-262
0,-208,3984,256,910,226
0,-216,3992,511,118,440
0,-216,3960,255,974,322
0,-216,3976,256,618,50
0,-216,3976,256,628,-48
255,-200,3976,511,986,-430
255,-192,3968,511,526,-12
255,-216,4008,0,954,-152
255,-208,3976,256,746,-426
255,-256,3976,511,774,-416
255,-224,3960,0,452,-388
0,-232,4008,256,544,-726
255,-200,4008,256,978,-392
0,-200,3976,511,794,274
0,-176,3984,0,716,570
0,-216,3968,511,462,300
255,-248,3968,256,904,208
0,-232,4016,511,540,98
0,-224,3984,512,534,-302
255,-208,3968,511,732,-92
0,-248,3960,255,950,-466
255,-240,3976,256,458,-734
255,-184,3960,511,1154,-174
0,-208,3992,511,304,-170
255,-216,7720,511,846,174
0,-432,8176,256,878,186
255,-184,7976,256,556,184
0,-128,7712,255,1012,376
255,-136,8008,256,350,188
0,-176,7992,256,670,-164
0,-464,8120,256,580,-54
0,-200,7728,511,674,-2
0,-224,7688,511,786,-202
0,-200,8000,256,582,-336
0,-432,7912,255,766,-460
0,-208,7960,256,886,-224
0,-184,7976,256,342,182
0,-232,7744,511,518,418
255,-408,8168,256,816,66
255,-480,7904,511,358,-14
255,-152,7704,511,866,-292
255,-168,7968,512,542,-496
0,-184,7984,0,950,-24
0,-456,7912,767,576,-390
0,-168,7936,256,1026,-498
0,-464,7928,511,586,-42
0,-216,7688,255,1018,-304
255,-176,7936,512,786,-472
255,-232,7736,511,882,-210
0,-184,7696,255,490,102
255,-168,7704,511,664,332
0,-136,7704,255,702,248
0,-200,7680,511,688,-72
0,-456,8160,0,490,-114
0,-232,7744,511,632,-404
0,-184,7944,256,790,-452
0,-216,7960,0,572,-736
0,-192,7696,511,850,-292
0,-144,8008,0,494,-78
255,-192,7720,511,612,182
255,-160,7704,511,526,118
255,-344,11920,256,642,-406
0,-392,11976,255,620,156
0,-432,11944,767,348,174
-256,-264,11912,256,848,-194
255,-464,11912,256,906,-240
0,-344,11912,511,616,156
0,-376,11904,256,768,-204
0,-344,11672,511,350,-174
0,-376,11976,0,762,-290
0,-432,12024,511,816,-474
0,-448,11928,0,986,-150
0,-64,11776,511,642,124
255,-416,11944,0,392,90
0,-320,11936,256,662,-168
0,-392,11912,256,1250,-390
255,-392,11968,256,20,-276
0,-448,11920,511,804,-416
255,-392,11936,255,750,-422
255,-392,12016,256,910,-382
0,-400,11960,256,424,-266
0,-392,11944,255,988,-320
0,-360,11944,511,366,-368
0,-424,11888,0,1270,-446
0,-400,12256,256,272,-86
0,-384,11920,511,520,304
0,-432,11904,255,818,124
255,-368,12008,511,734,220
0,-432,12008,0,702,242
0,-448,11928,256,828,-508
255,-400,11960,256,764,-98
0,-352,11960,0,642,-410
0,-384,11872,0,942,-508
0,-408,11968,256,544,-188
255,-448,11904,256,460,252
0,-432,11968,0,1008,262
255,-440,11912,256,386,228
0,-328,15888,255,494,-232
255,-384,15664,255,1278,-454
255,-400,15888,256,600,416
0,-456,15936,256,532,-98
255,-448,15872,256,694,-56
0,-392,15664,511,308,-82
0,-408,15648,511,840,-478
255,-392,15632,511,976,-460
255,-608,15864,511,1046,-352
255,-368,15936,256,278,-84
255,-360,15680,256,1174,130
255,-344,15920,0,246,234
255,-376,15632,511,690,124
0,-424,15624,255,942,-198
255,-632,15864,511,926,-244
255,-440,15616,511,810,38
0,-400,15968,0,730,-142
0,-288,15688,511,930,-692
0,-336,15632,255,636,-482
255,-336,15952,256,882,-252
255,-600,15832,511,628,14
0,-368,15920,256,1110,-388
0,-400,15920,0,506,-20
0,-344,15888,0,1012,362
255,-328,15664,255,496,306
255,-360,15880,256,1064,138
255,-696,16120,256,382,38
0,-264,15952,256,788,-140
255,-376,15712,767,870,-502
255,-304,15656,255,842,-480
255,-344,15920,256,522,-274
0,-312,15664,511,610,-320
255,-376,15720,255,432,4
0,-424,15976,256,688,106
255,-392,15960,256,1146,50
0,-400,15960,256,452,230
0,-384,15688,511,918,-414
255,-208,3952,255,612,-364
255,-176,3968,256,820,-724
255,-208,3984,256,1054,-210
0,-200,3984,511,356,-316
255,-240,3976,511,996,-456
0,-248,3960,255,760,-468
0,-232,3976,256,804,-498
0,-224,4000,511,860,-296
255,-232,3968,256,324,226
255,-248,4008,256,520,544
0,-216,3984,511,302,382
255,-240,3992,255,1262,-252
255,-216,3984,255,730,-498
255,-208,4000,511,276,-14
0,-232,4016,256,1020,-454
255,-200,3992,0,1014,-276
0,-208,3984,511,384,-618
0,-208,3976,511,1162,-454
255,-216,3984,256,348,490
0,-216,3984,256,94,398
255,-216,3984,511,552,486
255,-208,3968,256,414,-278
255,-208,3984,256,858,-252
0,-208,3984,256,660,30
0,-224,3984,0,482,-164
0,-216,3976,256,634,-72
0,-208,3992,0,950,-116
255,-224,3960,256,406,-428
0,-248,3984,256,1090,-492
255,-192,3984,256,568,-566
255,-248,3968,0,750,-260
255,-216,3984,511,462,-22
255,-192,3976,256,466,212
0,-216,3992,0,612,-254
0,-232,3968,511,664,-428
255,-192,3936,0,1258,-410
255,-200,3968,511,456,-378
0,-240,4008,511,588,-342
0,-232,7680,511,330,-300
0,-192,7720,511,1040,-488
0,-192,7984,256,406,-104
0,-184,7936,256,988,-382
0,-136,7728,255,1012,-332
255,-464,8168,256,570,-180
0,-120,7712,511,776,106
255,-168,7976,256,542,414
0,-184,7968,256,374,238
0,-184,7752,511,548,-30
0,-184,7960,256,520,-166
0,-96,7712,511,702,-130
0,-400,7928,511,774,-320
255,-152,7784,511,670,-484
0,-368,7880,255,954,-480
255,-224,7744,255,602,-174
255,-448,8176,256,660,172
255,-176,8008,256,794,304
0,-144,7952,256,546,66
255,-176,7728,255,894,-178
255,-184,7712,511,708,-120
255,-184,7984,0,826,-116
0,-216,7696,511,802,-344
255,-144,7800,511,472,-360
0,-152,7704,511,884,-194
0,-432,7912,511,290,-348
255,-128,7704,511,582,-572
255,-464,8176,256,908,-278
255,-176,8008,0,500,130
0,-208,7728,511,1012,42
255,-440,8184,256,860,22
255,-200,7976,256,652,-74
255,-208,7680,255,498,-164
0,-392,8184,512,864,-364
0,-208,7720,511,664,-464
255,-168,7712,511,524,-530
0,-168,7688,511,668,-540
255,-208,7968,256,688,-134
255,-392,11824,255,944,36
255,-416,11912,256,562,390
0,-440,11992,256,854,-342
0,-344,11936,0,730,-180
255,-384,11896,256,950,176
255,-376,11976,511,328,34
0,-376,11920,0,1242,-232
0,-416,11872,255,996,-78
0,-424,12024,511,398,-502
255,-400,11944,0,748,-462
255,-352,11976,511,740,-574
255,-336,11952,256,278,-586
0,-448,11952,256,944,-98
0,-408,11952,256,364,20
255,-288,12000,256,1162,366
0,-432,11976,511,80,-72
0,-448,11896,256,784,-66
255,-416,11968,255,646,-324
0,-392,11928,256,338,-140
0,-400,11904,255,652,-18
0,-344,11912,256,528,-214
0,-424,11896,256,920,-364
255,-360,11920,256,650,-370
255,-376,11888,0,218,-614
255,-416,11888,256,1022,-548
255,-456,11928,0,698,-322
255,-400,11936,256,74,-144
255,-368,11864,512,1086,324
0,-400,11952,511,296,190
0,-368,11912,0,446,206
0,-384,11904,256,692,-152
255,-336,11944,511,700,-130
0,-448,11912,256,514,-400
0,-432,11904,256,538,-406
0,-416,11944,255,736,-46
0,-376,11976,511,1112,-244
0,-504,11904,511,290,106
0,-408,15680,511,430,-70
255,-304,15696,256,852,-122
0,-384,15632,511,556,84
255,-280,16016,256,568,232
255,-384,15688,511,274,48
0,-448,15976,256,698,-112
0,-432,15928,256,572,-460
255,-424,15904,0,978,-312
0,-368,15944,256,558,-22
0,-320,15648,511,888,-682
255,-360,15648,255,736,-532
255,-304,15664,255,964,-238
255,-376,15648,511,334,498
0,-416,15688,255,748,144
255,-336,15680,511,560,428
0,-352,15624,511,688,-176
0,-360,15920,256,946,-220
0,-408,15664,255,678,-232
0,-400,15896,256,564,-320
255,-392,15968,256,944,-464
0,-672,15864,255,464,-176
255,-392,15944,256,158,-318
255,-312,15640,255,938,-370
255,-376,15936,256,582,-270
0,-328,15672,511,520,-432
255,-408,15680,511,668,168
0,-432,15672,511,544,-18
255,-336,15696,511,920,-252
255,-632,15840,511,308,-42
255,-384,15632,511,824,-356
255,-360,15656,511,518,-8
0,-384,15904,256,644,-368
255,-368,15640,511,948,-266
0,-344,15936,256,566,-84
0,-408,15920,256,954,32
0,-336,15880,256,634,262
0,-352,15984,0,988,-68
255,-248,4000,255,732,-138
0,-224,3960,511,650,-136
255,-224,3976,256,588,-170
255,-208,4000,256,662,-326
255,-200,3992,256,562,-242
0,-208,3968,256,880,-374
0,-200,3952,511,342,-286
255,-232,3984,256,684,-422
255,-216,3968,767,804,-554
0,-192,3968,256,30,-94
0,-224,4000,0,1020,174
255,-224,4008,256,348,136
255,-200,3968,0,964,2
0,-224,3960,511,378,-76
0,-216,3968,511,878,-494
255,-200,3984,255,754,-328
255,-232,3968,256,850,-340
255,-224,3984,0,488,-552
0,-208,3944,0,878,-742
-1,-24,3952,512,518,-166
0,-200,3984,256,910,6
255,-232,3984,511,278,-274
0,-248,3976,511,970,-330
255,-248,3992,511,566,124
0,-192,4008,511,458,100
0,-208,3976,256,964,136
255,-232,3976,0,974,24
0,-216,3960,511,532,-324
255,-184,3984,511,392,-408
0,-192,3992,0,1000,-350
0,-208,3992,511,612,-768
0,-240,3984,511,616,-686
255,-240,3992,256,908,-140
0,-224,3992,256,628,312
0,-232,3992,255,648,-168
255,-208,3984,511,1278,-230
0,-216,3992,511,394,-152
0,-192,7728,511,994,-398
255,-440,7928,767,1034,-380
0,-248,8000,256,958,-74
255,-160,7952,256,518,-146
0,-472,7912,511,1120,-420
255,-176,7720,255,640,-528
255,-144,7952,256,592,-842
0,-128,7720,511,654,-726
0,-200,7936,0,980,-492
0,-176,7744,511,828,-176
255,-152,7704,511,306,-82
0,-232,7696,255,470,-4
0,-224,7720,511,776,-398
255,-176,7944,256,728,-314
255,-240,8008,256,518,-398
0,-224,8008,256,700,-512
255,-168,7680,511,996,-306
0,-176,7680,255,692,-58
255,-208,7776,511,950,140
0,-176,7944,0,706,242
255,-160,7720,511,530,-32
255,-144,7696,511,564,-188
0,-144,7936,256,552,342
0,-416,7920,511,588,100
255,-200,7720,511,784,136
0,-192,7744,511,528,-254
255,-144,7984,256,614,-160
0,-144,7680,511,870,-328
255,-176,7712,511,308,-338
0,-208,7728,511,1048,-746
255,-152,7960,256,924,-210
255,-176,7720,511,912,328
0,-136,7744,511,288,350
0,-184,7704,511,864,318
0,-392,8184,0,718,192
0,-208,7704,255,760,96
0,-432,7912,511,388,-16
0,-112,7960,256,686,-358
255,-488,11952,511,1122,-464
0,-416,11976,256,520,-388
255,-440,11920,256,544,-340
255,-376,11928,256,652,-276
255,-432,11912,255,954,-472
0,-384,11904,256,520,-44
255,-376,11928,511,558,274
0,-424,11944,256,874,468
0,-384,11944,256,850,8
255,-456,11848,256,310,-6
255,-440,11952,511,688,-62
0,-416,11960,255,686,-368
0,-376,11896,511,878,-482
255,-344,11704,511,606,-438
0,-392,11656,511,1114,-452
255,-368,11912,256,578,-156
255,-360,11944,511,26,50
255,-368,11920,256,1150,244
255,-424,11992,0,746,-508
0,-488,11896,255,976,-448
0,-448,11888,256,680,-340
0,-440,11936,0,1268,338
0,-424,11936,511,390,212
255,-312,11952,511,604,-36
255,-424,11960,256,666,-90
0,-376,11896,511,808,-314
0,-424,11952,0,416,-276
0,-416,11952,511,816,-186
0,-432,12000,511,622,-128
255,-440,11960,255,728,702
0,-384,11992,511,572,426
0,-408,11888,511,526,120
0,-368,11968,255,1022,92
255,-424,11960,256,412,-128
255,-424,12008,511,772,-244
0,-424,11872,256,592,-334
0,-360,11880,511,852,-656
255,-296,15632,511,392,-306
255,-296,15952,512,514,4
255,-320,15624,511,820,-502
255,-376,15640,256,932,-494
0,-352,15664,511,290,-194
0,-328,15656,511,526,214
255,-600,15816,511,574,-32
255,-336,15712,511,578,-84
0,-320,15704,511,968,-446
511,-512,15992,511,576,-214
0,-416,15968,511,622,-70
255,-352,15656,255,370,-262
0,-600,16104,256,528,-534
255,-368,15712,511,574,-448
255,-264,15752,511,482,188
255,-304,15888,0,658,110
0,-288,15928,256,760,-254
255,-360,15672,511,1200,-424
255,-344,15648,255,456,-430
255,-576,16120,256,848,-502
255,-472,15960,256,96,-12
255,-368,15632,511,890,-36
255,-416,15920,256,550,-76
0,-328,15912,256,400,-298
511,-504,15736,255,882,-206
0,-384,15912,0,928,-464
0,-408,15664,511,696,-96
255,-744,15864,256,546,58
255,-280,15944,256,310,450
255,-336,15928,256,674,-114
255,-656,16096,256,574,-66
255,-384,15616,511,680,-74
0,-328,15984,256,740,-370
255,-392,15696,511,880,-386
255,-272,15624,255,480,-440
0,-312,15632,511,900,-376
255,-360,15952,256,336,118
0,-232,3992,255,1200,312
0,-248,3976,511,360,128
255,-240,3984,256,622,-410
0,-240,3968,0,466,226
0,-232,4000,256,936,92
0,-216,3984,511,936,-226
255,-216,3960,256,654,-220
255,-208,3968,511,872,-136
255,-208,3968,256,302,-318
255,-232,3976,256,524,-302
-256,-8,4000,511,830,-462
0,-248,3968,511,898,-364
0,-232,4008,255,496,-140
0,-200,3984,0,438,176
255,-208,3984,511,568,44
0,-248,3984,0,984,152
0,-224,3960,255,640,-210
-1,-16,3976,256,872,-362
255,-192,3968,0,676,122
0,-240,3992,511,560,-164
255,-232,3960,256,618,-120
255,-216,3976,256,626,-142
0,-192,3960,256,564,-374
255,-240,3984,256,924,-434
255,-224,3992,511,624,-78
255,-232,3976,511,442,60
255,-216,3992,255,846,504
0,-200,3912,511,84,198
255,-216,3976,511,554,-122
0,-224,3960,256,618,-306
255,-216,3968,256,654,-410
0,-216,3984,0,918,-342
255,-232,4000,256,854,-734
255,-192,3960,511,746,-130
0,-184,7688,255,696,-152
255,-136,7952,256,212,-58
0,-208,7744,255,1106,-428
255,-224,7680,511,702,-420
255,-192,7752,511,572,114
0,-216,8008,256,676,358
0,-144,7720,511,584,486
0,-248,7712,511,278,64
0,-168,7736,511,1128,-156
0,-152,7680,255,492,-154
255,-192,7720,511,568,-28
255,-192,7712,255,934,-114
255,-200,7952,256,882,-204
0,-224,7712,511,562,-178
255,-184,7952,256,618,24
0,-512,7880,511,668,184
255,-456,8184,256,776,78
0,-152,7680,255,712,52
0,-184,7704,255,994,340
0,-160,7680,511,330,446
0,-160,7696,511,674,-40
0,-168,8016,256,1340,6
0,-192,7752,511,156,-128
0,-240,7968,256,806,-384
255,-240,7960,0,1018,-156
0,-432,7928,511,298,-352
255,-152,7720,511,904,-192
0,-168,7984,256,656,76
255,-192,7736,255,750,92
255,-232,7736,511,622,-124
255,-128,7680,511,532,-160
255,-408,7920,255,678,-502
255,-392,11944,256,944,-146
0,-376,11896,511,416,226
0,-360,11976,256,588,-116
255,-408,11968,511,650,-152
255,-392,11952,0,992,-358
255,-448,11936,511,570,-436
255,-432,11944,256,884,-426
0,-392,11960,256,512,-212
255,-352,11968,511,672,244
255,-392,11928,512,314,366
255,-424,11888,256,800,216
0,-320,11976,511,642,-236
255,-376,11952,255,948,-116
255,-384,11856,256,432,-420
0,-432,11952,256,304,-292
0,-352,11920,511,564,-758
255,-368,11904,511,950,-412
0,-416,11816,255,690,-198
0,-376,11960,255,696,-326
0,-352,11904,511,678,-534
255,-176,11784,256,264,-280
0,-448,12184,256,996,72
0,-352,11920,511,538,672
0,-416,11872,0,466,222
0,-312,11864,256,1040,42
0,-400,11904,511,634,-182
255,-376,11952,255,950,-462
255,-432,12008,256,524,-482
255,-432,11880,511,516,-422
255,-352,11904,256,854,-210
0,-360,11936,511,628,222
255,-392,11976,255,686,406
255,-392,11960,256,522,8
255,-392,11920,256,894,-504
255,-336,15688,511,854,-248
0,-352,15704,511,346,396
0,-464,15680,0,698,240
255,-368,16008,256,690,-306
255,-360,15624,255,682,-252
255,-400,15912,256,892,-144
0,-600,16112,256,284,-296
255,-368,15920,256,798,-298
0,-440,15688,511,590,-408
255,-608,15808,511,836,96
0,-376,15640,255,742,292
0,-440,15696,255,712,52
0,-368,15952,256,970,-200
0,-392,15616,255,758,-370
255,-608,15856,255,738,-300
255,-320,15872,256,584,-318
0,-344,15936,0,402,-310
255,-352,15944,256,680,-16
0,-592,16088,256,586,-320
255,-664,15848,511,660,-362
255,-304,15664,255,744,-336
255,-408,15648,511,1142,-416
0,-320,15712,0,762,-256
255,-392,15672,511,638,400
0,-376,15968,256,966,-98
255,-288,15976,256,598,-180
0,-280,15680,255,954,174
0,-368,15920,256,300,-64
0,-344,15720,255,748,-466
255,-376,16040,256,604,-350
255,-352,15712,256,618,-738
255,-328,15976,256,848,-326
255,-392,15944,256,276,-144
255,-392,15656,256,556,144
255,-224,3976,511,564,-402
255,-240,3992,511,398,254
0,-216,3976,511,524,258
255,-232,3976,256,1010,414
255,-192,3992,255,688,120
255,-240,3992,511,650,-214
0,-216,3984,512,816,-120
0,-232,3992,255,256,-182
255,-192,3976,511,862,-136
0,-248,3984,511,570,-450
255,-208,3960,511,542,-296
255,-216,4016,511,580,476
0,-176,3976,0,422,404
255,-240,3976,0,754,132
0,-224,3992,256,630,-4
0,-248,3976,256,284,-260
255,-232,4016,256,974,-108
0,-232,3960,511,1140,-188
0,-200,4000,256,344,-494
0,-240,3992,511,612,-588
255,-224,4008,511,890,-260
0,-200,3984,511,276,-300
0,-200,3984,511,1188,-596
255,-216,3984,255,764,-460
0,-200,3968,511,586,210
0,-224,3960,256,526,266
0,-200,3984,0,862,2
0,-200,4000,511,916,-242
0,-200,4000,511,608,-238
255,-224,3976,511,782,-238
0,-256,3952,256,662,-502
255,-216,3976,511,624,-422
0,-232,4008,256,810,-332
0,-232,3992,256,126,-20
0,-232,3960,0,984,356
255,-184,8000,256,456,106
255,-472,8128,0,692,202
0,-104,7760,511,758,-90
255,-176,8000,256,604,196
0,-416,8160,256,384,-118
0,-464,7928,255,968,-18
0,-192,7968,256,264,-100
0,-152,7936,256,886,-396
255,-184,7968,256,256,-528
255,-192,7736,511,842,-558
255,-160,7688,511,1002,-762
255,-192,7952,0,724,-50
255,-424,7928,511,890,314
0,-448,8160,0,502,100
255,-184,7728,511,838,-210
255,-408,7928,511,810,-252
0,-208,7704,511,718,-286
255,-168,7688,511,264,-442
255,-168,7736,511,794,-308
255,-160,7728,511,298,-680
255,-216,7712,255,950,-156
255,-168,7704,255,498,-350
0,-200,7976,256,1224,-890
255,-136,7704,255,760,-818
255,-200,7728,511,528,-184
0,-128,7744,511,884,66
255,-168,7936,256,694,110
255,-176,7960,256,906,-128
255,-440,7920,511,678,-164
255,-448,8176,256,910,-228
0,-184,7944,256,670,-114
0,-192,7712,255,632,-496
255,-184,7936,256,658,-378
255,-168,7992,256,938,154
0,-432,7928,511,284,230
0,-184,7960,0,742,82
0,-440,11968,511,666,120
0,-440,11880,0,1022,-190
0,-440,11936,0,752,460
0,-392,11920,511,1018,6
0,-464,11896,0,694,24
0,-344,11952,256,590,-36
0,-416,11912,256,568,-442
0,-408,11952,256,924,-470
0,-440,11912,511,324,-266
0,-296,11944,255,890,-626
255,-440,11960,256,754,-250
0,-440,11888,511,564,430
255,-376,11696,511,788,170
