Ax,Ay,Az,Gx,Gy,Gz
0,-380,15650,511,577,-85
0,-385,15647,511,579,-90
0,-386,15655,511,577,-88
0,-379,15651,511,572,-88
0,-360,15652,511,566,-85
0,-358,15663,511,567,-94
0,-356,15650,511,566,-95
0,-379,15632,511,562,-93
0,-374,15637,511,566,-90
0,-364,15629,511,567,-87
0,-377,15631,511,572,-90
0,-379,15638,511,578,-90
0,-372,15637,511,575,-94
0,-370,15653,511,583,-94
0,-360,15663,511,576,-95
0,-362,15658,511,570,-84
0,-357,15657,511,572,-92
0,-362,15662,511,576,-102
0,-353,15667,511,571,-97
0,-321,15665,511,562,-95
0,-322,15689,511,566,-90
0,-337,15679,511,569,-81
0,-349,15662,511,572,-82
0,-355,15658,511,567,-90
0,-374,15657,511,575,-95
0,-369,15653,511,578,-89
0,-377,15653,511,575,-92
0,-373,15890,256,571,-88
0,-376,15638,511,569,-82
0,-370,15680,511,567,-94
0,-363,15677,511,565,-100
0,-356,15669,511,564,-95
0,-337,15666,511,562,-96
0,-307,15651,511,563,-94
0,-326,15648,511,570,-87
0,-333,15662,511,578,-102
0,-354,15677,511,566,-106
0,-357,15671,511,558,-99
0,-362,15668,511,562,-93
0,-351,15652,511,570,-101
0,-371,15644,511,571,-102
0,-352,15668,511,572,-99
0,-369,15675,511,572,-97
0,-374,15667,511,576,-101
0,-375,15648,511,577,-107
0,-346,15890,256,575,-101
0,-336,15648,511,573,-101
0,-330,15650,511,571,-100
0,-319,15690,511,583,-103
0,-329,15673,511,580,-108
0,-346,15895,256,576,-102
0,-355,15902,256,570,-108
0,-373,15935,256,568,-111
0,-367,15913,256,568,-103
0,-350,15664,511,563,-109
0,-358,15667,511,566,-118
0,-364,15672,511,563,-110
0,-376,15671,511,562,-100
0,-399,15638,511,564,-101
0,-374,15617,511,572,-100
0,-362,15636,511,574,-89
0,-339,15641,511,572,-87
0,-336,15643,511,577,-98
0,-346,15660,511,574,-96
0,-372,15661,511,568,-90
0,-361,15655,511,566,-83
0,-353,15644,511,566,-101
0,-351,15631,511,576,-93
0,-346,15646,511,572,-90
0,-342,15653,511,572,-91
0,-365,15667,511,572,-94
0,-356,15652,511,571,-92
0,-366,15649,511,577,-86
0,-365,15663,511,573,-82
0,-352,15670,511,572,-78
0,-327,15665,511,574,-83
0,-323,15654,511,580,-92
0,-337,15675,511,585,-106
0,-330,15942,256,593,-111
0,-328,15676,511,589,-107
0,-349,15944,256,581,-98
0,-360,15940,256,572,-92
0,-371,15920,256,577,-95
0,-363,15920,256,581,-102
0,-340,15899,256,577,-97
0,-344,15639,511,580,-94
0,-346,15630,511,581,-88
0,-329,15634,511,580,-93
0,-339,15651,511,574,-101
0,-359,15901,256,571,-106
0,-354,15895,256,573,-94
0,-343,15913,256,567,-92
0,-343,15929,256,575,-89
0,-360,15948,256,575,-90
0,-366,15664,511,580,-79
0,-367,15656,511,582,-82
0,-352,15664,511,581,-82
0,-371,15952,256,578,-101
0,-366,15942,256,571,-97
0,-351,15921,256,571,-93
0,-353,15925,256,581,-97
0,-362,15917,256,580,-94
0,-349,15665,511,574,-94
0,-341,15661,511,564,-92
0,-338,15659,511,572,-98
0,-353,15663,511,574,-96
0,-339,15912,256,574,-93
0,-349,15896,256,571,-96
0,-338,15900,256,569,-90
0,-342,15912,256,580,-91
0,-344,15904,256,573,-93
0,-350,15911,256,576,-95
0,-374,15896,256,581,-100
0,-383,15930,256,582,-103
0,-368,15943,256,585,-96
0,-363,15938,256,580,-99
0,-366,15931,256,583,-97
0,-365,15917,256,574,-95
0,-354,15916,256,576,-103
0,-355,15911,256,571,-112
0,-381,15651,511,561,-112
0,-374,15656,511,571,-98
0,-370,15674,511,576,-90
0,-330,15659,511,568,-98
0,-341,15642,511,570,-106
0,-356,15628,511,580,-115
0,-606,15854,511,581,-115
0,-595,15858,511,588,-108
0,-347,15628,511,587,-110
0,-366,15642,511,575,-103
0,-357,15650,511,567,-105
0,-380,15915,256,558,-98
0,-377,15925,256,562,-93
0,-400,15916,256,575,-101
0,-378,15908,256,569,-103
0,-361,15648,511,573,-96
0,-362,15649,511,570,-101
0,-355,15633,511,571,-102
0,-371,15899,256,578,-101
0,-366,15915,256,580,-100
0,-369,15901,256,588,-98
0,-355,15894,256,594,-92
0,-381,15893,256,597,-92
0,-353,15909,256,581,-88
0,-358,15906,256,590,-93
0,-347,15921,256,592,-94
0,-368,15917,256,586,-95
0,-392,15904,256,581,-98
0,-378,15903,256,584,-92
0,-367,15642,511,575,-99
0,-362,15656,511,576,-96
0,-343,15674,511,577,-101
0,-354,15676,511,576,-100
0,-385,15657,511,566,-96
0,-397,15638,511,570,-90
0,-379,15641,511,577,-99
0,-365,15633,511,582,-99
0,-362,15629,511,582,-93
0,-354,15903,256,577,-91
0,-354,15663,511,574,-93
0,-357,15913,256,567,-92
0,-358,15913,256,577,-93
0,-362,15916,256,580,-93
0,-353,15901,256,576,-94
0,-356,15899,256,569,-100
0,-370,15923,256,570,-104
0,-365,15924,256,574,-97
0,-360,15655,511,569,-95
0,-370,15664,511,571,-97
0,-375,15679,511,581,-107
0,-355,15659,511,585,-111
0,-352,15651,511,589,-98
0,-362,15656,511,579,-89
0,-351,15674,511,578,-103
0,-353,15650,511,580,-110
0,-346,15636,511,583,-109
0,-364,15642,511,581,-102
0,-378,15664,511,575,-100
0,-368,15653,511,585,-91
0,-364,15629,511,580,-88
0,-363,15656,511,578,-84
0,-365,15662,511,581,-78
0,-364,15661,511,580,-85
0,-365,15658,511,581,-95
0,-367,15655,511,588,-98
0,-381,15683,511,575,-102
0,-373,15677,511,561,-103
0,-361,15656,511,564,-101
0,-370,15669,511,567,-101
0,-386,15664,511,575,-93
0,-382,15663,511,567,-95
0,-377,15652,511,570,-101
0,-349,15687,511,583,-101
0,-346,15685,511,584,-96
0,-343,15666,511,582,-99
0,-342,15662,511,574,-105
0,-344,15670,511,569,-95
0,-350,15647,511,573,-86
0,-354,15665,511,577,-89
0,-365,15665,511,577,-101
0,-373,15664,511,583,-91
0,-364,15912,256,586,-90
0,-372,15914,256,583,-97
0,-374,15906,256,580,-93
0,-367,15904,256,577,-103
0,-361,15926,256,576,-107
0,-353,15643,511,577,-105
0,-371,15640,511,580,-103
0,-372,15657,511,582,-99
0,-382,15911,256,583,-94
0,-389,15662,511,579,-87
0,-389,15923,256,581,-90
0,-375,15925,256,575,-89
0,-362,15661,511,572,-104
0,-362,15668,511,573,-101
0,-380,15911,256,586,-93
0,-391,15663,511,588,-92
0,-386,15669,511,586,-93
0,-370,15665,511,581,-81
0,-348,15663,511,581,-83
0,-341,15668,511,588,-85
0,-367,15671,511,585,-93
0,-360,15647,511,579,-96
0,-359,15893,256,584,-98
0,-358,15665,511,583,-102
0,-362,15659,511,570,-105
0,-343,15918,256,573,-96
0,-317,15637,511,573,-95
0,-584,15870,511,572,-92
0,-321,15625,511,578,-95
0,-566,15863,511,581,-91
0,-321,15622,511,586,-88
0,-333,15649,511,580,-97
0,-339,15646,511,570,-107
0,-357,15639,511,572,-102
0,-348,15655,511,574,-96
0,-343,15907,256,574,-103
0,-360,15897,256,575,-104
0,-349,15890,256,569,-106
0,-341,15893,256,568,-102
0,-356,15646,511,570,-95
0,-338,15661,511,560,-92
0,-352,15672,511,559,-99
0,-358,15914,256,578,-108
0,-352,15885,256,587,-107
0,-344,15884,256,576,-99
0,-352,15900,256,565,-94
0,-347,15914,256,566,-94
0,-359,15929,256,561,-90
0,-378,15900,256,564,-85
0,-350,15909,256,571,-84
0,-331,15914,256,567,-84
0,-323,15935,256,569,-90
0,-346,15935,256,571,-100
0,-354,15921,256,579,-99
0,-367,15672,511,576,-105
0,-377,15919,256,577,-107
0,-388,15918,256,576,-92
0,-376,15913,256,581,-98
0,-371,15663,511,587,-108
0,-358,15643,511,586,-98
0,-346,15644,511,583,-85
0,-351,15658,511,584,-95
0,-328,15647,511,592,-97
0,-347,15895,256,589,-97
0,-334,15651,511,586,-99
0,-336,15654,511,580,-103
255,-345,15655,511,576,-114
255,-365,15658,511,583,-110
255,-362,15935,256,584,-95
0,-361,15664,511,587,-87
0,-364,15648,511,591,-98
0,-373,15900,256,596,-106
0,-359,15900,256,585,-101
0,-360,15904,256,581,-94
0,-349,15644,511,581,-97
0,-345,15894,256,587,-102
0,-356,15646,511,583,-109
0,-353,15671,511,573,-102
0,-354,15671,511,574,-93
0,-348,15693,511,575,-88
0,-365,15671,511,569,-94
0,-352,15654,511,564,-84
0,-382,15652,511,563,-83
0,-368,15654,511,558,-96
0,-346,15645,511,562,-99
0,-366,15898,256,574,-97
0,-361,15913,256,574,-84
0,-336,15666,511,579,-87
0,-332,15658,511,586,-85
0,-372,15911,256,581,-91
0,-349,15911,256,574,-90
0,-330,15929,256,575,-96
0,-327,15948,256,565,-101
0,-340,15948,256,565,-91
0,-344,15921,256,571,-98
0,-326,15644,511,570,-104
0,-351,15652,511,569,-88
0,-369,15656,511,572,-84
0,-366,15657,511,568,-89
0,-357,15680,511,579,-87
0,-350,15939,256,574,-88
0,-372,15935,256,575,-85
0,-364,15675,511,567,-89
0,-351,15679,511,570,-94
0,-338,15675,511,565,-82
0,-345,15668,511,571,-82
0,-348,15647,511,572,-99
0,-341,15660,511,584,-105
0,-349,15650,511,587,-97
0,-341,15656,511,586,-95
0,-354,15929,256,575,-97
0,-373,15924,256,575,-100
0,-377,15930,256,576,-102
0,-369,15703,511,572,-98
0,-363,15704,511,577,-86
0,-337,15661,511,576,-91
0,-340,15912,256,580,-92
0,-344,15673,511,578,-94
0,-355,15638,511,574,-101
0,-355,15655,511,572,-100
0,-368,15674,511,573,-100
0,-384,15685,511,561,-103
0,-368,15958,256,559,-97
0,-354,15916,256,568,-94
0,-369,15886,256,567,-92
0,-379,15654,511,576,-94
0,-354,15654,511,583,-92
0,-350,15647,511,583,-102
0,-342,15662,511,579,-111
0,-333,15679,511,583,-98
0,-337,15944,256,584,-97
0,-349,15673,511,574,-95
0,-364,15669,511,562,-98
0,-378,15673,511,567,-94
0,-378,15931,256,570,-92
0,-348,15675,511,572,-97
0,-363,15677,511,573,-100
0,-388,15667,511,568,-95
0,-372,15683,511,568,-103
0,-368,15931,256,576,-97
0,-366,15660,511,584,-92
0,-367,15660,511,582,-95
0,-375,15682,511,589,-91
0,-381,15674,511,582,-90
0,-354,15687,511,580,-93
0,-346,15662,511,587,-96
0,-360,15917,256,577,-98
0,-367,15904,256,579,-94
0,-340,15659,511,575,-97
0,-339,15665,511,579,-93
0,-358,15651,511,578,-89
0,-366,15903,256,579,-93
0,-372,15906,256,578,-89
0,-385,15917,256,568,-92
0,-386,15918,256,569,-102
0,-345,15908,256,574,-103
0,-343,15920,256,571,-98
0,-353,15667,511,585,-97
0,-349,15670,511,583,-95
0,-340,15684,511,575,-95
0,-317,15936,256,569,-104
0,-327,15687,511,572,-105
0,-356,15650,511,584,-103
0,-368,15653,511,588,-99
0,-351,15642,511,583,-100
0,-333,15659,511,582,-108
0,-306,15678,511,580,-93
0,-324,15683,511,587,-83
0,-346,15931,256,587,-83
0,-368,15920,256,587,-89
0,-375,15652,511,584,-95
0,-346,15660,511,590,-88
0,-350,15924,256,585,-94
0,-358,15962,256,580,-94
0,-370,15701,511,572,-94
0,-354,15713,511,578,-93
0,-364,15679,511,576,-78
0,-361,15664,511,570,-88
0,-353,15674,511,571,-94
0,-366,15668,511,565,-90
0,-364,15672,511,570,-78
0,-355,15659,511,572,-85
0,-330,15918,256,567,-86
0,-349,15697,511,557,-88
0,-353,15689,511,561,-83
0,-356,15660,511,566,-87
0,-355,15652,511,560,-101
0,-357,15891,256,557,-114
0,-597,16110,256,572,-105
0,-589,15869,511,575,-89
0,-359,15636,511,568,-82
0,-346,15919,256,570,-82
0,-338,15673,511,573,-85
0,-330,15665,511,567,-84
0,-352,15669,511,572,-89
0,-360,15657,511,573,-95
0,-356,15662,511,569,-101
0,-367,15658,511,569,-106
0,-369,15678,511,573,-109
