Ax,Ay,Az,Gx,Gy,Gz
0,-372,15708,511,605,-104
0,-348,15716,511,587,-110
0,-340,15684,511,557,-88
0,-356,15720,511,611,-81
0,-360,15704,511,562,-110
0,-320,15628,511,540,-57
0,-336,15640,511,609,-88
0,-328,15684,511,583,-60
0,-360,15644,511,562,-125
0,-376,15708,511,590,-85
0,-428,15888,256,593,-84
0,-388,15648,511,562,-124
0,-352,15896,256,566,-95
0,-416,15916,256,559,-107
0,-368,15644,511,583,-91
0,-424,15928,256,580,-86
0,-348,15940,256,592,-113
0,-384,15896,256,623,-104
0,-312,15684,511,557,-113
0,-332,15700,511,559,-98
0,-372,15652,511,577,-76
0,-360,15680,511,569,-125
0,-388,15640,511,567,-115
0,-424,15948,256,559,-69
0,-312,15940,256,590,-88
0,-408,15684,511,575,-76
0,-328,15636,511,575,-96
0,-336,15648,511,568,-106
0,-376,15680,511,605,-88
0,-420,15648,511,573,-66
0,-352,15680,511,558,-100
0,-364,15872,256,564,-73
0,-328,15976,256,582,-79
0,-304,15956,256,559,-80
0,-364,15668,511,554,-90
0,-316,15632,511,558,-79
0,-372,15628,511,603,-82
0,-652,16096,256,584,-90
0,-420,15912,256,578,-85
0,-372,15928,256,568,-130
0,-380,15680,511,591,-96
0,-632,15848,511,565,-121
0,-384,15940,256,550,-88
0,-440,15908,256,562,-81
0,-380,15680,511,572,-81
0,-368,15976,256,563,-95
0,-388,15900,256,575,-97
0,-392,15896,256,565,-72
0,-368,15664,511,602,-81
0,-352,15672,511,580,-127
0,-404,15960,256,601,-107
0,-388,15680,511,557,-78
0,-348,15900,256,561,-90
0,-304,15656,511,552,-117
0,-360,15636,511,572,-106
0,-348,15664,511,594,-70
0,-404,15692,511,574,-100
0,-336,15660,511,552,-121
0,-420,15900,256,558,-110
0,-308,15640,511,566,-121
0,-356,15924,256,588,-106
0,-368,15676,511,569,-107
0,-368,15652,511,565,-64
0,-376,15656,511,584,-120
0,-380,15676,511,583,-111
0,-320,15632,511,578,-89
0,-380,15640,511,586,-111
0,-356,15892,256,586,-95
0,-364,15696,511,594,-84
0,-412,15676,511,567,-97
0,-408,15664,511,578,-92
0,-360,15648,511,563,-49
0,-380,15924,256,577,-69
0,-396,15664,511,588,-125
0,-388,15712,511,587,-89
0,-400,15900,256,564,-87
0,-564,15844,511,564,-96
0,-304,15660,511,564,-96
0,-388,15640,511,582,-105
0,-364,15684,511,592,-98
0,-380,15724,511,587,-93
0,-392,15652,511,590,-112
0,-296,15912,256,584,-97
0,-340,15668,511,568,-120
0,-360,15664,511,567,-128
0,-328,15972,256,556,-86
0,-400,15924,256,591,-106
0,-336,15880,256,574,-74
0,-628,16116,256,556,-76
0,-376,15960,256,580,-74
0,-320,15944,256,584,-76
0,-348,15900,256,568,-95
0,-372,15696,511,596,-37
0,-296,15940,256,585,-82
0,-420,15728,511,573,-107
0,-336,15964,256,571,-105
0,-324,15932,256,578,-93
0,-364,15668,511,608,-60
0,-380,15700,511,580,-99
0,-392,15688,511,540,-75
0,-356,16036,256,588,-85
0,-400,15704,511,619,-109
0,-356,15996,256,598,-117
0,-344,15620,511,590,-66
0,-396,15664,511,573,-68
0,-364,15660,511,589,-71
0,-368,15632,511,576,-123
0,-336,15928,256,601,-74
0,-384,15652,511,592,-102
0,-336,15712,511,587,-86
0,-424,15916,256,556,-101
255,-332,15620,511,571,-86
0,-392,15684,511,552,-97
0,-400,15644,511,580,-70
0,-604,15868,511,596,-113
0,-320,15624,511,575,-89
0,-300,15724,511,573,-109
0,-376,15644,511,580,-68
0,-356,15664,511,610,-95
0,-400,15676,511,592,-93
0,-336,15936,256,564,-89
0,-600,15864,511,560,-102
0,-288,15700,511,570,-74
0,-364,15636,511,558,-97
0,-328,15664,511,559,-83
0,-324,15896,256,580,-108
0,-316,15668,511,576,-105
0,-364,15932,256,551,-89
0,-364,15880,256,583,-113
0,-348,15720,511,580,-119
0,-420,15672,511,554,-84
0,-432,15696,511,602,-82
0,-364,15912,256,579,-100
0,-324,15956,256,577,-117
0,-400,15924,256,621,-62
0,-348,15788,256,578,-98
0,-360,15684,511,550,-109
0,-384,15676,511,574,-101
0,-556,15868,511,579,-103
0,-328,15676,511,596,-109
0,-400,15692,511,564,-78
0,-388,15676,511,569,-106
0,-340,15892,256,601,-99
0,-676,16116,256,563,-106
0,-344,15640,511,596,-93
0,-352,15944,256,566,-88
0,-392,15928,256,548,-56
0,-356,15656,511,584,-93
0,-348,15656,511,563,-91
0,-320,15644,511,578,-87
0,-320,15628,511,584,-101
0,-596,15868,511,597,-121
0,-360,15640,511,594,-128
0,-360,15684,511,546,-88
0,-372,15920,256,585,-87
0,-400,15684,511,581,-102
0,-296,15668,511,578,-69
0,-404,15920,256,590,-96
0,-368,15684,511,569,-120
0,-344,15696,511,564,-117
0,-336,15620,511,584,-98
0,-356,15652,511,563,-98
0,-356,15712,511,559,-102
0,-388,15648,511,554,-114
0,-360,15904,256,593,-93
0,-360,15720,511,552,-126
0,-328,15948,256,560,-112
0,-336,15896,256,600,-109
0,-320,15872,256,569,-101
0,-340,15976,256,547,-90
0,-324,15644,511,579,-77
0,-312,15952,256,572,-92
0,-388,15664,511,589,-103
255,-372,15664,511,562,-102
0,-360,15732,511,570,-122
0,-312,16012,256,571,-75
0,-412,15908,256,558,-86
0,-352,15904,256,562,-79
0,-384,15664,511,555,-81
255,-624,16120,256,568,-101
0,-380,15684,511,568,-83
0,-320,15996,256,568,-112
0,-340,15936,256,560,-117
0,-336,15936,256,570,-80
0,-352,15944,256,568,-97
0,-356,15676,511,595,-90
0,-404,15644,511,586,-93
0,-368,15916,256,584,-96
255,-372,15624,511,561,-77
0,-396,15676,511,607,-96
0,-284,15896,256,580,-92
0,-364,15664,511,593,-97
0,-620,16116,256,540,-128
0,-368,15892,256,576,-91
0,-348,15628,511,572,-63
0,-548,16112,256,591,-90
0,-380,15624,511,562,-92
0,-356,15648,511,544,-59
0,-348,15676,511,558,-79
0,-352,15948,256,592,-104
0,-324,15696,511,562,-112
0,-352,15640,511,583,-78
0,-360,15968,256,583,-100
255,-360,15700,511,566,-90
0,-360,15636,511,589,-91
0,-328,15684,511,588,-99
0,-316,15712,511,573,-67
0,-316,15716,511,583,-95
0,-352,15920,256,572,-101
0,-624,15868,511,574,-93
0,-380,15720,511,582,-90
0,-404,15620,511,556,-111
0,-448,15936,256,550,-102
0,-364,15692,511,566,-95
0,-604,15844,511,597,-69
0,-384,15680,511,589,-127
0,-348,15684,511,564,-74
0,-340,15940,256,553,-112
0,-384,15708,511,577,-71
0,-292,15632,511,555,-86
0,-444,15900,256,588,-95
0,-408,15948,256,602,-111
255,-396,15736,511,557,-97
0,-308,15940,256,574,-89
0,-332,15904,256,573,-90
0,-576,16116,256,574,-91
0,-340,15872,256,581,-84
0,-344,15628,511,574,-91
0,-384,15620,511,600,-80
0,-348,15636,256,571,-106
0,-444,15928,256,559,-110
0,-368,15672,511,557,-80
0,-364,15892,256,586,-72
0,-668,15864,511,572,-104
0,-324,15928,256,557,-107
0,-380,15928,256,567,-103
0,-372,15684,511,603,-98
0,-356,15640,511,559,-88
0,-428,15716,511,586,-91
0,-364,15932,256,597,-69
0,-388,15616,511,589,-92
0,-412,15924,256,588,-103
0,-340,15908,256,561,-82
0,-348,15952,256,569,-71
0,-404,15660,511,555,-79
0,-304,15932,256,581,-88
0,-372,15672,511,566,-79
0,-360,15684,511,602,-100
0,-388,15916,256,590,-120
0,-336,15920,256,564,-92
0,-372,15636,511,562,-112
0,-380,15696,511,567,-102
0,-388,15740,511,569,-94
0,-324,15648,511,578,-87
0,-320,15700,511,588,-81
0,-396,15912,256,583,-88
0,-352,15684,511,594,-89
0,-596,15864,511,572,-105
0,-324,15676,511,580,-58
255,-396,15648,511,563,-109
0,-344,15692,511,593,-71
0,-336,15684,511,574,-114
0,-320,15960,256,584,-94
0,-356,15932,256,541,-89
0,-388,15668,511,576,-93
0,-356,15656,511,555,-124
0,-368,15916,256,575,-77
0,-328,15644,511,558,-115
0,-364,15680,511,574,-73
0,-336,15636,511,579,-80
0,-364,15616,511,593,-69
0,-316,15680,511,561,-85
0,-312,15704,511,586,-117
0,-388,15900,256,540,-104
0,-372,15648,511,599,-82
0,-344,15888,256,588,-108
0,-368,15928,256,579,-95
0,-344,15652,511,564,-104
0,-312,15884,256,554,-120
0,-332,15924,256,561,-90
0,-276,15668,511,593,-94
0,-336,15964,256,580,-74
0,-368,15684,511,566,-96
0,-356,15680,511,578,-67
255,-392,15924,256,566,-98
0,-640,15856,511,552,-115
0,-420,15632,511,584,-101
0,-672,16124,256,585,-94
0,-340,15928,256,593,-106
0,-316,15932,256,564,-121
0,-340,15944,256,573,-92
0,-360,15708,511,570,-90
0,-324,15920,256,604,-101
0,-312,15892,256,589,-80
0,-356,15936,256,583,-112
0,-332,15668,511,555,-96
255,-324,15680,511,563,-88
255,-372,15660,511,571,-82
0,-364,15704,511,585,-145
0,-328,15904,256,568,-99
0,-288,15936,256,557,-112
0,-276,15652,511,584,-99
0,-308,15932,256,581,-94
0,-312,15616,511,561,-90
0,-304,15628,511,593,-87
0,-364,15900,256,570,-73
0,-340,15908,256,576,-129
0,-560,15844,511,582,-95
0,-436,15928,256,573,-108
0,-380,15888,256,570,-96
0,-348,15704,511,596,-103
0,-380,15664,511,592,-90
0,-356,15916,256,585,-85
0,-348,15880,256,565,-91
0,-304,15680,511,598,-107
0,-368,16000,256,589,-85
256,-512,15912,256,566,-103
0,-368,15684,511,576,-112
0,-316,15624,511,575,-69
0,-312,15660,511,578,-121
255,-364,15672,511,586,-90
0,-396,15652,511,565,-59
0,-340,15924,256,583,-78
0,-408,15644,511,573,-125
255,-620,15840,511,597,-111
0,-384,15956,256,584,-73
0,-368,15936,256,550,-79
0,-324,15624,511,567,-118
0,-348,15664,511,583,-123
0,-416,15920,256,573,-76
0,-352,15624,511,564,-107
0,-392,15688,511,571,-112
255,-376,15616,511,556,-83
0,-352,15656,511,564,-86
255,-412,15684,511,618,-102
0,-308,15668,511,577,-80
0,-412,15872,256,572,-97
0,-352,15620,511,603,-88
0,-384,15652,511,562,-92
0,-340,15940,256,581,-81
0,-328,15968,256,573,-82
0,-308,15700,511,577,-105
255,-332,15624,511,555,-110
0,-364,15904,256,568,-108
0,-316,15976,256,589,-86
0,-356,15928,256,580,-135
0,-360,15960,256,599,-110
0,-336,15672,511,580,-88
0,-368,15700,511,568,-81
0,-340,15940,256,576,-72
0,-332,15928,256,552,-79
0,-324,15668,511,575,-97
255,-360,15660,511,568,-91
0,-348,15652,511,568,-95
0,-360,15960,256,569,-106
0,-376,15940,256,575,-99
0,-380,15648,511,599,-95
0,-316,15916,256,584,-103
0,-332,15648,511,562,-111
0,-376,15936,256,569,-79
0,-376,15964,256,595,-77
0,-380,15932,256,579,-98
0,-368,15700,511,559,-90
0,-360,15728,511,590,-103
0,-328,15900,256,580,-94
0,-344,15924,256,581,-67
0,-336,15668,511,545,-115
0,-368,15640,511,580,-88
0,-312,15912,256,581,-81
0,-320,15660,511,576,-99
0,-360,15740,511,568,-122
0,-336,15656,511,596,-92
0,-344,15912,256,572,-111
0,-408,15696,511,554,-81
0,-324,15628,511,598,-51
0,-360,15676,511,581,-73
0,-380,15696,511,576,-114
0,-340,15904,256,575,-75
0,-404,15732,511,589,-95
0,-368,15660,511,582,-98
0,-640,15868,256,561,-93
0,-360,15664,511,570,-73
0,-648,15844,511,569,-113
0,-444,15660,511,578,-78
0,-360,15888,256,587,-124
0,-352,15680,511,570,-74
0,-352,15912,256,570,-78
255,-344,15912,511,576,-113
0,-352,15672,511,556,-120
0,-320,15620,511,563,-102
0,-332,15912,256,558,-120
0,-380,15648,511,580,-88
0,-340,15872,256,556,-98
255,-344,15688,511,598,-95
0,-328,15956,256,560,-79
0,-328,15684,511,595,-109
255,-320,15960,256,586,-73
0,-364,15904,256,583,-99
0,-328,15984,256,574,-68
0,-368,15700,511,571,-105
0,-336,15668,511,555,-95
0,-364,15724,511,545,-93
0,-364,15672,511,570,-121
0,-328,15692,511,599,-110
0,-344,15912,256,567,-71
0,-408,15660,511,561,-109
0,-408,15668,511,582,-87
0,-368,15960,256,573,-78
0,-324,15724,511,559,-91
0,-348,15676,511,574,-91
0,-416,15928,256,605,-100
0,-344,15716,511,535,-63
0,-412,15668,511,587,-112
0,-352,15680,511,570,-95
0,-432,15928,256,587,-118
0,-332,15696,511,566,-88
0,-396,15896,256,572,-68
255,-368,15896,256,580,-82
255,-416,15636,511,559,-108
0,-388,15932,256,570,-72
0,-376,15668,511,567,-102
0,-348,15940,256,575,-102
0,-404,15936,256,576,-119
0,-332,15700,511,557,-69
0,-348,15928,256,570,-88
0,-380,15672,511,586,-59
0,-348,15960,256,562,-90
0,-348,15672,511,543,-94
0,-368,15956,256,577,-80
0,-340,15664,511,584,-74
0,-412,15880,256,581,-85
0,-308,15704,511,575,-76
0,-324,15896,256,574,-100
0,-388,15668,511,574,-127
0,-376,15896,256,591,-95
0,-384,15684,511,569,-82
0,-424,15676,511,580,-85
0,-376,15680,511,562,-92
0,-376,15964,256,568,-50
0,-644,16112,256,573,-107
0,-324,15916,256,557,-97
0,-356,15920,256,589,-116
0,-336,15652,511,587,-103
0,-384,15916,256,575,-110
0,-384,15692,511,576,-104
0,-344,15904,256,574,-99
0,-400,15892,256,572,-70
255,-348,15680,511,560,-108
0,-408,15872,256,585,-66
0,-360,15924,256,572,-104
255,-348,15672,511,592,-104
0,-360,15664,511,583,-89
0,-352,15656,511,576,-113
0,-644,16100,256,584,-71
0,-352,15652,511,570,-90
0,-396,15632,511,582,-91
0,-344,15924,256,576,-121
0,-400,15628,511,585,-91
0,-352,15724,511,569,-121
0,-372,15888,256,589,-72
0,-376,15644,511,608,-104
0,-384,15616,511,564,-94
0,-384,15624,511,567,-91
0,-332,15664,511,579,-85
0,-364,15956,256,571,-93
0,-340,15900,256,563,-115
0,-432,15668,511,565,-116
0,-332,16008,256,568,-90
255,-416,15724,511,573,-93
0,-324,15676,511,587,-71
0,-324,15984,256,559,-84
0,-372,15684,511,601,-98
0,-300,15680,511,580,-120
0,-376,15704,511,579,-80
0,-336,15688,511,592,-81
0,-356,15980,256,575,-122
0,-312,15696,511,581,-67
0,-400,15720,511,566,-98
0,-312,15672,511,577,-113
0,-376,15652,511,613,-93
0,-352,15692,511,569,-85
0,-404,15692,511,589,-72
0,-408,15924,256,563,-86
0,-388,15656,511,600,-99
0,-380,15712,511,595,-107
0,-404,15684,511,556,-77
255,-660,16124,256,595,-97
0,-408,15672,511,609,-95
0,-368,15672,511,574,-67
0,-372,15928,256,581,-78
0,-332,15736,511,574,-79
0,-388,15892,256,588,-75
0,-412,15716,511,573,-74
0,-284,15672,511,601,-91
0,-364,15964,256,578,-119
0,-368,15668,511,549,-110
0,-344,15704,511,562,-49
0,-384,15916,256,570,-66
0,-312,15676,511,574,-135
0,-380,15716,511,580,-74
0,-356,15668,511,570,-112
0,-284,15704,511,572,-121
0,-296,15684,511,571,-86
0,-360,15688,511,536,-99
0,-364,15924,256,559,-71
0,-376,15668,511,569,-115
0,-356,15944,256,560,-103
0,-372,15916,256,599,-118
0,-372,15684,511,569,-90
0,-408,15652,511,571,-109
0,-392,15664,511,583,-52
0,-376,15660,511,562,-88
255,-328,15652,511,531,-113
0,-368,15664,511,595,-93
0,-672,15860,511,597,-83
0,-316,15620,511,592,-83
0,-356,15936,256,555,-74
0,-392,15652,511,572,-79
0,-352,15672,511,600,-79
0,-356,15912,256,583,-112
0,-316,15628,256,580,-87
0,-344,15664,511,560,-75
0,-412,15936,256,579,-83
255,-396,15640,511,572,-99
0,-372,15676,511,589,-120
0,-388,15652,256,567,-84
255,-376,15668,511,544,-110
0,-360,15680,511,584,-84
255,-364,15940,256,557,-119
255,-604,15856,511,591,-93
0,-376,15684,256,572,-81
0,-368,15660,511,551,-76
0,-336,15620,511,585,-88
0,-344,15700,511,584,-97
0,-356,15616,511,560,-74
0,-356,15876,256,579,-91
0,-356,15660,511,581,-109
0,-632,16124,256,576,-92
255,-336,15652,511,588,-98
0,-388,15912,256,562,-117
255,-380,15932,256,567,-80
0,-608,16116,256,559,-89
0,-312,15692,511,552,-67
0,-372,15992,256,581,-80
0,-388,15624,511,585,-90
0,-372,15624,511,558,-86
0,-348,15676,511,565,-92
0,-344,15692,511,586,-100
0,-312,15632,511,581,-87
0,-340,15960,256,547,-110
0,-320,15972,256,579,-77
0,-348,15936,256,576,-75
255,-384,15676,511,588,-74
0,-376,15916,256,570,-73
0,-344,15684,511,568,-115
0,-340,15932,256,596,-99
0,-340,15640,511,609,-85
0,-416,15620,511,580,-104
0,-356,15908,256,575,-115
0,-388,15648,511,566,-88
0,-312,15616,511,579,-100
0,-296,15884,256,570,-105
0,-312,15988,256,555,-110
0,-424,15680,511,579,-104
0,-388,15924,256,565,-126
0,-332,15968,256,589,-103
0,-400,15664,511,574,-130
0,-420,15620,511,580,-105
0,-360,15652,511,548,-50
0,-396,15632,511,593,-78
0,-380,15916,256,575,-96
0,-332,15680,511,562,-113
0,-356,15980,256,580,-79
0,-352,15880,256,567,-101
0,-340,15668,511,574,-76
0,-320,15652,511,595,-125
0,-340,15660,511,605,-138
0,-348,15664,511,559,-74
0,-356,15660,511,543,-68
0,-308,15660,511,578,-96
0,-316,15684,511,597,-90
0,-376,15688,511,542,-103
0,-412,15640,256,575,-77
0,-336,15708,511,575,-109
255,-320,15696,511,604,-73
0,-380,15680,511,583,-112
0,-364,15672,511,574,-102
0,-344,15928,256,594,-83
0,-356,15720,256,568,-108
0,-344,15932,256,587,-106
0,-352,15628,511,564,-85
0,-344,15928,256,558,-85
0,-372,15684,511,569,-86
0,-328,15684,511,560,-89
0,-364,15748,511,568,-94
0,-340,15956,256,568,-97
255,-372,15960,256,546,-97
0,-368,15748,511,521,-75
0,-328,15656,511,562,-109
0,-356,15904,256,601,-102
255,-644,16116,256,572,-95
0,-632,15860,511,587,-77
0,-324,15912,256,578,-109
0,-332,15944,256,598,-103
0,-348,15664,511,571,-92
0,-376,15668,511,562,-77
0,-348,15644,511,604,-84
0,-396,15628,511,566,-123
0,-320,15680,511,580,-117
0,-340,15904,256,568,-83
0,-360,15964,256,596,-98
0,-396,15660,511,590,-98
0,-324,15680,511,565,-90
0,-372,15896,256,600,-124
0,-352,15664,511,544,-101
0,-428,15648,511,581,-88
0,-408,15680,511,580,-79
0,-384,15936,256,583,-104
0,-316,15928,256,563,-57
0,-340,15928,256,569,-89
0,-444,15640,511,593,-97
255,-348,15944,256,592,-65
0,-356,15692,511,581,-100
0,-356,15900,256,545,-101
0,-316,15652,511,577,-95
0,-316,15916,256,556,-89
0,-340,15944,256,599,-108
0,-400,15648,511,569,-68
0,-404,15696,511,578,-127
0,-396,15684,511,595,-101
0,-384,15704,511,561,-76
0,-404,15656,511,570,-108
0,-352,15692,511,545,-86
0,-340,15640,511,556,-122
0,-396,15940,256,577,-90
0,-360,15968,256,571,-116
0,-368,15620,256,569,-136
0,-360,15660,511,584,-115
0,-312,15672,511,588,-100
0,-404,15692,511,593,-114
0,-324,15656,511,570,-94
0,-612,15868,256,548,-108
0,-376,15896,256,588,-101
255,-356,15684,511,584,-62
0,-332,15968,256,562,-90
0,-372,15944,256,589,-95
0,-340,15644,511,578,-88
0,-340,15696,511,561,-68
0,-380,15724,256,605,-127
0,-396,15680,511,571,-96
0,-384,15640,511,587,-117
0,-288,15896,256,564,-86
0,-332,15652,511,568,-105
0,-376,15924,256,562,-109
0,-408,15900,256,584,-90
0,-368,15900,256,586,-72
0,-344,15944,256,573,-95
0,-352,15640,511,573,-112
255,-368,15672,511,552,-91
0,-356,15668,256,600,-104
0,-352,15696,256,575,-91
0,-384,15668,511,568,-75
0,-356,15676,511,577,-92
0,-396,15648,511,592,-106
0,-420,15664,256,574,-111
0,-396,15700,511,550,-130
0,-324,15928,256,583,-62
0,-344,15640,511,585,-121
0,-372,15952,256,566,-109
0,-336,15956,256,583,-109
0,-408,15944,256,593,-82
0,-344,15676,511,557,-74
0,-344,15692,511,565,-97
0,-352,15652,511,578,-82
0,-368,15912,256,570,-88
0,-372,15620,256,579,-81
0,-388,15664,511,548,-119
0,-368,15728,511,579,-104
0,-328,15704,511,561,-123
0,-376,15920,256,586,-90
0,-344,15652,511,558,-119
0,-428,15672,511,549,-83
0,-360,15660,511,581,-97
0,-332,15684,511,577,-107
0,-316,15892,256,597,-128
0,-384,15692,511,582,-70
0,-336,15916,256,580,-77
255,-280,15912,256,583,-78
0,-372,15680,511,585,-94
0,-340,15660,511,573,-110
0,-360,15704,511,584,-102
0,-360,15932,256,581,-78
0,-348,15632,511,588,-120
0,-392,15664,511,565,-87
0,-360,15716,511,591,-92
0,-320,15688,511,577,-111
0,-380,15924,256,581,-95
0,-312,15668,511,581,-79
0,-416,15696,511,548,-106
0,-352,15936,256,564,-107
0,-332,15692,511,568,-86
0,-344,15676,511,614,-108
0,-364,15624,511,581,-104
0,-344,15616,511,609,-102
0,-280,15944,256,577,-111
0,-312,15636,511,572,-102
0,-352,15716,511,593,-76
0,-636,15852,511,585,-93
0,-384,15640,511,578,-77
0,-388,15884,256,602,-141
0,-592,15868,511,535,-109
0,-344,15940,256,575,-78
0,-404,15680,511,601,-97
0,-364,15664,511,565,-87
0,-364,15636,511,562,-93
0,-308,15912,256,551,-83
0,-372,15680,511,548,-84
0,-336,15716,511,580,-115
0,-632,15868,511,581,-87
0,-328,15888,256,564,-76
0,-364,15680,511,559,-108
0,-344,15624,511,599,-85
0,-348,15676,511,593,-112
0,-384,15636,511,573,-64
0,-360,15664,511,576,-102
0,-380,15928,256,586,-77
0,-336,15684,511,575,-85
0,-340,15948,256,571,-88
0,-404,15692,256,573,-126
255,-344,15964,256,553,-101
0,-320,15720,511,570,-74
255,-384,15744,511,580,-130
0,-360,15652,511,594,-39
0,-360,15904,256,568,-109
0,-324,15676,511,592,-87
0,-404,15676,511,577,-84
0,-312,15924,256,572,-117
0,-564,16112,256,597,-80
0,-328,15908,256,544,-99
0,-376,15936,256,574,-110
0,-388,15660,511,561,-83
255,-676,15852,511,575,-88
0,-424,15896,256,589,-110
0,-368,15696,511,592,-95
0,-376,15624,511,596,-99
0,-340,15636,511,581,-88
0,-340,15632,511,582,-79
0,-332,15968,256,533,-117
0,-352,15716,511,584,-110
0,-380,15924,256,590,-121
0,-348,15948,256,574,-110
0,-348,15668,511,574,-100
0,-332,15676,511,589,-87
0,-652,16116,256,586,-75
0,-332,15676,511,552,-60
0,-396,15892,256,562,-111
0,-332,15720,511,586,-71
0,-336,15968,256,578,-67
0,-316,15640,511,570,-107
0,-284,15688,511,567,-60
0,-372,15660,511,561,-114
0,-368,15660,511,591,-93
0,-368,15948,256,556,-98
0,-608,15864,511,572,-110
0,-360,15660,511,564,-92
0,-372,15628,511,560,-108
0,-356,15696,511,560,-82
0,-388,15692,511,588,-103
0,-372,15920,256,543,-89
0,-316,15664,511,562,-113
0,-372,15928,256,598,-97
0,-380,15884,256,577,-67
0,-372,15936,256,588,-80
0,-332,15940,256,590,-96
0,-336,15712,511,566,-57
0,-412,15668,511,549,-93
0,-332,15660,511,588,-94
0,-372,15680,511,588,-75
0,-356,15624,511,575,-91
0,-348,15660,511,575,-92
0,-380,15640,511,584,-112
0,-324,15680,511,576,-106
0,-384,15660,511,587,-84
0,-320,15896,256,571,-91
0,-364,15664,511,567,-101
0,-372,15668,511,597,-150
0,-460,15924,256,585,-93
0,-608,15856,511,565,-124
0,-628,16104,256,594,-85
0,-620,15868,511,537,-99
0,-368,15672,511,575,-100
0,-296,15696,511,554,-86
0,-396,15632,511,591,-80
0,-360,15648,511,554,-89
255,-356,15652,511,564,-112
0,-344,15684,511,595,-120
0,-356,15644,511,563,-94
0,-352,15908,256,556,-102
0,-360,15972,256,589,-91
0,-424,15632,511,570,-110
255,-332,15644,511,553,-101
0,-340,15944,256,585,-65
255,-380,15928,256,602,-94
0,-412,15952,256,563,-114
0,-384,15672,511,563,-84
0,-364,15916,256,577,-109
0,-340,15740,511,561,-98
0,-608,15864,511,567,-88
0,-376,15652,511,569,-81
0,-372,15656,511,571,-80
0,-408,15912,256,595,-107
0,-360,15660,511,583,-94
0,-392,15660,511,564,-93
0,-344,15908,256,588,-112
0,-372,15704,511,567,-55
0,-344,15680,511,567,-86
0,-372,15920,256,554,-84
0,-356,15904,256,570,-92
255,-384,15904,256,562,-99
0,-328,15948,256,563,-73
0,-332,15716,511,579,-101
0,-312,15660,511,570,-110
0,-368,15656,511,598,-69
0,-336,15624,511,566,-140
0,-368,15956,256,537,-98
0,-384,15644,511,575,-93
0,-360,15884,256,576,-104
0,-392,15652,511,574,-85
0,-424,15728,511,582,-93
0,-384,15684,511,578,-146
0,-364,15964,256,560,-119
0,-360,15632,511,597,-79
0,-620,15868,256,565,-85
0,-328,15664,511,577,-91
255,-344,15984,256,544,-122
0,-300,15648,511,591,-64
0,-364,15684,511,549,-114
0,-356,15916,256,548,-123
0,-352,15636,511,589,-115
0,-300,15652,511,596,-90
0,-360,15676,511,570,-66
255,-424,15908,256,583,-79
