Ax,Ay,Az,Gx,Gy,Gz
-256,-399,15774,511,576,-71
-256,-389,15743,511,583,-65
-256,-396,15717,511,567,-57
-256,-382,15682,511,560,-71
-256,-391,15722,511,564,-76
-256,-377,15992,256,584,-92
-256,-407,15965,256,578,-99
-256,-436,15969,256,565,-84
-256,-420,15731,511,564,-75
-256,-417,15711,511,577,-74
-256,-415,15713,511,574,-84
-256,-414,15690,511,560,-85
-256,-404,15694,256,557,-67
-256,-401,15730,511,552,-66
-256,-411,15697,511,573,-91
-256,-435,15966,256,578,-70
-256,-408,15713,511,579,-82
-256,-398,15959,256,573,-94
-256,-398,15674,511,597,-71
-256,-420,15905,256,592,-75
-256,-410,15961,256,600,-72
-256,-418,15720,511,585,-85
-256,-417,15722,511,577,-83
-256,-394,15755,511,580,-72
-256,-395,15739,511,576,-92
-256,-405,15712,511,567,-81
-256,-408,16014,256,569,-66
-256,-416,15731,511,565,-76
-256,-429,15739,511,574,-70
-256,-384,15710,511,580,-75
-256,-374,15710,511,571,-71
-256,-418,15703,511,581,-71
-256,-396,15680,511,579,-73
-256,-399,15710,511,556,-83
-256,-385,15735,511,562,-84
-256,-357,15740,511,579,-67
-256,-369,15698,511,588,-57
-256,-392,15695,511,586,-72
-256,-420,15746,511,578,-95
-256,-426,15727,511,573,-88
-256,-387,15743,511,565,-78
-256,-450,15982,256,571,-82
-256,-403,15692,511,573,-77
-256,-423,15667,511,570,-89
-256,-421,15725,511,581,-100
-256,-444,15714,511,581,-94
-256,-393,15721,511,579,-89
-256,-387,15720,511,582,-89
-256,-385,15695,511,578,-85
-256,-386,15716,511,584,-97
-256,-411,15972,256,567,-85
-256,-402,15722,511,582,-84
-256,-370,15979,256,576,-75
-256,-382,15754,511,579,-67
-256,-433,15757,511,566,-91
-256,-421,15957,256,577,-81
-256,-404,16004,256,567,-75
-256,-411,15982,256,570,-95
-256,-445,15949,256,569,-76
-256,-425,15948,256,557,-80
-256,-426,15967,256,562,-81
-256,-400,15743,511,570,-72
-256,-390,15741,511,577,-74
-256,-401,15726,511,575,-73
-256,-412,15734,511,586,-73
-256,-406,15722,511,586,-73
-256,-371,15682,256,573,-75
-256,-389,15680,511,586,-71
-256,-420,15960,256,592,-54
-256,-386,15693,511,579,-72
-256,-410,15693,511,583,-76
-256,-383,15711,511,564,-74
-256,-408,15981,256,573,-54
-256,-362,15991,256,592,-71
-256,-399,15719,511,580,-82
-256,-404,15966,256,596,-61
-256,-417,15709,511,578,-62
-256,-401,15730,511,561,-83
-256,-370,15739,511,583,-83
-256,-398,15731,511,596,-77
-256,-383,15705,511,585,-73
-256,-371,15690,511,573,-78
-256,-395,15738,511,572,-85
-256,-360,15959,256,582,-82
-256,-374,15706,511,582,-82
-256,-368,15984,256,584,-91
-256,-384,15996,256,571,-89
-256,-394,15729,511,580,-64
-256,-358,15721,511,567,-59
-256,-388,15731,511,563,-63
-256,-395,15736,511,554,-71
-256,-406,15724,511,581,-69
-256,-401,15713,511,589,-76
-256,-442,15953,256,583,-70
-256,-415,15940,256,583,-72
-256,-394,15710,511,553,-60
-256,-389,15993,256,564,-64
-256,-375,15731,511,559,-66
-256,-424,15748,511,566,-74
-256,-421,16002,256,575,-69
-256,-424,15737,511,582,-74
-256,-435,15742,511,587,-76
-256,-397,15759,511,582,-86
-256,-388,15971,256,580,-72
-256,-399,15970,256,590,-57
-256,-411,15922,256,588,-76
-256,-380,15977,256,580,-97
-256,-399,15980,256,586,-86
-256,-413,15709,511,578,-81
-256,-434,15715,511,578,-80
-256,-407,15701,511,589,-73
-256,-436,15949,256,594,-79
-256,-418,15717,511,579,-75
-256,-396,15708,511,579,-87
-256,-398,15993,256,570,-73
-256,-382,15734,511,558,-76
-256,-394,15782,511,574,-83
-256,-372,15747,511,593,-85
-256,-359,15730,511,590,-72
-256,-388,15964,256,581,-68
-256,-379,15971,256,591,-80
-256,-381,15762,511,589,-100
-256,-413,16046,256,577,-90
-256,-389,15967,256,580,-100
-256,-360,15709,511,585,-86
-256,-382,16008,256,583,-69
-256,-362,15704,511,574,-66
-256,-404,15709,511,572,-74
-256,-404,15722,511,569,-78
-256,-362,15965,256,575,-77
-256,-371,15960,256,574,-65
-256,-367,15941,256,580,-73
-256,-374,15963,256,570,-77
-256,-363,15710,511,577,-64
-256,-385,15744,511,588,-71
-256,-370,15738,511,588,-83
-256,-381,15726,511,575,-83
-256,-394,15703,511,573,-71
-256,-387,15684,511,566,-67
-256,-416,15961,256,567,-65
-256,-446,15691,511,584,-64
-256,-381,15702,511,573,-74
-256,-401,15939,256,579,-84
-256,-389,15697,511,578,-85
-256,-419,15694,511,576,-63
-256,-370,15649,511,571,-72
-256,-385,15699,511,564,-81
-256,-369,15663,511,569,-83
-256,-393,15700,511,575,-81
-256,-391,15954,256,590,-81
-256,-376,15952,256,582,-75
-256,-406,15978,256,581,-81
-256,-400,15657,511,589,-74
-256,-384,15677,511,576,-63
-256,-378,15669,511,580,-64
-256,-381,15718,511,571,-80
-256,-384,15753,511,573,-83
-256,-375,15747,511,576,-95
-256,-415,15993,256,572,-77
-256,-390,15709,511,574,-94
-256,-390,15967,256,571,-87
-256,-367,15699,511,578,-64
-256,-368,15685,511,579,-73
-256,-386,16001,256,577,-82
-256,-379,15971,256,593,-90
-256,-369,15940,256,568,-75
-256,-420,15733,511,574,-76
-256,-385,15749,511,579,-66
-256,-373,15725,511,575,-76
-256,-395,15708,511,567,-85
-256,-384,15713,511,566,-79
-256,-368,15719,511,558,-47
-256,-396,15730,511,564,-49
-256,-380,15790,511,568,-62
-256,-411,15717,511,565,-66
-256,-395,15673,511,565,-65
-256,-411,15685,511,581,-66
-256,-397,15668,511,590,-95
-256,-392,15661,511,586,-84
-256,-390,15676,511,588,-88
-256,-367,15715,511,573,-76
-256,-384,15763,511,569,-74
-256,-389,15697,511,578,-83
-256,-405,15728,511,586,-86
-256,-385,15768,511,563,-78
-256,-379,15734,511,570,-68
-256,-435,15718,511,578,-79
-256,-429,15985,256,577,-82
-256,-386,15963,256,583,-88
-256,-425,15687,511,570,-77
-256,-406,15695,511,576,-90
-256,-381,15998,256,600,-78
-256,-431,16001,256,594,-72
-256,-416,15703,511,588,-63
-256,-353,15702,511,588,-85
-256,-377,15682,511,576,-93
-256,-401,15721,511,581,-71
-256,-413,15724,511,580,-72
-256,-421,15677,511,583,-60
-256,-374,15962,256,591,-62
-256,-382,15966,256,584,-54
-256,-416,15722,511,591,-56
-256,-410,16017,256,593,-68
-256,-387,15773,511,577,-72
-256,-416,16027,256,575,-72
-256,-428,15971,256,578,-76
-256,-395,15675,511,575,-94
-256,-407,15674,511,580,-81
-256,-384,15964,256,578,-75
-256,-397,15705,511,581,-81
-256,-418,15696,511,576,-73
-256,-421,15945,256,575,-73
-256,-423,15698,511,562,-84
-256,-416,15701,511,571,-74
-256,-383,15747,511,568,-77
-256,-389,15714,511,573,-84
-256,-386,15732,511,552,-67
-256,-406,15718,511,567,-66
-256,-430,15671,511,576,-76
-256,-392,15674,511,569,-83
-256,-437,15704,511,573,-64
-256,-371,15721,511,576,-79
-256,-382,15710,511,571,-88
-256,-399,15698,511,569,-93
-256,-384,15717,511,574,-89
-256,-403,15772,511,566,-76
-256,-423,16021,256,559,-70
-256,-403,15725,511,571,-77
-256,-397,15699,511,582,-88
-256,-386,15693,511,567,-72
-256,-404,15706,511,589,-68
-256,-414,15974,256,581,-75
-256,-407,15696,511,584,-83
-256,-424,15698,511,588,-61
-256,-411,15697,511,579,-62
-256,-426,15744,511,571,-63
-256,-385,15742,511,573,-71
-256,-416,15708,511,573,-68
-256,-436,15942,256,575,-79
-256,-385,15705,511,560,-78
-256,-401,15703,511,551,-80
-256,-393,15729,511,579,-93
-256,-383,15737,511,580,-84
-256,-395,15712,511,559,-90
-256,-426,15698,511,567,-87
-256,-423,15936,256,569,-68
-256,-386,15692,511,567,-51
-256,-370,15733,511,578,-67
-256,-393,15725,511,581,-70
-256,-398,15679,511,576,-66
-256,-423,15674,511,574,-68
-256,-463,15689,511,568,-64
-256,-421,15736,511,561,-85
-256,-428,16008,256,550,-82
-256,-442,15739,511,564,-71
-256,-425,15733,511,572,-68
-256,-431,15677,511,569,-57
-256,-425,15945,256,566,-69
-256,-409,15940,256,570,-64
-256,-407,15681,511,575,-74
-256,-403,15722,511,582,-63
-256,-420,15697,511,579,-57
-256,-412,15720,511,570,-68
-256,-420,15999,256,576,-72
-256,-401,15954,256,583,-74
-256,-396,15948,256,587,-75
-256,-396,15676,511,584,-91
-256,-399,15703,511,579,-86
-256,-402,15747,511,572,-80
-256,-399,15705,511,572,-70
-256,-409,15718,511,587,-60
-256,-379,15735,511,591,-66
-256,-340,15727,511,584,-79
-256,-372,15729,511,563,-83
-256,-392,15704,511,567,-71
-256,-440,15991,256,575,-70
-256,-421,15973,256,578,-77
-256,-415,15696,511,587,-80
-256,-419,15709,511,584,-71
-256,-386,15968,256,586,-67
-256,-409,15698,511,565,-89
-256,-425,15712,511,556,-69
-256,-403,15709,511,569,-47
-256,-405,15976,256,573,-69
-256,-377,15728,511,582,-82
-256,-376,15721,511,563,-89
-256,-375,15959,256,568,-96
-256,-383,15962,256,574,-102
-256,-380,15724,511,578,-100
-256,-429,15718,511,586,-89
-256,-435,15702,511,575,-79
-256,-455,15696,511,573,-71
-256,-454,15671,511,578,-72
-256,-431,15698,511,570,-79
-256,-412,15991,256,568,-77
-256,-408,15970,256,572,-75
-256,-418,15688,511,564,-72
-256,-422,15710,511,550,-75
-256,-380,15951,256,571,-94
-256,-386,15670,511,565,-87
-256,-416,15972,256,564,-85
-256,-416,15736,511,582,-74
-256,-405,15714,511,583,-70
-256,-380,15743,511,564,-78
-256,-385,15713,511,558,-71
-256,-351,15728,511,573,-69
-256,-410,15722,511,573,-70
-256,-428,15726,511,579,-64
-256,-421,15714,511,569,-72
-256,-385,15736,511,576,-85
-256,-398,15751,511,574,-74
-256,-396,15692,256,571,-70
-256,-362,15705,511,584,-73
-256,-393,15683,511,569,-83
-256,-398,15698,511,562,-72
-256,-392,16000,256,566,-62
-256,-424,15726,511,581,-58
-256,-390,15977,256,569,-84
-256,-380,16005,256,561,-84
-256,-415,15746,511,576,-72
-256,-435,15980,256,564,-62
-256,-391,15964,256,562,-70
-256,-401,15742,511,563,-82
-256,-367,15744,511,564,-73
-256,-347,15988,256,560,-79
-256,-366,15725,511,580,-88
-256,-435,15720,511,578,-69
-256,-442,15715,511,590,-68
-256,-404,15725,511,590,-66
-256,-434,15715,511,591,-72
-256,-399,15728,511,560,-92
-256,-410,15739,511,586,-87
-256,-388,15713,511,585,-74
-256,-379,16011,256,581,-80
-256,-375,15786,511,576,-80
-256,-412,15727,511,566,-81
-256,-377,15688,511,573,-78
-256,-358,15701,511,570,-76
-256,-363,15684,511,566,-79
-256,-388,15733,511,564,-78
-256,-405,15716,511,569,-87
-256,-395,15717,511,566,-82
-256,-364,15689,511,556,-76
-256,-392,15976,256,565,-75
-256,-383,16008,256,566,-75
-256,-381,15724,511,571,-87
-256,-411,15717,511,585,-93
-256,-382,15695,511,578,-78
-256,-378,15634,511,572,-93
-256,-400,15720,511,562,-88
-256,-351,15717,511,570,-75
-256,-336,15724,511,571,-70
-256,-373,15949,256,567,-61
-256,-362,15952,256,570,-66
-256,-403,15716,511,581,-71
-256,-400,15685,511,587,-64
-256,-406,15954,256,578,-64
-256,-410,15928,256,586,-68
-256,-397,15676,511,578,-74
-256,-391,15717,511,583,-98
-256,-377,15697,511,578,-75
-256,-350,15900,256,589,-72
-256,-354,15725,511,579,-80
-256,-390,15979,256,566,-74
-256,-400,15737,511,580,-73
-256,-418,15685,511,564,-73
-256,-390,15690,511,558,-74
-256,-420,15739,511,565,-83
-256,-402,16006,256,571,-73
-256,-390,15729,511,579,-73
-256,-366,15956,256,574,-78
-256,-358,15723,511,565,-86
-256,-387,15969,256,583,-91
-256,-385,15979,256,573,-90
-256,-388,15722,511,573,-74
-256,-404,15976,256,572,-55
-256,-412,15985,256,578,-59
-256,-395,15697,511,588,-56
-256,-360,15689,511,584,-70
-256,-423,15717,511,575,-77
-256,-402,15673,511,586,-56
-256,-365,15956,256,580,-56
-256,-372,15966,256,583,-79
-256,-440,15698,511,591,-83
-256,-418,15960,256,594,-64
-256,-417,15671,511,581,-72
-256,-416,15679,511,578,-56
-256,-410,15969,256,594,-74
-256,-402,15728,511,591,-79
-256,-406,15710,511,563,-68
-256,-409,15729,511,566,-49
-256,-384,15725,511,572,-77
-256,-414,15972,256,573,-68
-256,-415,15685,511,565,-71
-256,-378,15960,256,572,-73
-256,-374,15944,256,582,-67
-256,-419,15994,256,588,-85
-256,-426,15980,256,577,-79
-256,-387,15708,511,568,-84
-256,-383,15726,511,574,-88
-256,-398,15955,256,578,-68
-256,-402,15974,256,576,-72
-256,-396,16004,256,589,-55
-256,-382,15725,511,592,-58
-256,-412,15738,511,583,-73
-256,-402,15751,511,571,-65
-256,-395,15746,511,570,-72
-256,-410,15744,511,573,-91
-256,-381,15717,511,566,-88
-256,-415,15714,511,571,-88
-256,-430,15711,511,588,-87
-256,-396,15712,511,582,-91
-256,-395,15717,511,578,-100
-256,-407,15699,511,584,-92
-256,-376,15961,256,589,-89
-256,-404,15968,256,571,-86
-256,-394,15693,511,562,-87
-256,-419,15741,511,587,-80
-256,-420,15741,511,589,-78
-256,-403,15683,511,571,-77
-256,-431,15707,511,559,-64
-256,-407,15981,256,563,-67
-256,-403,16013,256,560,-81
-256,-399,15777,511,572,-77
-256,-378,15750,511,590,-91
-256,-352,15751,511,581,-87
-256,-409,15701,511,567,-80
-256,-394,15639,511,574,-85
-256,-390,15719,511,574,-80
-256,-429,15746,511,560,-70
-256,-404,15736,511,569,-77
-256,-421,15732,511,574,-91
-256,-405,15746,511,566,-86
-256,-389,15742,511,564,-77
-256,-362,16013,256,570,-77
-256,-378,15734,511,586,-90
-256,-356,15988,256,581,-71
-256,-387,15978,256,588,-50
-256,-372,15727,511,570,-66
-256,-382,16009,256,567,-77
-256,-392,15985,256,572,-95
-256,-410,15988,256,566,-71
-256,-438,15987,256,568,-60
-256,-411,15686,511,569,-67
-256,-381,15951,256,561,-71
-256,-373,15717,511,572,-82
-256,-419,15730,511,560,-67
-256,-376,15994,256,555,-69
-256,-387,15725,511,575,-67
-256,-375,15690,511,588,-61
-256,-428,15693,511,576,-83
-256,-405,15703,511,576,-84
-256,-387,15725,511,576,-84
-256,-376,15735,511,573,-92
-256,-389,15706,511,577,-76
-256,-430,16010,256,590,-73
-256,-436,15710,511,579,-82
-256,-487,15683,511,568,-79
-256,-401,15938,256,575,-70
-256,-423,15945,256,562,-88
-256,-405,15970,256,576,-85
-256,-423,15708,511,582,-73
-256,-391,15710,511,583,-81
-256,-367,15718,511,587,-77
-256,-400,15699,511,580,-79
-256,-428,15706,511,577,-84
-256,-441,15739,511,566,-83
-256,-417,15722,511,575,-88
-256,-413,15967,256,579,-95
-256,-380,15998,256,567,-89
-256,-385,15759,511,578,-70
-256,-406,16010,256,561,-86
-256,-377,15715,511,561,-91
-256,-341,15692,511,572,-72
-256,-372,15713,511,558,-73
-256,-370,15694,511,562,-76
-256,-403,15699,511,576,-62
-256,-383,15685,511,569,-75
-256,-376,15701,511,567,-78
-256,-368,15722,511,570,-77
-256,-388,15672,511,568,-77
-256,-374,15707,511,569,-65
-256,-393,15702,511,574,-75
-256,-383,15705,511,569,-57
-256,-327,15674,511,571,-84
-256,-368,15719,511,577,-74
-256,-409,15994,256,583,-71
-256,-381,15684,511,580,-83
-256,-391,15706,511,564,-80
-256,-401,15740,511,569,-73
-256,-427,15990,256,560,-87
-256,-435,15721,511,561,-79
-256,-395,15968,256,567,-76
-256,-377,15749,511,563,-83
-256,-371,15771,511,576,-73
-256,-381,15728,511,568,-86
-256,-386,15721,511,572,-80
-256,-423,15707,511,570,-66
-256,-430,15989,256,580,-77
-256,-381,16016,256,576,-80
-256,-374,15716,511,573,-70
-256,-357,15714,511,561,-70
-256,-401,15693,511,568,-77
-256,-425,15751,511,581,-91
-256,-389,15737,511,564,-92
-256,-405,15992,256,581,-82
-256,-397,15701,511,580,-79
-256,-442,15696,511,584,-74
-256,-372,15962,256,592,-79
-256,-377,15701,511,585,-76
-256,-374,15719,511,573,-78
-256,-358,15725,511,569,-67
-256,-389,15724,511,566,-65
-256,-413,15734,511,574,-71
-256,-352,15727,511,591,-75
-256,-380,15726,511,579,-67
-256,-360,15755,511,569,-86
-256,-392,15722,511,565,-65
-256,-402,15755,511,577,-72
-256,-423,16031,256,568,-80
-256,-414,15723,511,562,-82
-256,-359,15967,256,580,-79
-256,-394,15749,511,580,-79
-256,-411,15758,511,583,-64
-256,-381,15700,511,588,-65
-256,-372,15709,511,586,-86
-256,-393,15758,511,580,-98
-256,-387,15757,511,577,-86
-256,-383,15758,511,582,-79
-256,-388,15746,511,577,-57
-256,-415,15761,511,570,-68
-256,-395,15763,511,569,-71
-256,-383,15712,511,575,-83
-256,-360,15696,511,582,-75
-256,-377,15994,256,577,-58
-256,-383,15723,511,564,-63
-256,-405,15694,511,562,-69
-256,-418,15699,511,579,-71
-256,-415,15709,511,574,-78
-256,-407,15737,511,561,-66
-256,-420,15729,511,566,-55
-256,-429,15735,511,573,-61
-256,-437,16017,256,550,-70
-256,-396,15981,256,556,-74
-256,-379,15717,511,578,-57
-256,-381,15712,511,568,-70
-256,-409,15732,511,558,-90
-256,-378,15723,511,567,-88
-256,-347,15702,511,563,-90
-256,-384,15702,511,576,-83
-256,-363,15728,511,573,-71
-256,-366,15722,511,581,-97
-256,-420,15749,511,584,-99
-256,-375,15704,511,593,-61
-256,-384,15714,511,570,-67
-256,-399,15710,511,573,-85
-256,-390,15703,511,579,-89
-256,-375,15705,511,583,-78
-256,-398,15686,511,591,-85
-256,-373,15752,511,601,-85
-256,-397,15743,511,589,-74
-256,-351,15983,256,588,-88
-256,-336,15701,511,588,-77
-256,-371,15695,511,587,-62
-256,-407,15762,511,579,-72
-256,-416,15717,511,567,-68
-1,-423,15736,511,569,-77
-256,-408,15722,511,576,-74
-256,-387,15724,511,580,-58
-256,-386,15717,511,576,-63
-256,-385,15728,511,577,-73
-256,-369,15705,511,582,-72
-256,-375,15718,511,590,-80
-256,-396,15699,511,583,-72
-256,-398,15727,511,581,-60
-256,-420,15720,511,600,-67
-256,-450,16034,256,585,-88
-256,-433,16002,256,584,-83
-256,-417,15981,256,568,-83
-256,-412,15755,511,571,-83
-256,-377,15996,256,583,-83
-256,-385,15680,511,590,-80
-256,-389,15697,511,565,-72
-256,-378,15705,511,582,-56
-256,-416,15724,511,580,-53
-256,-409,15690,511,580,-80
-256,-423,15698,511,579,-67
-256,-407,15740,511,577,-70
-256,-382,15732,511,574,-68
-256,-364,15727,511,575,-63
-256,-376,15724,511,567,-74
-256,-398,15732,511,570,-76
-256,-385,15997,256,570,-89
-256,-423,15709,511,569,-87
-256,-405,15954,256,575,-82
-256,-427,15944,256,573,-73
-256,-415,15984,256,567,-59
-256,-408,15999,256,567,-84
-256,-386,15679,511,570,-89
-256,-410,15978,256,574,-60
-256,-399,15732,511,576,-78
-256,-416,15716,511,592,-73
-256,-399,15993,256,582,-68
-256,-388,15726,511,568,-59
-256,-395,15722,511,577,-76
-256,-388,15746,511,574,-68
-256,-413,15740,511,575,-76
-256,-397,15732,511,584,-74
-256,-397,15749,511,568,-79
-256,-427,15720,511,580,-64
-256,-406,15713,511,585,-78
-256,-399,15718,511,580,-70
-256,-412,15680,511,576,-79
-256,-401,15699,256,566,-72
-256,-383,15679,256,580,-74
-256,-372,15690,511,575,-82
-256,-373,15958,256,592,-87
-256,-364,15715,511,587,-107
-256,-348,15749,511,585,-93
-256,-386,15726,511,581,-80
-256,-398,15702,511,573,-71
-256,-406,15706,511,570,-68
-256,-382,15678,511,585,-78
-256,-370,15936,256,587,-70
-256,-401,15963,256,584,-68
-256,-371,15683,511,585,-80
-256,-373,15982,256,572,-83
-256,-389,15700,511,567,-71
-256,-399,15721,511,562,-93
-256,-397,15727,511,573,-82
-256,-376,15974,256,554,-67
-256,-433,15732,511,560,-73
-256,-432,15697,511,574,-71
-256,-396,15727,511,569,-71
-256,-391,16013,256,572,-63
-256,-411,15970,256,570,-81
-256,-417,15714,511,565,-99
-256,-392,15679,511,578,-79
-256,-383,15743,511,566,-82
-256,-367,15692,511,579,-62
-256,-410,15686,511,583,-66
-256,-399,15699,511,592,-87
-256,-401,15695,511,586,-93
-256,-408,15956,256,580,-84
-256,-404,15722,511,580,-77
-256,-390,15730,511,574,-84
-256,-429,15704,511,574,-72
-256,-398,15730,511,573,-62
-256,-368,15697,511,572,-72
-256,-362,15714,511,571,-78
-256,-375,15741,511,565,-73
-256,-390,15745,511,567,-68
-256,-380,15745,511,573,-68
-256,-434,15728,511,572,-61
-256,-424,15694,511,574,-75
-256,-384,15708,511,582,-79
-256,-401,15958,256,573,-61
-256,-393,15689,511,575,-82
-256,-422,15936,256,572,-84
-256,-408,15925,256,573,-69
-256,-418,15721,511,583,-46
-256,-458,15728,511,579,-69
-256,-419,15721,511,575,-82
-256,-406,15725,511,562,-68
-256,-445,15700,511,564,-86
-256,-395,15689,511,582,-86
-256,-376,15721,511,582,-82
-256,-403,15716,511,585,-83
-256,-401,15733,511,590,-71
-256,-388,16001,256,580,-77
-256,-376,15979,256,584,-80
-256,-407,15983,256,589,-75
-256,-384,15970,256,574,-74
-256,-387,15956,256,557,-73
-256,-384,15970,256,563,-68
-256,-363,15713,511,578,-76
-256,-378,15714,511,567,-76
-256,-416,15704,511,576,-69
-256,-392,15739,511,584,-68
-256,-381,15953,256,588,-64
-256,-415,15694,511,569,-58
-256,-396,15700,511,571,-60
-256,-402,16012,256,581,-79
-256,-392,15729,511,577,-80
-256,-377,15678,511,575,-79
