Ax,Ay,Az,Gx,Gy,Gz
-256,-400,16036,256,560,-102
-256,-376,15780,511,575,-69
-256,-420,15752,511,584,-69
-256,-352,15768,511,590,-59
-256,-464,15704,511,581,-70
-256,-420,15756,511,588,-70
-256,-436,15728,511,592,-82
-256,-388,15760,511,581,-91
-256,-376,15736,511,588,-68
-256,-420,16020,256,597,-93
-256,-444,16004,256,569,-76
-256,-360,15772,511,575,-70
-256,-376,15712,511,585,-68
-256,-400,15760,511,571,-67
-256,-400,15952,256,556,-87
-256,-416,15952,511,574,-96
-256,-340,15700,256,562,-103
-256,-408,15960,256,554,-74
-256,-412,15688,511,574,-71
-256,-360,15732,511,585,-83
-256,-396,16016,256,590,-56
-256,-372,15720,511,567,-59
-256,-416,15740,511,586,-70
-256,-396,15712,511,574,-76
-256,-384,15916,256,583,-100
-256,-428,15932,256,582,-67
-256,-412,15772,511,589,-88
-256,-408,15992,256,582,-97
-256,-408,15672,511,577,-75
-256,-424,15748,511,571,-61
-256,-432,16024,256,583,-52
-256,-356,15748,511,583,-81
-256,-400,15732,511,600,-96
-256,-388,15712,511,578,-92
-256,-404,15660,256,591,-78
-256,-452,15988,256,578,-72
-256,-428,15956,256,590,-107
-256,-400,15748,511,561,-81
-256,-372,15924,256,575,-73
-256,-348,15928,256,590,-87
-256,-440,15668,511,587,-70
-256,-320,15732,511,570,-41
-256,-392,15660,511,569,-88
-256,-364,15704,511,583,-73
-256,-468,15724,511,594,-73
-256,-392,15944,256,598,-55
-256,-432,15684,511,561,-70
-256,-376,15948,256,566,-77
-256,-428,15688,511,557,-54
-256,-368,15948,511,581,-55
-256,-388,15728,511,585,-109
-256,-412,15748,511,601,-88
-256,-372,15688,511,580,-77
-256,-400,15900,256,586,-94
-256,-380,15700,256,564,-73
-256,-380,15972,256,567,-62
-256,-412,15692,511,581,-76
-256,-348,16000,256,579,-85
-256,-412,15948,256,574,-103
-256,-428,15740,511,567,-112
-256,-424,16024,256,569,-98
-256,-440,15740,511,573,-99
-256,-396,15704,511,579,-72
-256,-408,15888,256,591,-71
-256,-328,15700,256,582,-89
-256,-412,15948,256,596,-81
-256,-412,15728,511,595,-67
-256,-312,15724,511,592,-82
-256,-396,15720,511,590,-83
-256,-372,15704,511,605,-58
-256,-380,15992,256,589,-74
-256,-396,15708,511,576,-76
-256,-336,15704,511,567,-78
-256,-400,15976,256,573,-82
-256,-376,15720,511,589,-39
-256,-400,15652,511,597,-74
-256,-448,15980,256,589,-86
-256,-348,15924,256,584,-82
-256,-352,15724,511,565,-93
-256,-348,15908,256,588,-73
-256,-320,15968,256,581,-98
-256,-440,15712,511,574,-105
-256,-412,15744,511,581,-93
-256,-412,16020,256,587,-81
-256,-416,15704,511,566,-69
-256,-404,15748,511,572,-80
-256,-360,15972,256,579,-100
-256,-428,16020,256,579,-73
-256,-380,15768,511,594,-78
-256,-392,15692,511,594,-84
-256,-364,15744,511,599,-78
-256,-356,15804,511,580,-92
-256,-468,15748,511,582,-65
-256,-420,15976,256,553,-84
-256,-332,15912,256,552,-80
-256,-416,15712,511,575,-82
-256,-416,15736,511,573,-101
-256,-388,15668,511,566,-98
-256,-380,15988,256,581,-86
-256,-340,15700,256,579,-80
-256,-444,16000,256,581,-89
-256,-336,15740,511,599,-75
-256,-412,15992,256,585,-101
-256,-428,15764,511,585,-70
-256,-424,15736,511,584,-63
-256,-428,15740,256,583,-77
-256,-324,15716,256,600,-77
-256,-384,15752,511,585,-71
-256,-404,15720,511,568,-91
-256,-404,15740,511,575,-77
-256,-340,15960,256,580,-75
-256,-376,15992,256,569,-73
-256,-376,15968,256,583,-80
-256,-384,15968,256,569,-96
-256,-428,15740,511,561,-62
-256,-412,15764,511,567,-77
-256,-420,15752,511,598,-68
-256,-372,15760,511,612,-75
-256,-356,15944,256,587,-88
-256,-416,15968,256,575,-74
-256,-396,15744,511,564,-80
-256,-332,15668,511,599,-91
-256,-436,15768,511,601,-82
-256,-404,15732,511,574,-72
-256,-440,15704,511,568,-70
-256,-388,15652,511,566,-96
-256,-352,15944,256,595,-66
-256,-384,15668,511,591,-75
-256,-408,15728,511,571,-110
-256,-400,15720,511,588,-73
-256,-344,15744,511,589,-72
-256,-376,16000,256,588,-71
-256,-408,15736,511,574,-88
-256,-356,15752,511,552,-84
-256,-424,15752,511,567,-101
-256,-424,15720,511,573,-96
-256,-396,16032,256,598,-74
-256,-416,15692,511,599,-57
-256,-428,15720,511,570,-88
-256,-424,15708,511,562,-82
-256,-388,15768,511,592,-38
-256,-360,15688,511,571,-72
-256,-420,15732,511,575,-72
-256,-480,16000,256,573,-102
-256,-436,15976,256,586,-96
-256,-408,15684,511,585,-84
-256,-452,15940,256,592,-68
-256,-352,15752,511,599,-63
-256,-380,15744,511,581,-51
-256,-456,15728,511,559,-75
-256,-368,15764,511,586,-87
-256,-412,15972,256,598,-94
-256,-400,15728,511,581,-82
-256,-344,15756,511,567,-73
-256,-412,15972,256,591,-69
-256,-324,16016,256,589,-34
-256,-424,16048,256,575,-71
-256,-324,15728,511,589,-92
-256,-416,15740,511,575,-86
-256,-440,15768,511,594,-90
-256,-404,15724,511,574,-75
-256,-376,15732,511,567,-70
-256,-344,15964,256,580,-89
-256,-356,15664,511,571,-90
-256,-376,15776,511,590,-101
-256,-352,15972,256,578,-85
-256,-348,15696,511,573,-69
-256,-376,15920,256,579,-72
-256,-400,15692,511,580,-103
-256,-364,15944,256,567,-96
-256,-412,15988,256,608,-90
-256,-332,16012,256,593,-92
-256,-444,15700,511,594,-93
-256,-440,15972,256,574,-83
-256,-428,15712,256,568,-64
-256,-444,15740,511,559,-92
-256,-392,15952,256,561,-94
-256,-408,15692,511,569,-69
-256,-412,16044,256,582,-73
-256,-408,15688,511,582,-90
-256,-372,15972,256,614,-79
-256,-420,15696,511,571,-92
-256,-384,15728,511,569,-88
-256,-384,15728,511,557,-79
-256,-420,15732,256,578,-100
-256,-380,15936,511,573,-80
-256,-412,15756,511,587,-99
-256,-476,15984,256,560,-65
-256,-480,15708,511,564,-73
-256,-372,15700,511,592,-88
-256,-352,15768,511,581,-73
-256,-416,15724,256,559,-90
-256,-444,15740,511,589,-73
-256,-396,15724,511,589,-80
-256,-420,15636,511,593,-85
-256,-424,16008,256,589,-81
-256,-352,15684,511,589,-80
-256,-412,15688,511,563,-87
-256,-408,15684,511,568,-95
-256,-396,15804,511,584,-104
-256,-360,15712,511,577,-78
-256,-428,15712,511,587,-80
-256,-416,15948,256,573,-96
-256,-404,15680,511,567,-86
-256,-376,15696,511,567,-89
-256,-380,15956,256,582,-71
-256,-420,15744,256,585,-75
-256,-376,15992,511,590,-83
-256,-392,15676,511,563,-93
-256,-392,15972,256,560,-117
-256,-388,15956,256,569,-106
-256,-408,15708,511,586,-84
-256,-384,15940,256,598,-88
-256,-432,15932,256,562,-95
-256,-376,15728,256,563,-77
-256,-364,15996,256,595,-73
-256,-440,16016,256,562,-90
-256,-408,15976,256,569,-91
-256,-412,15704,511,571,-76
-256,-404,15940,256,609,-53
-256,-416,15720,511,570,-58
-256,-360,15716,511,556,-100
-256,-408,15952,256,582,-97
-256,-384,15980,256,581,-81
-256,-416,15652,511,563,-96
-256,-364,16024,256,572,-65
-256,-412,15708,511,576,-80
-256,-344,15736,511,579,-81
-256,-444,16000,256,568,-84
-256,-428,15732,511,563,-88
-256,-432,15728,511,586,-50
-256,-420,15952,256,588,-82
-256,-336,15752,511,570,-82
-256,-376,15980,256,580,-83
-256,-460,15940,256,569,-75
-256,-452,15968,256,565,-73
-256,-404,15988,256,568,-86
-256,-388,15736,511,583,-84
-256,-460,15760,511,579,-90
-256,-344,15652,511,568,-87
-256,-384,15732,511,560,-73
-256,-388,15956,256,574,-81
-256,-436,15792,511,577,-79
-256,-460,15940,256,556,-67
-256,-372,15672,511,582,-57
-256,-400,15976,256,592,-92
-256,-360,15768,256,583,-65
-256,-424,15952,256,563,-97
-256,-400,15732,511,571,-79
-256,-432,15744,256,566,-86
-256,-384,16024,256,572,-45
-256,-364,15672,511,587,-110
-256,-360,15740,511,574,-100
-256,-404,16004,511,568,-75
-256,-392,15700,511,573,-78
-256,-424,16008,256,604,-75
-256,-404,15764,511,573,-87
-256,-416,15716,511,546,-77
-256,-444,15988,256,572,-77
-256,-420,15696,511,590,-96
-256,-436,15712,511,558,-78
-256,-388,15676,511,580,-61
-256,-380,15748,511,579,-64
-256,-368,15988,256,565,-84
-256,-404,15740,511,567,-98
-256,-352,15740,511,572,-105
-256,-368,15696,511,567,-97
-256,-448,15756,511,569,-63
-256,-360,15728,511,572,-93
-256,-432,15688,511,578,-72
-256,-388,15944,256,579,-77
-256,-356,15960,256,566,-69
-256,-408,15688,511,562,-85
-256,-408,15764,511,580,-97
-256,-412,15760,511,591,-103
-256,-376,15684,511,587,-68
-256,-432,15656,256,569,-94
-256,-356,15936,256,555,-83
-256,-372,15732,511,562,-84
-256,-364,16020,256,584,-105
-256,-352,15704,511,588,-102
-256,-424,15732,256,557,-84
-256,-352,15992,256,574,-79
-256,-372,15748,511,568,-66
-256,-428,16000,256,597,-82
-256,-364,16068,256,589,-77
-256,-364,15744,256,572,-88
-256,-368,15976,256,572,-81
-256,-368,15672,511,575,-92
-256,-436,15744,511,598,-86
-256,-404,15980,256,572,-92
-256,-420,15696,511,554,-77
-256,-384,15712,511,565,-98
-256,-384,15888,256,591,-94
-256,-464,15992,256,564,-106
-256,-392,16016,256,603,-92
-256,-376,15744,511,579,-87
-256,-344,15700,511,564,-82
-256,-416,15748,511,576,-91
-256,-424,16032,256,582,-81
-256,-400,15736,511,584,-74
-256,-332,15688,511,576,-74
-256,-452,15652,511,573,-75
-256,-448,15944,256,558,-94
-256,-416,15748,256,553,-108
-256,-376,15700,511,551,-84
-256,-440,15696,511,574,-84
-256,-408,15716,511,580,-74
-256,-440,16028,256,587,-73
-256,-392,15696,511,596,-67
-256,-364,15692,511,590,-105
-256,-356,15760,511,595,-96
-256,-384,15700,511,579,-58
-256,-384,15728,511,580,-82
-256,-416,15912,256,561,-104
-256,-428,15720,511,567,-87
-256,-416,15728,511,605,-75
-256,-316,15728,511,575,-95
-256,-380,15664,511,574,-88
-256,-396,16020,256,567,-79
-256,-384,15712,511,549,-113
-256,-436,15972,256,576,-79
-256,-384,15688,511,591,-96
-256,-440,15964,256,602,-86
-256,-396,15952,256,566,-110
-256,-396,15740,511,562,-67
-256,-392,15716,511,560,-70
-256,-416,15688,511,586,-87
-256,-456,15744,511,594,-78
-256,-404,15712,511,589,-65
-256,-400,15732,511,591,-76
-256,-436,15688,511,574,-89
-256,-372,15952,256,562,-70
-256,-444,15728,511,574,-102
-256,-440,15676,511,564,-73
-256,-396,15744,511,585,-78
-256,-380,15680,511,578,-94
-256,-348,15744,511,570,-112
-256,-372,15692,511,579,-125
-256,-392,15716,511,607,-84
-256,-336,15988,256,591,-77
-256,-408,15976,256,588,-64
-256,-372,15764,511,572,-83
-256,-380,15728,511,553,-81
-256,-384,15988,256,543,-76
-256,-392,15772,511,579,-91
-256,-388,16016,256,594,-86
-256,-416,15720,511,585,-73
-256,-436,15724,511,561,-68
-256,-356,15824,511,587,-66
-256,-440,15976,256,576,-79
-256,-404,15980,256,556,-100
-256,-432,15924,256,576,-67
-256,-400,15712,511,579,-83
-256,-448,15772,511,580,-104
-256,-420,16040,256,566,-69
-256,-396,15748,511,586,-62
-256,-396,15800,511,601,-78
-256,-316,15756,511,587,-94
-256,-384,15892,256,567,-84
-256,-380,15952,256,582,-72
-256,-392,15972,256,576,-110
-256,-376,15784,511,560,-94
-256,-396,15996,256,582,-73
-256,-424,15692,511,589,-64
-256,-424,15684,511,571,-76
-256,-300,15700,511,573,-75
-256,-404,15776,511,569,-85
-256,-364,15980,256,580,-71
-256,-408,15644,256,591,-89
-256,-464,15720,511,573,-71
-256,-384,15992,256,565,-72
-256,-404,15980,256,571,-77
-256,-472,15700,511,591,-83
-256,-392,15720,511,560,-78
-256,-360,15776,511,565,-68
-256,-404,15680,511,571,-91
-256,-396,15940,256,573,-98
-256,-376,15712,256,576,-70
-256,-360,15764,511,586,-82
-256,-364,15728,511,567,-88
-256,-444,15996,256,568,-90
-256,-352,15752,511,569,-98
-256,-416,15676,511,567,-73
-256,-404,15812,511,581,-101
-256,-384,15952,256,586,-78
-256,-424,15736,511,599,-74
-256,-400,15724,511,575,-78
-256,-392,15696,511,575,-96
-256,-332,15688,511,580,-96
-256,-380,15716,511,587,-64
-256,-376,15732,511,584,-88
-256,-428,15968,256,585,-77
-256,-348,15668,511,587,-69
-256,-436,15952,256,580,-77
-256,-452,15764,511,592,-97
-256,-460,15728,511,602,-94
-256,-392,15720,511,571,-85
-256,-396,15992,256,585,-105
-256,-360,15724,511,587,-92
-256,-392,15884,256,565,-74
-256,-368,15972,256,581,-63
-256,-348,16040,256,568,-69
-256,-412,15952,256,564,-56
-256,-376,15676,256,576,-92
-256,-408,16008,256,575,-75
-256,-348,15668,511,573,-72
-256,-416,15704,511,562,-82
-256,-448,15668,511,568,-64
-256,-356,15952,256,583,-54
-256,-308,15748,511,579,-83
-256,-368,15764,511,574,-103
-256,-420,15692,511,575,-99
-256,-420,15700,256,572,-105
-256,-404,16008,256,569,-89
-256,-364,15808,511,571,-87
-256,-392,15736,511,571,-100
-256,-360,15728,511,597,-99
-256,-396,15972,256,600,-118
-256,-428,15952,256,584,-87
-256,-392,15988,256,566,-69
-256,-364,15796,511,564,-76
-256,-356,15700,511,564,-81
-256,-428,15956,256,576,-76
-256,-400,16000,256,592,-62
-256,-472,15980,256,596,-94
-256,-376,15672,511,589,-94
-256,-412,15672,511,568,-71
-256,-416,15920,256,586,-63
-256,-352,15684,511,568,-59
-256,-376,15700,511,571,-84
-256,-412,16036,256,585,-84
-256,-412,15764,511,562,-74
-256,-420,16004,256,578,-66
-256,-412,15744,511,596,-71
-256,-400,15740,511,587,-88
-256,-380,15960,256,595,-85
-256,-396,15664,511,587,-72
-256,-392,16036,256,581,-79
-256,-364,15692,256,568,-97
-256,-424,15736,511,561,-53
-256,-432,15960,256,563,-86
-256,-412,15908,256,567,-84
-256,-408,15724,511,575,-80
-256,-380,15664,511,585,-74
-256,-412,15928,256,579,-71
-256,-380,15736,511,579,-78
-256,-384,15704,511,567,-72
-256,-348,15692,511,559,-74
-256,-412,15668,511,569,-88
-256,-432,15676,511,580,-83
-256,-424,15744,511,576,-76
-256,-344,15696,511,580,-73
-256,-368,16004,256,584,-62
-256,-384,15748,511,573,-87
-256,-440,15672,511,556,-96
-256,-384,15656,511,558,-77
-256,-436,15984,256,574,-80
-256,-348,15692,511,570,-83
-256,-408,15720,256,575,-68
-256,-440,15972,511,585,-73
-256,-376,15744,511,576,-95
-256,-432,15664,511,575,-87
-256,-368,15704,511,570,-74
-256,-412,15740,511,581,-53
-256,-392,15724,511,585,-73
-256,-376,16036,256,582,-93
-256,-420,15948,256,574,-72
-256,-412,15708,511,582,-62
-256,-388,15704,511,606,-76
-256,-388,15980,256,582,-70
-256,-348,15748,511,564,-74
-256,-392,15672,511,573,-50
-256,-420,15736,511,580,-88
-256,-376,15736,511,601,-92
-256,-396,15720,511,578,-84
-256,-320,15708,511,579,-80
-256,-392,15740,511,570,-98
-256,-336,15744,511,586,-89
-256,-412,15960,256,587,-66
-256,-372,16000,256,581,-67
-256,-320,16012,256,584,-64
-256,-428,16020,256,591,-77
-256,-432,15728,511,571,-96
-256,-424,15988,256,582,-101
-256,-372,15928,256,583,-82
-256,-364,15712,511,590,-87
-256,-440,15936,256,557,-72
-256,-456,15964,256,576,-56
-256,-364,15748,511,587,-84
-256,-408,15744,511,583,-81
-256,-364,15980,256,585,-96
-256,-456,15956,256,572,-99
-256,-400,15704,256,556,-84
-256,-464,15768,511,593,-63
-256,-356,15972,511,569,-94
-256,-428,15680,256,548,-89
-256,-400,15744,511,563,-81
-256,-412,15724,511,568,-66
-256,-376,15684,511,576,-82
-256,-348,15760,511,565,-79
-256,-408,15936,256,581,-83
-256,-412,15756,511,575,-104
-256,-424,15704,511,583,-68
-256,-344,15740,511,576,-63
-256,-420,15772,511,561,-93
-256,-352,15736,511,579,-78
-256,-372,15784,511,599,-126
-256,-376,15952,256,577,-69
-256,-444,15696,511,582,-72
-256,-404,15992,256,589,-80
-256,-364,15948,256,578,-102
-256,-336,15708,511,584,-96
-256,-360,15992,256,573,-89
-256,-376,15724,511,582,-91
-256,-348,15908,256,588,-85
-256,-364,16024,256,571,-68
-256,-344,15716,511,575,-77
-256,-460,15820,511,568,-62
-256,-420,15968,256,570,-67
-256,-416,15708,511,581,-54
-256,-356,15704,511,558,-96
-256,-404,15980,256,597,-93
-256,-424,15688,511,583,-102
-256,-424,15696,511,563,-78
-256,-428,16036,256,584,-78
-256,-372,15740,256,561,-77
-256,-424,15676,511,551,-76
-256,-416,15956,256,584,-65
-256,-356,15700,511,601,-78
-256,-380,15684,511,565,-80
-256,-448,15748,511,564,-45
-256,-376,15740,511,600,-59
-256,-416,15708,511,566,-77
-256,-372,15668,511,582,-60
-256,-416,15768,256,577,-70
-256,-372,15960,256,578,-77
-256,-336,15688,511,573,-97
-256,-340,15728,511,586,-77
-256,-400,15636,511,583,-48
-256,-404,15668,511,575,-75
-256,-376,15748,511,574,-79
-256,-336,15664,511,554,-101
-256,-424,15984,256,578,-103
-256,-400,15676,511,580,-83
-256,-384,15724,511,560,-89
-256,-368,15996,256,569,-67
-256,-344,15732,511,579,-73
-256,-392,15760,511,603,-87
-256,-380,15708,511,586,-71
-256,-388,15752,511,580,-74
-256,-384,16020,256,574,-78
-256,-320,15940,256,571,-75
-256,-380,15708,511,561,-91
-256,-404,15984,256,586,-97
-256,-408,15964,256,556,-84
-256,-404,15988,511,584,-79
-256,-404,15724,511,588,-78
-256,-352,15920,256,591,-85
-256,-388,15960,256,577,-63
-256,-356,15700,511,556,-113
-256,-320,16068,256,577,-83
-256,-392,15696,511,563,-86
-256,-404,15940,256,579,-71
-256,-412,16012,256,578,-79
-256,-452,15764,511,581,-101
-256,-332,15760,511,566,-98
-256,-480,15888,256,571,-93
-256,-316,15712,511,568,-85
-256,-396,15764,511,573,-100
-256,-388,15752,256,577,-78
-256,-440,16004,511,576,-63
-256,-340,15688,511,581,-56
-256,-452,15968,256,564,-94
-256,-384,15720,511,567,-102
-256,-436,16000,256,571,-59
-256,-408,15668,256,589,-99
-256,-460,15676,511,585,-91
-256,-332,15728,511,603,-73
-256,-424,15968,256,590,-52
-256,-400,15708,511,587,-84
-256,-404,15984,256,591,-60
-256,-388,15996,256,569,-85
-256,-360,15924,256,567,-89
-256,-444,15720,511,557,-84
-256,-360,15684,511,558,-85
-256,-388,15972,256,588,-82
-256,-432,15704,511,583,-82
-256,-336,15756,511,588,-95
-256,-388,15672,511,570,-91
-256,-424,15996,256,583,-71
-256,-444,15780,511,557,-103
-256,-452,15904,256,566,-87
-256,-360,15712,256,572,-94
-256,-324,15692,511,583,-101
-256,-372,15736,511,583,-84
-256,-408,15968,256,588,-63
-256,-348,15716,511,596,-67
-256,-388,15976,256,582,-64
-256,-380,15716,511,581,-77
-256,-456,16004,256,592,-63
-256,-348,15812,511,578,-94
-256,-496,15752,511,585,-80
-256,-380,15728,511,582,-89
-256,-376,15700,511,619,-90
-256,-396,15984,256,578,-86
-256,-376,16000,256,571,-84
-256,-408,15980,256,576,-84
-256,-344,15712,511,571,-71
-256,-376,15728,511,583,-58
-256,-392,15740,511,568,-74
-256,-388,15772,511,589,-64
-256,-432,15676,256,584,-90
-256,-388,16012,511,594,-67
-256,-368,15720,511,600,-101
-256,-396,15776,511,571,-96
-256,-356,15708,256,598,-89
-256,-372,15676,511,575,-86
-256,-404,15776,511,561,-104
-256,-404,15732,511,587,-94
-256,-376,15976,256,587,-80
-256,-412,15956,256,584,-88
-256,-416,15788,511,584,-79
-256,-356,15664,511,580,-79
-256,-408,15676,511,561,-44
-256,-400,15676,256,570,-66
-256,-360,15960,256,580,-70
-256,-348,15712,511,568,-85
-256,-368,15708,511,588,-96
-256,-456,15716,511,584,-86
-256,-388,15696,511,558,-72
-256,-408,15712,511,560,-65
-256,-388,15704,511,575,-73
-256,-372,15696,511,581,-90
-256,-424,15996,256,566,-87
-256,-372,15972,256,579,-90
-256,-376,16012,256,588,-77
-256,-412,15720,511,575,-80
-256,-360,15680,511,570,-93
-256,-384,15740,511,545,-91
-256,-356,15956,256,588,-86
-256,-384,15712,511,576,-92
-256,-456,15700,511,581,-79
-256,-440,15704,511,567,-100
-256,-436,15940,256,601,-85
-256,-400,15932,256,577,-99
-256,-392,15680,511,580,-62
-256,-416,15992,256,589,-75
-256,-412,15972,256,578,-103
-256,-460,15944,256,585,-72
-256,-376,15712,511,573,-65
-256,-436,15964,256,593,-82
-256,-360,15944,256,587,-69
-256,-424,15916,256,580,-59
-256,-460,15980,256,577,-60
-256,-400,15732,511,598,-71
-256,-368,15948,256,562,-90
-256,-392,15964,256,590,-79
-256,-456,15696,511,582,-80
-256,-428,16004,256,576,-60
-256,-384,15684,511,578,-99
-256,-384,15744,511,567,-92
-256,-344,15672,511,572,-103
-256,-424,15684,511,579,-92
-256,-400,16004,256,582,-79
-256,-396,15696,256,579,-67
-256,-440,15976,256,579,-68
-256,-444,15980,256,586,-84
-256,-400,15632,256,580,-66
-256,-408,15980,256,591,-75
-256,-372,15728,511,577,-75
-256,-408,15708,511,577,-64
-256,-332,15660,511,589,-102
-256,-424,15772,511,585,-101
-256,-380,15680,511,583,-96
-256,-360,15720,511,575,-70
-256,-416,15716,511,573,-76
-256,-416,15740,256,558,-89
-256,-340,15944,256,579,-80
-256,-404,15976,256,577,-70
-256,-424,15976,256,582,-92
-256,-396,15720,511,560,-94
-256,-340,15732,511,560,-66
-256,-428,15748,511,582,-73
-256,-424,15656,511,584,-73
-256,-372,15708,511,574,-69
-256,-376,15992,256,591,-79
-256,-344,15752,511,594,-88
-256,-396,15996,256,588,-91
-256,-384,15684,511,578,-82
-256,-360,15716,511,573,-66
-256,-368,15732,511,560,-71
-256,-436,15688,511,559,-87
-256,-364,15960,256,598,-90
-256,-388,15712,511,581,-89
-256,-432,15748,511,575,-60
-256,-404,15720,511,586,-53
-256,-464,16008,256,590,-75
-256,-376,15704,511,568,-73
-256,-324,15716,511,582,-68
-256,-308,15720,511,538,-83
-256,-420,15924,256,559,-85
-256,-360,15708,511,593,-51
-256,-444,15936,256,588,-77
-256,-424,15668,511,583,-56
-256,-376,15680,511,570,-79
-256,-360,15732,511,566,-70
-256,-396,15772,511,590,-74
-256,-388,15920,256,576,-84
-256,-368,15960,256,553,-82
-256,-408,15680,511,587,-68
-256,-392,15964,256,597,-91
-256,-360,15928,256,598,-76
-256,-424,15696,511,596,-90
-256,-420,15740,511,591,-85
-256,-400,15732,511,582,-87
-256,-380,15712,511,581,-94
-256,-384,15932,256,584,-106
-256,-428,15676,511,567,-90
-256,-440,15744,511,579,-72
-256,-404,15948,256,575,-73
-256,-332,15752,511,586,-104
-256,-336,15716,511,586,-77
-256,-388,15684,511,568,-97
-256,-352,15740,511,577,-88
-256,-404,15708,511,578,-79
-256,-452,15736,511,573,-95
-256,-368,16012,256,575,-98
-256,-352,15772,511,585,-68
-256,-472,15992,256,580,-76
-256,-396,15744,511,587,-72
-256,-384,15716,511,581,-78
-256,-432,15984,256,560,-67
-256,-380,15968,256,580,-77
-256,-388,15964,256,584,-81
-256,-372,15720,511,576,-65
-256,-380,16004,256,580,-79
-256,-404,16004,256,585,-75
-256,-372,15716,511,588,-65
-256,-432,16012,256,576,-66
-256,-392,15692,511,597,-89
-256,-428,15712,511,591,-88
-256,-412,16004,256,583,-90
-256,-408,15752,511,561,-98
-256,-392,15752,511,569,-110
-256,-448,15992,256,567,-87
-256,-440,15744,511,596,-76
-256,-344,15984,256,582,-86
-256,-420,15732,511,573,-83
-256,-396,15800,511,584,-100
-256,-420,15764,511,593,-80
-256,-332,15960,256,603,-62
-256,-420,15732,511,559,-123
-256,-408,15704,511,563,-104
-256,-504,15988,256,568,-78
-256,-400,15720,511,556,-78
-256,-360,15952,256,567,-90
-256,-372,15732,511,579,-86
-256,-348,16032,256,591,-63
-256,-416,15748,511,566,-80
